date,organization,count,rn
2020-03-11,Centers For Disease,2,1
2020-03-11,Kansas Department Of Health,2,2
2020-03-11,Labette Health,2,3
2020-03-11,Walmart,2,4
2020-03-11,World Health Organization,2,5
2020-03-14,Abilene City Commission,1,1
2020-03-14,Centers For Disease,1,2
2020-03-14,Garfield Elementary School,1,3
2020-03-14,Garfield Senior Living Community,1,4
2020-03-14,Kansas Department Of Health,1,5
2020-03-14,Recreation Department,1,6
2020-03-17,Centers For Disease,1,2
2020-03-17,Centers For Medicare,1,3
2020-03-17,Kansas Division Of Emergency Management,1,4
2020-03-17,Kansas Insurance Department,1,5
2020-03-17,Kansas State Department Of Education,1,6
2020-03-17,Labette Health,1,7
2020-03-17,Medicaid Services,1,8
2020-03-17,Parsons Fire Department,1,9
2020-03-17,Public Health Emergency Medical Countermeasures Enterprise,1,10
2020-03-17,United States,1,11
2020-03-17,Kansas Department Of Health,2,1
2020-03-18,Facebook,1,1
2020-03-18,Kansas University Medical Center,1,2
2020-03-18,Parsons Good Samaritan Center,1,3
2020-03-20,Administration Building,1,1
2020-03-20,Centers For Disease,1,2
2020-03-20,Centers For Medicare,1,3
2020-03-20,Disability Services,1,4
2020-03-20,Kansas Department Of Health,1,5
2020-03-20,Kansas Department On,1,6
2020-03-20,Labette County Health Department,1,7
2020-03-20,Medicaid Services,1,8
2020-03-20,Purpose School,1,9
2020-03-20,Training Center,1,10
2020-03-20,Walmart,1,11
2020-03-21,Emergency Planning Committee,2,1
2020-03-21,Kansas Department Of Health,2,2
2020-03-21,Kansas Department Of Transportation,2,3
2020-03-21,Labette Health,2,4
2020-03-21,Morris,2,5
2020-03-22,United States,1,1
2020-03-22,Us Centers For Disease,1,2
2020-03-22,World Health Organization,1,3
2020-03-22,Ymca,1,4
2020-03-23,Facebook,1,6
2020-03-23,Kansas University Medical Center,1,7
2020-03-23,Parsons Good Samaritan Center,1,8
2020-03-23,Emergency Planning Committee,2,1
2020-03-23,Kansas Department Of Health,2,2
2020-03-23,Kansas Department Of Transportation,2,3
2020-03-23,Labette Health,2,4
2020-03-23,Morris,2,5
2020-03-24,Emergency Planning Committee,1,2
2020-03-24,Kansas Department Of Health,1,3
2020-03-24,Mental Health Services,1,4
2020-03-24,National Guard,2,1
2020-03-26,Kansas Food Bank,1,1
2020-03-26,Kansas State Department For Children,1,2
2020-03-26,Training Center,1,3
2020-03-31,Emergency Planning Committee,2,1
2020-03-31,Kansas Department Of Health,2,2
2020-03-31,Labette Health,2,3
2020-03-31,Life Care Center,2,4
2020-03-31,Parsons Police Department,2,5
2020-04-01,Emergency Planning Committee,2,1
2020-04-01,Facebook,2,2
2020-04-01,Kansas Department Of Transportation,2,3
2020-04-04,Clorox,1,3
2020-04-04,Kansas Division Of Emergency Management,1,4
2020-04-04,Labette Health,1,5
2020-04-04,Rector Center,1,6
2020-04-04,Strategic National,1,7
2020-04-04,Training Center,1,8
2020-04-04,Walgreens,1,9
2020-04-04,Walmart,1,10
2020-04-04,Centers For Disease,2,1
2020-04-04,Kansas Department Of Health,2,2
2020-04-07,Joe Club,1,1
2020-04-07,Kansas Department Of Corrections,1,2
2020-04-10,Cytocheck Laboratory,2,1
2020-04-10,Institute Of Microbiology,2,2
2020-04-10,Kansas Department Of Health,2,3
2020-04-10,Labette Health,2,4
2020-04-10,Pathology Group In Lenexa,2,5
2020-04-10,Science Media Centre,2,6
2020-04-10,University Of Birmingham,2,7
2020-04-11,Human Services,1,1
2020-04-11,Labette Health,1,2
2020-04-14,College Of Technology,1,1
2020-04-14,Engineering Education Association,1,2
2020-04-14,International Technology Engineering Educators Association,1,3
2020-04-14,Kansas Center,1,4
2020-04-14,Kansas State Department Of Education,1,5
2020-04-14,Kansas Technology,1,6
2020-04-14,Kansas Technology Center,1,7
2020-04-14,Pittsburg State University,1,8
2020-04-14,Regional Technology Conference,1,9
2020-04-14,Technology Education Association Of Missouri,1,10
2020-04-14,Workforce Learning Department,1,11
2020-04-15,Facebook,1,1
2020-04-15,Walmart,1,2
2020-04-17,Environmental Protection Agency,2,1
2020-04-17,Training Center,2,2
2020-04-18,Alliance Packaging,1,1
2020-04-18,Benik Corp,1,2
2020-04-18,Centers For Disease,1,3
2020-04-18,Disability Services,1,4
2020-04-18,Fedex,1,5
2020-04-18,Johns Hopkins University,1,6
2020-04-18,Labette Health,1,7
2020-04-18,Parsons High School,1,8
2020-04-18,Parsons Police,1,9
2020-04-18,Parsons Police Department,1,10
2020-04-18,Parsons Public Library,1,11
2020-04-18,Training Center,1,12
2020-04-21,Bg Consultants Inc,1,1
2020-04-21,Engineering Inc,1,2
2020-04-21,Environmental Protection Agency,1,3
2020-04-21,Ford Police Interceptor,1,4
2020-04-21,Heck Wicker Inc,1,5
2020-04-21,Kansas Department Of Health,1,6
2020-04-21,Koehn Construction Services,1,7
2020-04-21,Parsons City Commission On,1,8
2020-04-21,Parsons Planning Commission,1,9
