date,organization,count,rn
2020-03-19,Centers For Disease,1,1
2020-03-19,Eugene Northern Community Hall,1,2
2020-03-19,Missouri Department Of Health,1,3
2020-03-19,Recreation Department,1,4
2020-03-19,Rolla City Council,1,5
2020-03-19,Senior Services,1,6
2020-03-19,World Health Organization,1,7
2020-04-06,Missouri Medical Center,1,1
2020-04-21,Centers For Disease,1,1
2020-04-21,Facebook,1,2
2020-04-21,Hope Baptist Church,1,3
2020-06-21,Joseph Medical Center,1,1
2020-06-21,Pentecostal Church,1,2
