date,organization,count,rn
2020-03-02,Bureau For Public Health,1,1
2020-03-02,City Council,1,2
2020-03-02,Monongalia Health Department,1,3
2020-03-02,Plateau Medical Center,1,4
2020-03-02,Virginia Department Of Health,1,5
2020-03-02,Virginia University,1,6
2020-03-05,Centers For Disease,1,1
2020-03-05,Department Of Microbiology,1,2
2020-03-05,United States,1,3
2020-03-09,Department Of Microbiology,1,6
2020-03-09,National Institutes Of Health,2,3
2020-03-09,Virginia Department Of Health,2,4
2020-03-09,World Health Organization,2,5
2020-03-09,Centers For Disease,3,1
2020-03-09,United States,3,2
2020-03-10,Nan,1,1
2020-03-11,Nan,1,6
2020-03-11,Associated Press,2,2
2020-03-11,Centers For Disease,2,3
2020-03-11,Marshall University In Huntington,2,4
2020-03-11,World Health Organization,2,5
2020-03-11,Virginia University In Morgantown,4,1
2020-03-12,Central Office,1,6
2020-03-12,Davis Medical Center,1,7
2020-03-12,Office Of Academic Affairs,1,8
2020-03-12,Virginia Wesleyan College,1,9
2020-03-12,Associated Press,2,2
2020-03-12,Centers For Disease,2,3
2020-03-12,Marshall University In Huntington,2,4
2020-03-12,World Health Organization,2,5
2020-03-12,Virginia University In Morgantown,3,1
2020-03-13,Associated Press,1,1
2020-03-13,Centers For Disease,1,2
2020-03-13,Marshall University In Huntington,1,3
2020-03-13,Virginia University In Morgantown,1,4
2020-03-13,World Health Organization,1,5
2020-03-17,City Commission,1,1
2020-03-17,Michigan University,1,2
2020-03-17,University Of West Virginia,1,3
2020-03-19,Concord University,1,1
2020-03-19,Facebook,1,2
2020-03-19,Our Appalachia Health News,1,3
2020-03-19,Shepherd University,1,4
2020-03-19,Virginia University,1,5
2020-03-20,Health Sciences Center,1,1
2020-03-20,Health Sciences Library,1,2
2020-03-20,Nan,1,3
2020-03-20,Student Recreation Center,1,4
2020-03-20,Virginia University Board Of Governors,1,5
2020-03-21,Nan,1,1
2020-03-21,United Hospital Center,1,2
2020-03-23,Army Corps Of Engineers,1,2
2020-03-23,Civil Support Team,1,3
2020-03-23,Cnn,1,4
2020-03-23,Emergency Management Agency,1,5
2020-03-23,Motors Co,1,6
2020-03-23,Reuters,1,7
2020-03-23,Thomson Reuters Trust Principles,1,8
2020-03-23,United States,1,9
2020-03-23,White House,1,10
2020-03-23,Chestnut Ridge Church,2,1
2020-03-24,Army Corps Of Engineers,1,1
2020-03-24,Civil Support Team,1,2
2020-03-24,Cnn,1,3
2020-03-24,Community Care Of West Virginia,1,4
2020-03-24,Department Of Health,1,5
2020-03-24,Emergency Management Agency,1,6
2020-03-24,Human Services,1,7
2020-03-24,Motors Co,1,8
2020-03-24,Reuters,1,9
2020-03-24,Thomson Reuters Trust Principles,1,10
2020-03-24,United Hospital Center,1,11
2020-03-24,United States,1,12
