date,organization,count,rn
2020-03-16,Alabama Cooperative Extension System,1,1
2020-03-16,Alabama Department Of Public Health,1,2
2020-03-16,Alabama State Department Of Education,1,3
2020-03-16,Centers For Disease,1,4
2020-03-16,Lakeside School,1,5
2020-03-16,Parkview Christian School,1,6
2020-03-16,Wallace Community College,1,7
2020-03-17,Davis Medical Center,1,1
2020-03-17,Mon Health,1,2
2020-03-17,Red Cross Biomedical Services,1,3
2020-03-17,World Health Organization,1,4
2020-03-19,Buckhannon City Council,1,1
2020-03-19,City Council,1,2
2020-03-19,Elkins City Council,1,3
2020-03-19,Virginia Ethics Commission,1,4
2020-03-19,Youtube,1,5
2020-03-20,Big Timber Brewing Company,1,1
2020-03-20,Center Barbour,1,2
2020-03-20,Facebook,1,3
2020-03-20,Morgan,1,4
2020-03-20,Sparrow Wine Liquor Co,1,5
2020-03-20,Stores In Eufaula,1,6
2020-03-22,Alabama Community College System,1,1
2020-03-22,Autrey Center,1,2
2020-03-22,First United Methodist Church,1,3
2020-03-22,Food Bank,1,4
2020-03-22,Information Technology Services,1,5
2020-03-22,Senior Center,1,6
2020-03-22,Wallace Community College,1,7
2020-03-22,Wiregrass Area Food Bank,1,8
2020-03-22,Young,1,9
2020-03-24,Alabama Department Of Public Health,1,1
2020-03-24,Catering Service,1,2
2020-03-24,Domino Pizza,1,3
2020-03-24,Facebook,1,4
2020-03-24,First African Baptist Church,1,5
2020-03-24,First Baptist Church,1,6
2020-03-24,First United Methodist Church,1,7
2020-03-24,Good Hope Baptist Church,1,8
2020-03-24,Greater Sardis First Missionary Baptist Church,1,9
2020-03-24,Hardee,1,10
2020-03-24,Little Caesar,1,11
2020-03-24,Love Day Program,1,12
2020-03-24,Love Day Program On,1,13
2020-03-24,Pizza Hut,1,14
2020-03-24,Sandville Missionary Baptist Church,1,15
2020-03-24,Southpoint Church,1,16
2020-03-24,Star Missionary Baptist Church,1,17
2020-03-24,Tabernacle Baptist Church,1,18
2020-03-24,Union St,1,19
2020-03-24,Waffle House,1,20
2020-03-24,Weekly Sunday School,1,21
2020-03-24,White House Coronavirus Task,1,22
2020-03-24,Worship Service,1,23
2020-03-27,Facebook,1,1
2020-03-27,Monongahela National Forest,1,2
2020-03-27,Virginia Division Of Forestry,1,3
2020-03-27,Virginia Forestry Association,1,4
2020-03-27,Young,1,5
2020-03-29,Alabama Community College System,1,1
2020-03-29,Wallace Community College,1,2
2020-03-30,Alabama Department Of Health,1,1
2020-03-30,Alabama Medical Center,1,2
2020-03-30,First Assembly Of God Church,1,3
2020-03-30,First Congregational Christian Church,1,4
2020-03-30,Floyd Elementary School,1,5
2020-03-30,Life Church,1,6
2020-03-30,Lilly Baptist Church,1,7
2020-03-30,Tabernacle Baptist Church,1,8
2020-03-30,University Of Birmingham,1,9
2020-03-31,Honeywell,1,1
2020-04-27,Contura Energy Cumberland,1,1
2020-04-27,Rhodium Group,1,2
2020-05-28,Department Of Military Affairs,1,1
2020-05-28,Division Of Corrections,1,2
2020-05-28,Drug Administration,1,3
2020-05-28,Virginia National Guard,1,4
2020-05-28,Virginia University,1,5
2020-06-24,Brattle Group,1,1
2020-06-24,Energy Regulatory Commission,1,2
2020-06-24,Energy Rick Perry,1,3
2020-06-24,Fitch Ratings,1,4
2020-06-24,Natural Resources Committee,1,5
2020-06-24,Public Citizen Energy Program,1,6
2020-06-24,Senate Energy,1,7
2020-06-24,United States Bankruptcy Court,1,8
2020-06-25,Port Authority,1,1
2020-06-25,Port Authority Bus Terminal On,1,2
2020-06-25,Port Authority Of New York,1,3
2020-06-30,Alabama Department Of Public Health,1,1
2020-06-30,Centers For Disease,1,2
2020-06-30,Culver,1,3
2020-06-30,Southeast Health,1,4
2020-07-03,Centers For Disease,1,1
2020-07-03,Church Square Park,1,2
2020-07-03,Jersey Department Of Health,1,3
2020-07-03,National Guard,1,4
