date,organization,count,rn
2020-03-06,Asian American Journalists Association,1,1
2020-03-06,Davidson College,1,2
2020-03-06,Facebook,1,3
2020-03-06,New York Post,1,4
2020-03-06,New York Times,1,5
2020-03-06,United States,1,6
2020-03-09,Human Services,1,5
2020-03-09,Centers For Disease,2,1
2020-03-09,Charlotte Douglas International Airport,2,2
2020-03-09,Credit Centers,2,3
2020-03-09,Department Of Health,2,4
2020-03-10,Davidson College,1,7
2020-03-10,Wingate University,1,8
2020-03-10,Carolina Department Of Health,2,2
2020-03-10,Carolina State Laboratory Of Public Health,2,3
2020-03-10,Centers For Disease,2,4
2020-03-10,Charlotte-Douglas International Airport,2,5
2020-03-10,Instagram,2,6
2020-03-10,Human Services,4,1
2020-03-11,Carolina Department Of Health,1,1
2020-03-11,Carolina State Laboratory Of Public Health,1,2
2020-03-11,Department Of Health Human Services,1,3
2020-03-11,Human Services,1,4
2020-03-12,Task Force,2,10
2020-03-12,Carolina State Laboratory Of Public Health,4,1
2020-03-12,Caromonth Health,4,2
2020-03-12,Centers For Disease,4,3
2020-03-12,Charlotte-Douglas International Airport,4,4
2020-03-12,Cone Health,4,5
2020-03-12,Randolph Health,4,6
2020-03-12,Wake Co,4,7
2020-03-12,Wake Forest Baptist Health,4,8
2020-03-12,World Health Organization,4,9
2020-03-13,Business Court,1,1
2020-03-13,District Court,1,2
2020-03-14,Angie Newsome Carolina Public,1,1
2020-03-14,Carolina Public,1,2
2020-03-14,Catawba College,1,3
2020-03-14,Davidson College,1,4
2020-03-14,Environmental Services,1,5
2020-03-16,A Governor Task,1,2
2020-03-16,Center Baptist Church,1,3
2020-03-16,Center Baptist Church On,1,4
2020-03-16,City Church,1,5
2020-03-16,United States,1,6
2020-03-16,World Health Organization,1,7
2020-03-16,Youtube,1,8
2020-03-16,Zion Church,1,9
2020-03-16,Centers For Disease,2,1
2020-03-17,A Governor Task,1,3
2020-03-17,American University,1,4
2020-03-17,Carolina Cooperative Extension,1,5
2020-03-17,Facebook,1,6
2020-03-17,Harvard University,1,7
2020-03-17,Indiana Purdue University,1,8
2020-03-17,Middlebury College,1,9
2020-03-17,Pennsylvania State University,1,10
2020-03-17,Twitter,1,11
2020-03-17,University Of California,1,12
2020-03-17,World Health Organization,1,13
2020-03-17,Centers For Disease,2,1
2020-03-17,United States,2,2
2020-03-18,American University,1,1
2020-03-18,Facebook,1,2
2020-03-18,Harvard University,1,3
2020-03-18,Indiana Purdue University,1,4
2020-03-18,Middlebury College,1,5
2020-03-18,Pennsylvania State University,1,6
2020-03-18,Twitter,1,7
2020-03-18,United States,1,8
2020-03-18,University Of California,1,9
2020-03-20,Nan,1,1
2020-03-21,Bessemer City High School,1,1
