date,organization,count,rn
2020-02-03,Center Point,1,1
2020-02-03,Doctors At Trident Medical Center,1,2
2020-02-03,Trident Medical Center,1,3
2020-02-27,Adult Advocacy Division,1,1
2020-02-27,Arlington National Cemetery,1,2
2020-02-27,Battle Plan Consulting,1,3
2020-02-27,Cambridge Academy,1,4
2020-02-27,Carolina Bankers Association,1,5
2020-02-27,Carolina Department Of Social Services,1,6
2020-02-27,Carolina Revolutionary War Sestercentennial Commission,1,7
2020-02-27,Carolina Revolutionary War Sestercentennial Commission Education Committee,1,8
2020-02-27,Centers Of Disease,1,9
2020-02-27,Chan Zuckerberg Initiative,1,10
2020-02-27,Clardy Law Firm,1,11
2020-02-27,College Drive In Cokesbury,1,12
2020-02-27,Countybank Foundation,1,13
2020-02-27,First Presbyterian Church,1,14
2020-02-27,Foundation For Rural Service,1,15
2020-02-27,Greenwood Capital Associates,1,16
2020-02-27,Greenwood City Police,1,17
2020-02-27,Greenwood Police Department,1,18
2020-02-27,Greenwood Sc Chamber,1,19
2020-02-27,High School Junior On,1,20
2020-02-27,Hr Workforce Development At United Infrastructure Group,1,21
2020-02-27,Lander University,1,22
2020-02-27,National Board Of Trial Advocacy,1,23
2020-02-27,Piedmont Technical College,1,24
2020-02-27,Recreational Commission,1,25
2020-02-27,Safe Haven After School Summer Program,1,26
2020-02-27,Saluda School District,1,27
2020-02-27,Self Regional Healthcare Foundation,1,28
2020-02-27,Sturkie Clardy Law Firm,1,29
2020-02-27,Supreme Court,1,30
2020-02-27,Workforce Economic Development,1,31
2020-02-28,Adult Advocacy Division,1,1
2020-02-28,Arlington National Cemetery,1,2
2020-02-28,Battle Plan Consulting,1,3
2020-02-28,Cambridge Academy,1,4
2020-02-28,Carolina Bankers Association,1,5
2020-02-28,Carolina Department Of Social Services,1,6
2020-02-28,Carolina Revolutionary War Sestercentennial Commission,1,7
2020-02-28,Carolina Revolutionary War Sestercentennial Commission Education Committee,1,8
2020-02-28,Centers Of Disease,1,9
