date,organization,count,rn
2020-03-03,Aurora School District,1,1
2020-03-03,Geneva School District,1,2
2020-03-03,Illinois Department Of Public Health,1,3
2020-03-03,Institute Day,1,4
2020-03-03,Kaneland School District,1,5
2020-03-03,School District,1,6
2020-03-05,Community Hospital In Arlington Heights,1,1
2020-03-05,Cook County Department Of Public Health On,1,2
2020-03-05,Illinois Department Of Public Health,1,3
2020-03-11,Advertisement School District,1,1
2020-03-11,Alex Dean Raw Focus Co,1,2
2020-03-11,Centers For Disease,1,3
2020-03-11,Charles Business Alliance,1,4
2020-03-11,Grace Care Center,1,5
2020-03-11,Illinois Department Of Public Health,1,6
2020-03-11,Mcnamee Family Foundation,1,7
2020-03-11,School District,1,8
2020-03-11,World Health Organization,1,9
2020-03-14,Illinois Education Association,1,1
2020-03-14,My Department,1,2
2020-03-15,Centers For Disease,1,1
2020-03-15,Cultural Arts Commission,1,2
2020-03-15,Economic Development Commission,1,3
2020-03-15,Historic Preservation Commission,1,4
2020-03-15,Illinois Department Of Health,1,5
2020-03-15,Oswegrow Small Business Development,1,6
2020-03-15,Zoning Commission,1,7
2020-03-16,Arizona Ranger Training Academy,1,1
2020-03-16,Arizona Rangers Mohave Company No,1,2
2020-03-16,Authorization For School Patrols,1,3
2020-03-16,Mohave Company,1,4
2020-03-16,Mohave County Sheriff Office,1,5
2020-03-16,Mohave High School,1,6
2020-03-16,River Valley High School,1,7
2020-03-16,Sheriff Office,1,8
2020-03-17,Economic Development Department,2,1
2020-03-19,Nan,2,1
2020-03-20,National Institutes,1,1
2020-03-20,Texas Department Of State Health Services,1,2
2020-03-22,Nan,1,1
2020-03-23,Health Department,1,9
2020-03-23,John Hopkins University,1,10
2020-03-23,Aurora University,2,1
2020-03-23,Cross Lutheran Church,2,2
2020-03-23,Daybreak Center,2,3
2020-03-23,Luke Lutheran Church,2,4
2020-03-23,Public Health,2,5
2020-03-23,Trinity United Methodist Church,2,6
2020-03-23,United States,2,7
2020-03-23,World Health Organization,2,8
2020-03-24,Texas Alcoholic Beverage Commission,1,1
2020-03-24,Texas Division Of Emergency Management,1,2
2020-03-24,Walmart,1,3
2020-03-26,Aisin Aw Co,1,1
2020-03-26,Community Development,1,2
2020-03-27,Brewing Company,1,1
2020-03-27,Centers For Disease,1,2
2020-03-27,Express,1,3
2020-03-27,Facebook,1,4
2020-03-27,World Health,1,5
2020-03-28,Edwards University In Austin,1,1
2020-03-28,Oakwood Church,1,2
2020-03-28,Texas State University,1,3
2020-03-29,Center Mchenry,1,2
2020-03-29,St Margaret Health Shaw Media,1,3
