date,organization,count,rn
2020-05-04,Commerce Department,1,1
2020-05-04,Department Of Labor Bureau Of Labor Statistics,1,2
2020-05-04,Department Of Labor Employment,1,3
2020-05-04,Division Of Employment Security,1,4
2020-05-04,Economic Analysis Division,1,5
2020-05-04,Emergency Operations Center,1,6
2020-05-04,Employment Security Commission,1,7
2020-05-04,Employment Security Division,1,8
2020-05-04,Labor Market Information Division,1,9
2020-05-04,Training Administration,1,10
2020-05-09,Department Of Health,1,1
2020-05-09,Health Care Enhancement,1,2
2020-05-09,Human Services,1,3
2020-05-09,Paycheck Protection Program,1,4
2020-06-08,Anson Clerk Of Court,1,1
2020-06-08,Carolina Judicial Branch,1,2
2020-06-08,Clerk Of Superior Court Mark Hammonds,1,3
2020-06-08,District Court,1,4
2020-06-08,Judicial Branch,1,5
