date,organization,count,rn
2020-02-01,Nan,1,1
2020-02-24,Bureau Of Investigation,1,1
2020-02-24,Civil Protection Agency,1,2
2020-02-24,Dominion Energy,1,3
2020-02-24,Duke Energy,1,4
2020-02-24,Ecuadorian Embassy,1,5
2020-02-24,European Union,1,6
2020-02-24,Forest Service,1,7
2020-02-24,George Washington National Forest,1,8
2020-02-24,Greenleaf Christian Church,1,9
2020-02-24,Supreme Court,1,10
2020-02-24,Woolwich Crown Court,1,11
2020-02-27,Nan,1,1
2020-02-29,A Duke University,1,1
2020-02-29,American Home Furnishings Alliance,1,2
2020-02-29,Department Of Health,1,3
2020-02-29,Duke University,1,4
2020-02-29,High Point Market Authority,1,5
2020-02-29,Human Services,1,6
2020-02-29,National Association Of Manufacturers,1,7
2020-02-29,United States,1,8
2020-02-29,World Health Organization,1,9
2020-03-05,American Cleaning Institute,2,3
2020-03-05,Buncombe County Health,2,4
2020-03-05,Carolina Division Of Public Health,2,5
2020-03-05,Carolina Public,2,6
2020-03-05,Centers For Disease Control In Atlanta,2,7
2020-03-05,Facebook,2,8
2020-03-05,Hazen High School,2,9
2020-03-05,Mountain Area Health Education Center,2,10
2020-03-05,Raphael Academy In Rhode Island,2,11
2020-03-05,School Network For Absenteeism Prevention,2,12
2020-03-05,United States,2,13
2020-03-05,Wake Forest Baptist Health,2,14
2020-03-05,Nan,3,2
2020-03-05,Human Services,4,1
2020-03-06,Airborne Division,1,3
2020-03-06,Airport Authority,1,4
2020-03-06,Army Brig,1,5
2020-03-06,Camp Lejeune Marine Corps Base In Jacksonville,1,6
2020-03-06,Carolina Department Of Health,1,7
2020-03-06,Centers For Disease Control,1,8
2020-03-06,Cone Health,1,9
2020-03-06,Department Of Defense,1,10
2020-03-06,Department Of Public Health,1,11
2020-03-06,Lexington Medical Center,1,12
2020-03-06,National Institutes Of Health,1,13
2020-03-06,Novant Health,1,14
2020-03-06,Novant Health Thomasville Medical Center,1,15
2020-03-06,Officials At Seymour Johnson Air Force,1,16
2020-03-06,Piedmont Triad International Airport,1,17
2020-03-06,Pope Army Airfield,1,18
2020-03-06,Representatives For Wake Forest Baptist Health,1,19
2020-03-06,Wake Forest Baptist Health,1,20
2020-03-06,Walter Reed Army Institute Of Research,1,21
2020-03-06,Walter Reed Medical Center,1,22
2020-03-06,Womack Army Medical Center,1,23
2020-03-06,World Health Organization,1,24
2020-03-06,Centers For Disease,2,1
2020-03-06,Human Services,2,2
2020-03-09,Buncombe County Health,1,1
2020-03-09,Centers For Disease Control In Atlanta,1,2
2020-03-09,Facebook,1,3
2020-03-09,Hazen High School,1,4
2020-03-09,Human Services,1,5
2020-03-09,Imari Scarborough Carolina Public,1,6
2020-03-09,Mountain Area Health Education Center,1,7
2020-03-09,Raphael Academy In Rhode Island,1,8
2020-03-09,United States,1,9
2020-03-09,Wake Forest Baptist Health,1,10
2020-03-11,Centers For Disease,2,1
2020-03-11,Nan,2,2
2020-03-13,Facebook,1,1
2020-03-13,Gateway Education Center,1,2
2020-03-13,Northern Guilford High School,1,3
2020-03-14,Nan,1,1
2020-03-14,World Health Organization,1,2
2020-03-15,Greensboro Children Museum,1,1
2020-03-15,World Health Organization,1,2
2020-03-16,Bennett College,1,2
