date,organization,count,rn
2020-02-13,Bloomberg,1,1
2020-02-13,Butte County Sheriff Office,1,2
2020-02-13,Cayce Department Of Public Safety,1,3
2020-02-13,China Huawei Technologies Co,1,4
2020-02-13,Cnn,1,5
2020-02-13,Congress On,1,6
2020-02-13,Democratic Party,1,7
2020-02-13,Huawei,1,8
2020-02-13,Msnbc,1,9
2020-02-13,National Weather Service,1,10
2020-02-13,Senate Majority Leader Mitch Mcconnell,1,11
2020-02-13,Senate On,1,12
2020-02-13,Senate Republicans,1,13
2020-02-13,Solutions Conference,1,14
2020-02-13,United States,1,15
2020-02-13,White House,1,16
2020-02-13,White House Office Of The,1,17
2020-02-13,Youtube,1,18
2020-02-14,Democratic Party,1,21
2020-02-14,Twitter,1,22
2020-02-14,Disney,2,15
2020-02-14,Health Department,2,16
2020-02-14,Marvel Studios,2,17
2020-02-14,Media Research Center,2,18
2020-02-14,United States,2,19
2020-02-14,Way Church,2,20
2020-02-14,Centers For Disease,3,1
2020-02-14,Cnn,3,2
2020-02-14,Council On,3,3
2020-02-14,Department Of Justice,3,4
2020-02-14,European Union,3,5
2020-02-14,Holy Synod Of The Bulgarian Orthodox Church,3,6
2020-02-14,Institute On Religion Democracy,3,7
2020-02-14,Louvre Museum,3,8
2020-02-14,Minneapolis Star Tribune,3,9
2020-02-14,National Conservativism Conference,3,10
2020-02-14,New York Post,3,11
2020-02-14,United Methodist Communications,3,12
2020-02-14,University Of Miami,3,13
2020-02-14,White House,3,14
2020-02-19,Catholic Church,1,1
2020-02-19,Chinese Patriotic Catholic Association,1,2
2020-02-19,Diocese Of Brooklyn,1,3
2020-02-19,Michael Church,1,4
2020-02-19,Patriotic Association,1,5
2020-02-19,United States,1,6
2020-02-19,Wei Jingsheng Foundation,1,7
2020-02-20,Agriculture Transportation Coalition,1,1
2020-02-20,Seaport Alliance,1,2
2020-02-20,Washington State Fruit Commission,1,3
2020-03-02,Butler University College Of Pharmacy,1,15
2020-03-02,Civil Protection Authority,1,16
2020-03-02,Clorox,1,17
2020-03-02,Costco,1,18
2020-03-02,Facebook,1,19
2020-03-02,Health Sciences,1,20
2020-03-02,Microsoft,1,21
2020-03-02,Uc Davis Medical Center,1,22
2020-03-02,Us Centers For Disease,1,23
2020-03-02,Walmart,1,24
2020-03-02,Centers For Disease,2,14
2020-03-02,Department Of Health,4,13
2020-03-02,Cnn,5,4
2020-03-02,Departments Of Health,5,5
2020-03-02,Division Of Pediatric Infectious Diseases,5,6
