date,organization,count,rn
2020-02-04,A National Guard,1,5
2020-02-04,A Nebraska National Guard,1,6
2020-02-04,Centers For Disease,1,7
2020-02-04,National Center,1,8
2020-02-04,National Guard,1,9
2020-02-04,Nebraska Department Of Health,1,10
2020-02-04,United States,1,11
2020-02-04,World Health Organization,1,12
2020-02-04,Department Of Health,2,1
2020-02-04,Human Services,2,2
2020-02-04,Nebraska National Guard,2,3
2020-02-04,University Of Nebraska Medical Center,2,4
2020-02-05,Associated Press,1,13
2020-02-05,China At March Air Reserve,1,14
2020-02-05,Defense Department,1,15
2020-02-05,Department Of Defense,1,16
2020-02-05,Emergency Operations Center,1,17
2020-02-05,Health Department,1,18
2020-02-05,Los Angeles International Airport,1,19
2020-02-05,Nan,1,20
2020-02-05,National Center,1,21
2020-02-05,Nebraska Department Of Health,1,22
2020-02-05,Nebraska Medical Center,1,23
2020-02-05,Regional Training Institute At Fort Carson,1,24
2020-02-05,Regional Training Institute In Fort Carson,1,25
2020-02-05,Travis Air Force Base In Sacramento,1,26
2020-02-05,Nebraska Army National Guard,2,10
2020-02-05,United States,2,11
2020-02-05,World Health Organization,2,12
2020-02-05,Travis Air Force,3,9
2020-02-05,Centers For Disease,4,6
2020-02-05,Facebook,4,7
2020-02-05,Lackland Air Force,4,8
2020-02-05,National Guard,5,5
2020-02-05,Department Of Health,6,3
2020-02-05,University Of Nebraska Medical Center,6,4
2020-02-05,Human Services,7,2
2020-02-05,Nebraska National Guard,8,1
2020-02-06,Communicable Disease Program,1,20
2020-02-06,Department Of Defense,1,21
2020-02-06,Department Of Health,1,22
2020-02-06,Education Abroad Office,1,23
2020-02-06,Emergency Operations Center,1,24
2020-02-06,Health Department,1,25
2020-02-06,Lackland Air Force,1,26
2020-02-06,Los Angeles International Airport,1,27
2020-02-06,National Guard Maj,1,28
2020-02-06,Population Health Workforce,1,29
2020-02-06,Travis Air Force,1,30
2020-02-06,University Health Center,1,31
2020-02-06,Diseases For The Centers For Disease,2,14
2020-02-06,Diseases For The Centers Of Disease,2,15
2020-02-06,Global Center,2,16
2020-02-06,Health Security,2,17
2020-02-06,International Programs Innovation,2,18
2020-02-06,World Health Organization,2,19
2020-02-06,Centers For Disease Control,3,9
2020-02-06,Human Services,3,10
2020-02-06,Nebraska Medicine University Nebraska Medical Center,3,11
2020-02-06,Rivers Health Department,3,12
2020-02-06,United States,3,13
2020-02-06,Buffett Cancer Center,4,5
2020-02-06,Centers For Disease,4,6
2020-02-06,National Guard,4,7
2020-02-06,University Of Nebraska Medical Center,4,8
2020-02-06,National Center,5,3
2020-02-06,Nebraska National Guard,5,4
2020-02-06,Douglas County Health Department,6,2
2020-02-06,Nebraska Medical Center,7,1
2020-02-07,Citgo,1,14
2020-02-07,Davis Global Center,1,15
2020-02-07,Department Of Defense,1,16
2020-02-07,Department Of Health,1,17
2020-02-07,Division Of High Consequence Pathogens,1,18
2020-02-07,Health Department,1,19
2020-02-07,Human Service,1,20
2020-02-07,Human Services,1,21
2020-02-07,Human Services On,1,22
2020-02-07,Nan,1,23
2020-02-07,National Guard Camp Ashland,1,24
2020-02-07,National Quarantine Unit,1,25
2020-02-07,Nebraska Department Of Health,1,26
2020-02-07,Nebraska Medical Center,1,27
2020-02-07,Nebraska National Guard Camp Ashland,1,28
2020-02-07,Office Of The,1,29
2020-02-07,Relatedstate Department,1,30
2020-02-07,Simulation Quarantine Center,1,31
2020-02-07,Texa Lackland Air Force,1,32
2020-02-07,Twitter,1,33
2020-02-07,World Health Organization,1,34
2020-02-07,Army National Guard Camp,2,9
2020-02-07,Cnn,2,10
2020-02-07,Douglas County Health Department,2,11
2020-02-07,Global Center,2,12
2020-02-07,Health Security,2,13
2020-02-07,Division Of Infectious Diseases,4,5
2020-02-07,Lackland Air Force,4,6
2020-02-07,National Guard,4,7
2020-02-07,Us Centers For Disease,4,8
2020-02-07,Travis Air Force,5,4
2020-02-07,Centers For Disease,6,2
2020-02-07,United States,6,3
2020-02-07,University Of Nebraska Medical Center,8,1
2020-02-08,Lackland Air Force,1,16
