date,organization,count,rn
2020-03-06,Centers For Disease,1,1
2020-03-06,Elkhart Independent School District Superintendent Lamont Smith,1,2
2020-03-06,Facebook,1,3
2020-03-06,United States,1,4
2020-03-14,Department Of Children Services,1,1
2020-03-14,Tennessee Supreme Court,1,2
2020-03-17,Virginia Department Of Corrections,1,1
2020-03-20,Albertsons,1,1
2020-03-20,Central Market,1,2
2020-03-20,Costco,1,3
2020-03-20,National Retail Federation,1,4
2020-03-20,Neeley Business School Of Management,1,5
2020-03-20,Retail Industry Leaders Association,1,6
2020-03-20,Value Chain Center,1,7
2020-03-20,Walmart,1,8
2020-03-21,Alvin Animal Adoption Center,1,1
2020-03-21,Development Associate Nicole Larson,1,2
2020-03-21,Facebook,1,3
2020-03-21,Public Services Facility,1,4
2020-03-21,Senior Center,1,5
2020-03-21,Sweeny Elementary School,1,6
2020-03-21,Texas Supreme Court,1,7
2020-04-02,Facebook,1,1
2020-04-02,Texas Department Of State Health Service,1,2
2020-04-04,Blandin Foundation,1,1
2020-04-04,Centers For Disease,1,2
2020-04-04,Community Cafe,1,3
2020-04-04,Essentia Health,1,4
2020-04-04,Human Services,1,5
2020-04-04,Itasca County Public Health,1,6
2020-04-04,Itasca County Public Health Division,1,7
2020-04-04,Itasca County Public Health Division Manager,1,8
2020-04-04,Itasca County Sheriff Office,1,9
2020-04-04,Lakewood Surgery Center,1,10
2020-04-04,Mental Health,1,11
2020-04-04,Minnesota Department Of Health,1,12
2020-04-04,Northland Counseling Center,1,13
2020-04-04,Rapids Area Community Foundation,1,14
2020-04-04,Rehabilitation Authority,1,15
2020-04-05,Osentowski Central Rocky Mountain Permaculture Institute,1,1
2020-04-05,Ranchers Group,1,2
2020-04-08,Community Health,1,1
2020-04-08,Community Health In Saltville,1,2
2020-04-08,Department Of Health,1,3
2020-04-08,Human Services,1,4
2020-04-08,Nan,1,5
2020-04-09,Community Health,1,1
2020-04-09,Community Health In Saltville,1,2
2020-04-09,Containment Box Initiative,1,3
2020-04-09,Department Of Health,1,4
2020-04-09,Human Services,1,5
2020-04-09,Wise Health,1,6
2020-04-09,Wise Health System,1,7
2020-04-09,Youtube,1,8
2020-04-15,Northern Virginia Regional Commission,1,1
2020-04-15,Town Council,1,2
2020-04-15,Virginia Municipal League,1,3
2020-04-15,Virginia Supreme Court,1,4
2020-04-16,American Health Care Association,1,1
2020-04-16,Associated Press,1,2
2020-04-16,Calcot Ltd,1,3
2020-04-16,Canterbury Rehabilitation Healthcare Center,1,4
2020-04-16,Centers For Disease,1,5
2020-04-16,Centers For Medicare Medicaid Services,1,6
2020-04-16,Chicago Mercantile Exchange,1,7
2020-04-16,Cotton Incorporated,1,8
2020-04-16,Cotton Incorporated Devine,1,9
2020-04-16,Harvard Medical School,1,10
2020-04-16,Life Care Center,1,11
2020-04-16,New York Times,1,12
2020-04-16,Rehabilitation Center On,1,13
2020-04-16,Reuters,1,14
2020-04-16,Society For,1,15
2020-04-16,United States,1,16
2020-04-16,University Of California San Francisco,1,17
2020-04-16,York Health,1,18
2020-04-17,Corporation Commission,2,1
2020-04-17,Corporation Commission State Corporation Commission,2,2
2020-04-17,Division Of Information Resources,2,3
2020-04-21,Facebook,1,1
2020-04-21,Paradise High School,1,2
2020-04-21,United States,1,3
2020-04-21,Wise Health System,1,4
2020-04-24,Africa Centers For Disease,1,1
2020-04-24,Central Texas College,1,2
2020-04-24,European Union,1,3
2020-04-24,Hyundai,1,4
2020-04-24,John Hopkins University,1,5
2020-04-24,Public Affairs Research,1,6
2020-04-24,Texas Legislature,1,7
2020-04-24,Texas Woman University,1,8
2020-04-24,United States,1,9
2020-04-24,University Of North Texas,1,10
2020-04-24,Victory Family Church,1,11
2020-04-24,World Health Organization,1,12
2020-04-29,Advisory Council,1,1
2020-05-07,Virginia Rural Health Association,1,1
2020-05-15,Brentwood Terrace Healthcare Rehabilitation Center,1,1
2020-05-15,Broadmoor Medical Lodge,1,2
2020-05-15,Broadmoor Medical Lodge In Rockwall,1,3
2020-05-15,Centers For Disease,1,4
2020-05-15,Healthcare Center,1,5
2020-05-15,Hunt Regional Medical Center,1,6
2020-05-15,Texas Department Of State Health Services,1,7
2020-05-19,Charlotte Douglas International Airport,1,6
2020-05-19,American Airlines,3,1
2020-05-19,Canadair,3,2
2020-05-19,International Airport,3,3
2020-05-19,Skywest,3,4
2020-05-19,United Airlines,3,5
2020-05-20,Catholic Diocese In Davenport,1,1
2020-05-20,Des Moines Catholic Diocese,1,2
2020-05-20,Des Moines Diocese,1,3
2020-05-30,Boyd High School,1,1
2020-05-30,Dalton Army,1,2
2020-06-05,Barneys New York Inc,1,1
2020-06-05,Kirkland Ellis,1,2
2020-06-05,L Brands Inc,1,3
2020-06-05,Simon Property Group,1,4
2020-06-05,Toys R Us,1,5
2020-06-05,United States,1,6
2020-06-05,Victoria Secret,1,7
2020-06-06,Aguilar Leadership Fund Rep,1,10
2020-06-06,Alpha Strategies,1,11
2020-06-06,American Continental Group,1,12
2020-06-06,American Financial Services Association,1,13
2020-06-06,Ebix Inc,1,14
2020-06-06,Hannegan Landau Poersch Rosenbaum Advocacy,1,15
2020-06-06,Jc Penney Co Inc,1,16
2020-06-06,L Brands Inc,1,17
2020-06-06,L Brands Inc Victoria,1,18
2020-06-06,Linkage Consulting,1,19
2020-06-06,Madison Commercial Real Estate Services,1,20
2020-06-06,Mercury Public Affairs,1,21
2020-06-06,Minneapolis Police Department,1,22
2020-06-06,National Republicans,1,23
2020-06-06,National Restaurant Association,1,24
2020-06-06,Paycheck Protection Program,1,25
2020-06-06,Picard Group,1,26
2020-06-06,Priority Hospital Group,1,27
2020-06-06,Raben Group,1,28
2020-06-06,Restaurant Coalition,1,29
2020-06-06,Samsung Group,1,30
2020-06-06,Sargent Lundy,1,31
2020-06-06,Southeast Rehab,1,32
2020-06-06,Taylor English Decisions,1,33
2020-06-06,Twitter,1,34
2020-06-06,Victoria Secret,1,35
