date,organization,count,rn
2020-02-18,Travis Air Force,1,1
2020-02-19,Centers For Disease,1,1
2020-02-19,Lackland Air Force,1,2
2020-02-19,Travis Air,1,3
2020-02-19,United States,1,4
2020-02-20,Centers For Disease,1,1
2020-02-20,Lackland Air Force,1,2
2020-02-20,Travis Air,1,3
2020-02-20,United States,1,4
2020-02-24,Centers For Disease,1,1
2020-02-24,Lackland Air Force,1,2
2020-02-24,Travis Air,1,3
2020-02-24,United States,1,4
2020-02-27,Nan,1,1
2020-03-03,Bloomberg,1,2
2020-03-03,California Bureau Of Gambling,1,3
2020-03-03,Centers For Disease,1,4
2020-03-03,Hoover Institution,1,5
2020-03-03,La Times,1,6
2020-03-03,Lackland Air Force,1,7
2020-03-03,Lake Elsinore Hotel,1,8
2020-03-03,Manzanita Community School In Oakland,1,9
2020-03-03,Mission Local Joe Eskenazi,1,10
2020-03-03,Nan,1,11
2020-03-03,Northbay Healthcare Group,1,12
2020-03-03,Nvidia,1,13
2020-03-03,Oval Office,1,14
2020-03-03,Public Health,1,15
2020-03-03,Public Health Emergency,1,16
2020-03-03,Public Health Emergency Declaration,1,17
2020-03-03,Supreme Court,1,18
2020-03-03,Twitter,1,19
2020-03-03,California Department Of Public Health,2,1
2020-03-04,Bloomberg,1,42
2020-03-04,California Nursing Association,1,43
2020-03-04,China National Health Commission,1,44
2020-03-04,City University Of New York,1,45
2020-03-04,Cnn,1,46
2020-03-04,Contra Costa Health Services,1,47
2020-03-04,Edison Research,1,48
2020-03-04,Emergency Reserve Fund,1,49
2020-03-04,European Commission,1,50
2020-03-04,Federal Reserve,2,36
2020-03-04,Health Advisory Letter,2,37
2020-03-04,National Association Of Countie,2,38
2020-03-04,National Institutes Of Health,2,39
2020-03-04,Public Health,2,40
2020-03-04,Santa Rosa Press Democrat,2,41
2020-03-04,Chinese Center,3,24
2020-03-04,Department Of Health,3,25
2020-03-04,Department Of Public Health,3,26
2020-03-04,Fred Hutchinson Cancer Research Center,3,27
2020-03-04,Google,3,28
