date,organization,count,rn
2020-03-14,Avera Health,1,1
2020-03-14,Dakota Department Of Health On,1,2
2020-03-14,Discovery Elementary School In Sioux Falls,1,3
2020-03-14,Sanford Health,1,4
2020-03-19,Nan,1,1
2020-03-20,Centers For Disease,1,2
2020-03-20,Dakota Department Of Health,1,3
2020-03-20,Emergency Operations Center On,1,4
2020-03-20,Monument Health,1,5
2020-03-20,Monument Health In Rapid City,1,6
2020-03-20,Nan,1,7
2020-03-20,Noem Presser Monument Health,1,8
2020-03-20,White House,1,9
2020-03-20,Department Of Health,2,1
2020-03-21,Dakota Public Health Lab,1,1
2020-03-21,Facebook,1,2
2020-03-22,Associated Press,1,3
2020-03-22,Health Kim Malsam-Rysdon,1,4
2020-03-22,Public Health Laboratory,1,5
2020-03-22,Sanford Center,1,6
2020-03-22,Dakota Department Of Health,2,2
2020-03-22,Dakota Health,3,1
2020-03-23,Facebook,1,6
2020-03-23,Health Kim Malsam-Rysdon,1,7
2020-03-23,National Guard,1,8
2020-03-23,World Health Organization,1,9
2020-03-23,Associated Press,2,1
2020-03-23,Dakota Health,2,2
2020-03-23,Nan,2,3
2020-03-23,Rapid City Council,2,4
2020-03-23,University Of South Dakota,2,5
2020-03-24,Dakota Department Of Tourism,1,19
2020-03-24,Huron Police Capt,1,20
2020-03-24,Laura Wilder Elementary School,1,21
2020-03-24,Monument Health In Rapid City,1,22
2020-03-24,Public Health Laboratory,1,23
2020-03-24,Board Of Health,2,13
2020-03-24,Community Work Center,2,14
2020-03-24,Department Of Corrections,2,15
2020-03-24,Nan,2,16
2020-03-24,School For The Blind Visually Impaired,2,17
2020-03-24,School For The Deaf,2,18
2020-03-24,Avera Laboratory Service Line,3,10
2020-03-24,Centers For Disease,3,11
2020-03-24,World Health Organization,3,12
2020-03-24,Avera Health,4,4
2020-03-24,Huron City Commission,4,5
2020-03-24,Huron Police Captain Mark Johnson,4,6
2020-03-24,Huron School District,4,7
2020-03-24,Mitchell Manufacturing Association,4,8
2020-03-24,Sanford Health,4,9
2020-03-24,Department Of Health,7,3
2020-03-24,Dakota Department Of Health,8,1
2020-03-24,Huron Regional Medical Center,8,2
2020-03-25,A Monument Health,1,19
2020-03-25,Associated Press,1,20
2020-03-25,Avera Laboratory Service Line,1,21
2020-03-25,Dakota Retailers Association,1,22
2020-03-25,Deadwood City Council,1,23
2020-03-25,Ellsworth Air Force,1,24
2020-03-25,Huron Police Capt,1,25
2020-03-25,Nan,1,26
2020-03-25,World Health Organization,1,27
2020-03-25,Ap United States,2,8
2020-03-25,Avera Health,2,9
2020-03-25,Board Of Health,2,10
2020-03-25,Centers For Disease,2,11
2020-03-25,Community Work Center,2,12
2020-03-25,Department Of Corrections,2,13
2020-03-25,Laura Wilder Elementary School,2,14
2020-03-25,Monument Health In Rapid City,2,15
2020-03-25,Sanford Health,2,16
2020-03-25,School For The Blind Visually Impaired,2,17
2020-03-25,School For The Deaf,2,18
2020-03-25,Monument Health,3,7
2020-03-25,Dakota Legislature,4,4
2020-03-25,Facebook,4,5
2020-03-25,United States,4,6
2020-03-25,Department Of Health,5,3
2020-03-25,Dakota Department Of Health,6,1
2020-03-25,Huron Regional Medical Center,6,2
2020-03-26,Dakota Legislature,1,6
2020-03-26,Facebook,3,1
2020-03-26,Huron Regional Medical Center,3,2
2020-03-26,Monument Health,3,3
2020-03-26,Monument Health In Rapid City,3,4
2020-03-26,United States,3,5
2020-03-27,Dakota Department Of Health,1,22
2020-03-27,Dakota Legislature,1,23
2020-03-27,Elmhurst Hospital Center,3,18
2020-03-27,Facebook,3,19
2020-03-27,Monument Health,3,20
2020-03-27,Monument Health In Rapid City,3,21
2020-03-27,Emergency Department,6,17
2020-03-27,Centers For Disease,9,14
2020-03-27,Drug Administration,9,15
2020-03-27,World Health,9,16
2020-03-27,Dakota State Medical Association,10,13
2020-03-27,Association Of Public Health Laboratories,12,3
2020-03-27,Department Of Health,12,4
2020-03-27,Department Of Homeland Security,12,5
2020-03-27,Human Services,12,6
2020-03-27,Johns Hopkins University,12,7
2020-03-27,National Center,12,8
2020-03-27,New York Times,12,9
2020-03-27,Washington Post,12,10
2020-03-27,White House,12,11
2020-03-27,World Health Organization,12,12
2020-03-27,Huron Regional Medical Center,15,1
2020-03-27,United States,15,2
2020-03-28,Association Of Public Health Laboratories,2,1
2020-03-28,Centers For Disease,2,2
2020-03-28,Dakota State Medical Association,2,3
2020-03-28,Department Of Health,2,4
2020-03-28,Department Of Homeland Security,2,5
2020-03-28,Drug Administration,2,6
2020-03-28,Human Services,2,7
2020-03-28,Huron Regional Medical Center,2,8
2020-03-28,Johns Hopkins University,2,9
2020-03-28,National Center,2,10
2020-03-28,New York Times,2,11
2020-03-28,United States,2,12
2020-03-28,Washington Post,2,13
2020-03-28,White House,2,14
2020-03-28,World Health,2,15
2020-03-28,World Health Organization,2,16
2020-03-31,A Monument Health,1,1
2020-03-31,Associated Press,1,2
2020-03-31,Department Of Health,1,3
2020-03-31,Ellsworth Air Force,1,4
2020-03-31,Monument Health,1,5
2020-03-31,World Health Organization,1,6
2020-04-04,Dakota State Department Of Health,1,1
