date,organization,count,rn
2020-02-19,Albany Municipal Court,1,1
2020-02-19,Associated Press,1,2
2020-02-19,Bloomberg,1,3
2020-02-19,Cnn,1,4
2020-02-19,Democratic Party,1,5
2020-02-19,Department Of Justice,1,6
2020-02-19,Iowa Democratic Party,1,7
2020-02-19,Nebraska Medicine University Of Nebraska Medical Center,1,8
2020-02-19,United States,1,9
2020-02-19,Us Office Of The,1,10
2020-02-19,Verizon,1,11
2020-02-19,White House,1,12
2020-02-20,Global Health Security,1,1
2020-02-20,Starbucks,1,2
2020-02-20,Travis Air Force,1,3
2020-02-20,University Of Washington,1,4
2020-02-27,Chelan-Douglas Health District,1,1
2020-02-27,Grant County Health Administrator Theresa Adkinson,1,2
2020-02-27,Grant County Health District,1,3
2020-02-28,Affinity Living Group,1,1
2020-02-28,Centers For Disease,1,2
2020-02-28,Human Services,1,3
2020-02-29,Centers For Disease,1,1
2020-02-29,Perez Health,1,2
2020-02-29,United States,1,3
2020-03-04,Nan,1,1
2020-03-05,Care Committee,1,1
2020-03-05,Costa Adeje Hotel In Tenerife,1,2
2020-03-05,Department Of Health,1,3
2020-03-05,Nan,1,4
2020-03-05,Scientific Advisory Group For Emergencies Sage,1,5
2020-03-05,United Kingdom Parliament,1,6
2020-03-06,Central Epidemic Command Center,1,1
2020-03-06,David Geffen School Of Medicine,1,2
2020-03-06,Health Care,1,3
2020-03-06,Journal Of The American Medical Association,1,4
2020-03-06,Koo Foundation Sun Yat-Sen Cancer Center,1,5
2020-03-06,National Health Command Center,1,6
2020-03-06,United States,1,7
2020-03-06,University Of California,1,8
2020-03-07,Public Health Division,1,5
2020-03-07,Santa Cruz Health,1,6
2020-03-07,Santa Cruz Public Health,1,7
2020-03-07,University Of Maryland,1,8
2020-03-07,Centers For Disease,2,4
2020-03-07,Associated Press,3,2
2020-03-07,Santa Cruz Health Officer,3,3
2020-03-07,California Department Of Public Health,4,1
2020-03-08,California Department Of Public Health,1,6
2020-03-08,California National Guard,1,7
2020-03-08,Cantonese Women Club To Senior Argentine Tango,1,8
2020-03-08,Civic Center,1,9
2020-03-08,Elections Office,1,10
2020-03-08,Ethyl Court,1,11
