date,organization,count,rn
2020-03-13,Alabama Department Of Public Health,1,1
2020-03-13,Baptist Health,1,2
2020-03-13,Baptist Medical Center,1,3
2020-03-13,Centers For Disease,1,4
2020-03-13,Coronavirus Task,1,5
2020-03-13,Emergency Department,1,6
2020-03-13,United States,1,7
2020-03-13,World Health Organization,1,8
2020-03-17,Department Of Human Resources,1,1
2020-03-17,Department Of Mental Health,1,2
2020-03-17,Education Trust Fund,1,3
2020-03-19,Clorox,1,1
2020-03-23,Baptist Health,1,1
2020-03-27,Alabama Medical Center,1,1
2020-03-27,Baptist Health,1,2
2020-03-29,Alabama Department Of Public Health,1,1
2020-03-29,Alabama Medical Center,1,2
2020-03-29,Health Department,1,3
2020-03-31,Alabama League,1,1
2020-04-03,Facebook,2,1
2020-04-09,Alabama Department Of Public Health,1,2
2020-04-09,Food Services,1,3
2020-04-09,Hyundai,1,4
2020-04-09,Hyundai First Responders Program,1,5
2020-04-09,Hyundai National Headquarters,1,6
2020-04-09,Hyundai Training Centers,1,7
2020-04-09,National Salute To America Heroes,1,8
2020-04-09,Thru Testing Centers,1,9
2020-04-09,Hyundai Motor Manufacturing Alabama,3,1
2020-04-11,Montgomery Area Musicians Association,1,1
2020-04-11,Outlook Deliverance Church,1,2
2020-04-13,Facebook,1,1
2020-04-15,Community Ministries,1,16
2020-04-15,Community Outreach,1,17
2020-04-15,Elmore Christian Ministry Extension,1,18
2020-04-15,Family Therapy Support Program,1,19
2020-04-15,Food Bank,1,20
2020-04-15,Hand Food Ministry,1,21
2020-04-15,Rolling Store To Montgomery,1,22
2020-04-15,United Christian Church,1,23
2020-04-15,United Relief Fund,1,24
2020-04-15,Autauga Interfaith Care Center,2,1
2020-04-15,Central Alabama Community Foundation,2,2
2020-04-15,Children Advocacy Center,2,3
2020-04-15,Community Of Hope,2,4
2020-04-15,Exchange Center,2,5
2020-04-15,Flatline Church At Chisholm,2,6
2020-04-15,House To House Community Development,2,7
2020-04-15,Montgomery Antioch District Association Ministries,2,8
2020-04-15,Montgomery Area Food Bank,2,9
2020-04-15,Montgomery Food Bank,2,10
2020-04-15,Noah Foundation,2,11
2020-04-15,River City Church,2,12
2020-04-15,Society Of St,2,13
2020-04-15,Westcottville Neighborhood Association,2,14
2020-04-15,Wiregrass Area United Way Food Bank,2,15
2020-04-16,Autauga Interfaith Care Center,1,1
2020-04-16,Central Alabama Community Foundation,1,2
2020-04-16,Children Advocacy Center,1,3
2020-04-16,Community Of Hope,1,4
2020-04-16,Community Outreach,1,5
2020-04-16,Exchange Center,1,6
2020-04-16,Family Therapy Support Program,1,7
2020-04-16,Flatline Church At Chisholm,1,8
2020-04-16,Food Bank,1,9
2020-04-16,Hand Food Ministry,1,10
2020-04-16,House To House Community Development,1,11
2020-04-16,Montgomery Antioch District Association Ministries,1,12
2020-04-16,Montgomery Area Food Bank,1,13
2020-04-16,Montgomery Food Bank,1,14
2020-04-16,Noah Foundation,1,15
