date,organization,count,rn
2020-02-21,International Air Transport Association,1,1
2020-03-04,Carolina Cd Branch,2,2
2020-03-04,Centers For Disease,2,3
2020-03-04,Emergency Operations Center,2,4
2020-03-04,Human Services,2,5
2020-03-04,Human Services Department,2,6
2020-03-04,Information Center,2,7
2020-03-04,Nc Department Of Health,2,8
2020-03-04,Novant Health,2,9
2020-03-04,Public Health Department,2,10
2020-03-04,Hanover Regional Medical Center,4,1
2020-03-05,Carolina Cd Branch,1,1
2020-03-05,Emergency Operations Center,1,2
2020-03-05,Hanover Regional Medical Center,1,3
2020-03-05,Human Services,1,4
2020-03-05,Information Center,1,5
2020-03-05,Nc Department Of Health,1,6
2020-03-05,Novant Health,1,7
2020-03-05,Public Health Department,1,8
2020-03-06,Centers For Disease,1,1
2020-03-06,Department Of Health,1,2
2020-03-06,Drug Administration,1,3
2020-03-06,Hanover Regional Medical Center,1,4
2020-03-06,Human Services,1,5
2020-03-06,Novant Health,1,6
2020-03-06,Novant Health Brunswick Medical Center,1,7
2020-03-06,United States,1,8
2020-03-06,Womack Army Medical Center At Fort Bragg,1,9
2020-03-10,Carolina Association Of Educators,1,1
2020-03-10,Carolina Department Of Health,1,2
2020-03-10,Carolina Technology,1,3
2020-03-10,Centers For Disease,1,4
2020-03-10,Department Of Health,1,5
2020-03-10,Dulles International Airport,1,6
2020-03-10,Emergency Operations Center,1,7
2020-03-10,Human Services,1,8
2020-03-10,Public Health Preparedness Coordinator,1,9
2020-03-10,United Airlines,1,10
2020-03-10,United States,1,11
2020-03-10,Wilmington International Airport,1,12
2020-03-11,A Novant Health,1,3
2020-03-11,Associated Press,1,4
2020-03-11,Carolina Association Of Educators,1,5
2020-03-11,Carolina Department Of Health,1,6
2020-03-11,Carolina Technology,1,7
2020-03-11,Coastline Conference Event Center,1,8
2020-03-11,Hanover Regional Medical Center,1,9
2020-03-11,Human Services,1,10
2020-03-11,National Institute Of Allergy,1,11
2020-03-11,Novant Health,1,12
2020-03-11,Novant Health Brunswick Medical Center At,1,13
2020-03-11,Novant Health Medical Center,1,14
2020-03-11,Reform Committee,1,15
2020-03-11,Wilmington Convention Center,1,16
2020-03-11,Wilmington Police Department Church Security Seminar,1,17
2020-03-11,Centers For Disease,2,2
2020-03-11,United States,3,1
2020-03-14,Centers For Disease,1,8
2020-03-14,United States,1,9
2020-03-14,Division Of Public Health,2,5
2020-03-14,Friendly,2,6
2020-03-14,Wilmington International Airport,2,7
2020-03-14,Carolina Department Of Health,3,4
2020-03-14,Nc Department Of Health,4,2
2020-03-14,Public Health Call Line,4,3
2020-03-14,Human Services,5,1
2020-03-15,Associated Press,1,3
2020-03-15,Carolina Department Of Health,1,4
2020-03-15,Centers For Disease,1,5
2020-03-15,Facebook,1,6
2020-03-15,National Institute Of Allergy,1,7
2020-03-15,National Institutes Of Health,1,8
2020-03-15,Nc Department Of Health,1,9
2020-03-15,White House,1,10
2020-03-15,Wilmington International Airport,1,11
2020-03-15,United States,2,2
2020-03-15,Human Services,3,1
2020-03-17,Republican Party,1,1
2020-03-17,Supreme Court,1,2
2020-03-18,American Enterprise Institute,1,3
2020-03-18,Other Department,1,4
2020-03-18,United States,1,5
2020-03-18,Nan,2,1
2020-03-18,Rehab Center,2,2
2020-03-19,Coronavirus Call Center,1,11
2020-03-19,Good Shepherd Center,1,12
2020-03-19,Cnn,2,8
2020-03-19,Public Health,2,9
2020-03-19,United States,2,10
2020-03-19,Carolina Department Of Health,3,4
2020-03-19,Centers For Disease,3,5
2020-03-19,Department Of Health,3,6
2020-03-19,Facebook,3,7
2020-03-19,Human Services,4,1
2020-03-19,Our Public Health,4,2
2020-03-19,Rehab Center,4,3
2020-03-20,Children Health Insurance Program,1,7
2020-03-20,Commerce Department,1,8
2020-03-20,Department Of Health,1,9
2020-03-20,Duke Health,1,10
2020-03-20,Duke University Health System On,1,11
2020-03-20,Revenue Service,1,12
2020-03-20,Supplemental Nutrition Program For Women,1,13
2020-03-20,Tribune Content Agency,1,14
2020-03-20,University Of North Carolina System On,1,15
2020-03-20,Wilmington International Airport,1,16
2020-03-20,Centers For Disease,2,4
2020-03-20,Nc Department Of Health,2,5
2020-03-20,Nutrition Services,2,6
2020-03-20,Carolina Department Of Human Health,3,1
2020-03-20,Carolina School Board Association,3,2
2020-03-20,Human Services,3,3
2020-03-21,Brunswick Senior Resources Inc,1,1
2020-03-21,Carolina Public,1,2
2020-03-21,Centers For Disease,1,3
2020-03-21,Human Services,1,4
2020-03-21,Melissa Sue Gerrits Carolina Public,1,5
2020-03-21,Nc Department Of Health,1,6
2020-03-21,United States,1,7
2020-03-22,Centers For Disease,1,1
2020-03-22,Human Services,1,2
2020-03-22,Nc Department Of Health,1,3
2020-03-22,Public Health,1,4
2020-03-23,United States,1,4
2020-03-23,Carolina Department Of Health,3,1
2020-03-23,Human Services,3,2
2020-03-23,Novant Health,3,3
2020-03-24,A Howard University,1,10
2020-03-24,Carolina Department Of Health,1,11
2020-03-24,Community Food Share,1,12
2020-03-24,Danone,1,13
2020-03-24,Facebook,1,14
2020-03-24,Human Services,1,15
2020-03-24,Justin Knight Howard University,1,16
2020-03-24,National Guard,1,17
2020-03-24,Novant Health,1,18
2020-03-24,Rutgers Graduate School Of Education,1,19
2020-03-24,Rutgers University Ivory Toldson,1,20
2020-03-24,Bennett College,4,1
2020-03-24,Howard University,4,2
2020-03-24,New York Times,4,3
2020-03-24,Paul College,4,4
2020-03-24,Paul Quinn College,4,5
2020-03-24,Rutgers University,4,6
2020-03-24,Thurgood Marshall College Fund,4,7
2020-03-24,United Negro College Fund,4,8
2020-03-24,University Of New Orleans,4,9
2020-03-25,A Howard University,1,10
2020-03-25,College Of Emergency Physicians,1,11
2020-03-25,Justin Knight Howard University,1,12
2020-03-25,Riverside Patient Transfer Center,1,13
2020-03-25,Rock Church,1,14
2020-03-25,Rutgers Graduate School Of Education,1,15
2020-03-25,Virginia College Of Emergency Physicians,1,16
2020-03-25,Virginia Department Of Emergency Management,1,17
2020-03-25,Virginia Department Of Health,1,18
2020-03-25,Bennett College,2,1
2020-03-25,Howard University,2,2
2020-03-25,New York Times,2,3
2020-03-25,Paul College,2,4
2020-03-25,Paul Quinn College,2,5
2020-03-25,Rutgers University,2,6
2020-03-25,Thurgood Marshall College Fund,2,7
2020-03-25,United Negro College Fund,2,8
2020-03-25,University Of New Orleans,2,9
2020-03-26,Bennett College,1,1
2020-03-26,Charles Schwab,1,2
2020-03-26,Costco,1,3
2020-03-26,Funeral Services,1,4
2020-03-26,Grocery Stores,1,5
2020-03-26,Howard University,1,6
2020-03-26,Kroger,1,7
2020-03-26,Mastercard,1,8
2020-03-26,Microsoft,1,9
2020-03-26,New York Times,1,10
2020-03-26,Paul College,1,11
2020-03-26,Paul Quinn College,1,12
2020-03-26,Product Companies,1,13
2020-03-26,Quest Diagnostics,1,14
2020-03-26,Restaurant Delivery Services,1,15
2020-03-26,Rutgers University,1,16
2020-03-26,Seascape Properties,1,17
2020-03-26,Small Business Administration,1,18
2020-03-26,Thurgood Marshall College Fund,1,19
2020-03-26,United Negro College Fund,1,20
2020-03-26,University Of New Orleans,1,21
2020-03-26,Visa,1,22
2020-03-27,Carolina Department Of Health,1,7
2020-03-27,Charles Schwab,1,8
2020-03-27,Costco,1,9
2020-03-27,Funeral Services,1,10
2020-03-27,Grocery Stores,1,11
2020-03-27,Kroger,1,12
2020-03-27,Mastercard,1,13
2020-03-27,Microsoft,1,14
2020-03-27,Product Companies,1,15
2020-03-27,Public Health,1,16
2020-03-27,Quest Diagnostics,1,17
2020-03-27,Restaurant Delivery Services,1,18
2020-03-27,Small Business Administration,1,19
2020-03-27,Visa,1,20
2020-03-27,Dosher Medical Center,2,1
2020-03-27,Hanover Regional Medical Center,2,2
2020-03-27,Human Services,2,3
2020-03-27,Nc Department Of Health,2,4
2020-03-27,Nc State Laboratory Of Public Health,2,5
2020-03-27,Wilmington City Council,2,6
2020-03-29,American Civil Liberties Union,1,1
2020-03-29,Department Of Adult Correction,1,2
2020-03-29,District Attorney Ben David Office,1,3
2020-03-29,District Attorney Jon David Office,1,4
2020-03-29,District Attorney Office,1,5
2020-03-29,Southern Poverty Law Center,1,6
2020-03-29,Wilmington Police Department,1,7
2020-03-30,Clemson University,1,1
2020-03-30,Lander University,1,2
2020-03-30,United States,1,3
2020-03-31,Administrator Of Emergency Services,1,1
2020-03-31,Brunswick Novant Medical Center,1,2
2020-03-31,Carolina Department Of Health,1,3
2020-03-31,Cnn,1,4
2020-03-31,Community Compliance Unit,1,5
2020-03-31,Courtesy John Hopkins University,1,6
2020-03-31,Friendly,1,7
2020-03-31,Hanover Regional Medical Center,1,8
2020-03-31,Human Services,1,9
2020-03-31,John Hopkins University,1,10
2020-03-31,National Guard,1,11
2020-03-31,National Institute Of Allergy,1,12
2020-03-31,New York Times,1,13
2020-03-31,Novant Health,1,14
2020-03-31,Public Health,1,15
2020-03-31,Street Emergency Department,1,16
2020-03-31,Twitter,1,17
2020-03-31,United States,1,18
2020-03-31,Wilmington Police Department,1,19
2020-04-01,Nan,1,1
2020-04-02,Carolina Department Health,1,2
2020-04-02,Carolina Department Of Health,1,3
2020-04-02,Carolina Forest Service,1,4
2020-04-02,Duke Energy,1,5
2020-04-02,Facebook,1,6
2020-04-02,Farm Bureau In Forest City,1,7
2020-04-02,Hopewell Baptist Church,1,8
2020-04-02,Human Services,1,9
2020-04-02,Human Services Mandy Cohen,1,10
2020-04-02,Legrand Center,1,11
2020-04-02,Strategic National,1,12
2020-04-02,Twitter,1,13
2020-04-02,Vineyards In Shelby,1,14
2020-04-02,Nan,2,1
2020-04-03,National Estuarine Research,1,1
2020-04-04,Clemson University,1,1
2020-04-04,Lander University,1,2
2020-04-04,United States,1,3
2020-04-05,Clemson University,1,1
2020-04-05,Lander University,1,2
2020-04-05,United States,1,3
2020-04-06,Carnival Corp,1,2
2020-04-06,Centers For Disease,1,3
2020-04-06,Princess Cruises,1,4
2020-04-06,Twitter,1,5
2020-04-06,Centers For Disease Control,2,1
2020-04-07,American Council On Education,1,1
2020-04-07,Bennett College,1,2
2020-04-07,Business Administration,1,3
2020-04-07,Cameron Art Museum,1,4
2020-04-07,Cape Fear Museum,1,5
2020-04-07,Carolina Bankers Association,1,6
2020-04-07,Carolina Maritime Museum At Southport,1,7
2020-04-07,Division Of Instruction,1,8
2020-04-07,Early Childhood Services,1,9
2020-04-07,Hanover Regional Medical Center,1,10
2020-04-07,Howard University,1,11
2020-04-07,New York Times,1,12
2020-04-07,Paul College,1,13
2020-04-07,Paul Quinn College,1,14
2020-04-07,Paycheck Protection Program,1,15
2020-04-07,Paycheck Protection Program Small Business Administration,1,16
2020-04-07,Payroll Protection Program,1,17
2020-04-07,Rutgers University,1,18
2020-04-07,Small Business Association,1,19
2020-04-07,Thurgood Marshall College Fund,1,20
2020-04-07,United Negro College Fund,1,21
2020-04-07,University Of New Orleans,1,22
2020-04-07,Wells Fargo,1,23
2020-04-08,Animal Services,3,1
2020-04-08,Brunswick Center At Southport,3,2
2020-04-08,Brunswick Senior Resources Inc,3,3
