date,organization,count,rn
2020-02-03,Boeing,1,1
2020-02-03,Deutsche Bank,1,2
2020-02-03,Glaxosmithkline,1,3
2020-02-03,Nordea Bank,1,4
2020-02-03,Novo Nordisk,1,5
2020-02-03,Opinion Survey,1,6
2020-02-03,Philip Morris International,1,7
2020-02-03,Qualcomm,1,8
2020-02-03,Siemens,1,9
2020-02-03,Sony,1,10
2020-02-03,Toyota,1,11
2020-02-03,Twitter,1,12
2020-02-03,Walt Disney,1,13
2020-02-26,Centers For Disease,1,1
2020-02-26,Chicago Ohare International Airport,1,2
2020-02-26,Cruise Lines International Association,1,3
2020-02-26,Dallas Fort Worth International Airport,1,4
2020-02-26,Dulles International Airport,1,5
2020-02-26,Hartsfield-Jackson Atlanta International Airport,1,6
2020-02-26,Iran State Department,1,7
2020-02-26,Los Angeles International Airport,1,8
2020-02-26,Newark Liberty International Airport,1,9
2020-02-26,Norwegian Cruise Line Holdings,1,10
2020-02-26,Royal Caribbean International,1,11
2020-02-26,San Francisco International Airport,1,12
2020-03-02,Centers For Disease,1,1
2020-03-02,Jersey Academy Of Family Physicians,1,2
2020-03-02,Jersey Department Of Health,1,3
2020-03-02,Society Of New Jersey,1,4
2020-03-02,United States,1,5
2020-03-11,International Women Day,1,1
2020-03-11,Mission Viejo,1,2
2020-03-11,Nan,1,3
2020-03-11,Police In Lee Summit,1,4
2020-03-11,Reasonable Proposal In Congress,1,5
2020-03-11,Wells Fargo Is The Crooked Bank,1,6
2020-03-16,Alfred University,1,1
2020-03-16,Colgate Rochester Crozier Divinity School,1,2
2020-03-16,Greater Rochester Chamber,1,3
2020-03-16,Mfour Mobile Research,1,4
2020-03-16,Rochester Institute Of Technology,1,5
2020-03-16,Simon Business School,1,6
2020-03-16,University Of Rochester,1,7
2020-03-18,Associated Press,1,1
2020-03-18,British Airways,1,2
2020-03-18,Carnival Corp,1,3
2020-03-18,Celebrity Cruises,1,4
2020-03-18,Centers For Disease,1,5
2020-03-18,Commonwealth Office,1,6
2020-03-18,Cruise Line International Association,1,7
2020-03-18,Department Of Health,1,8
2020-03-18,Dobbins Air Reserve,1,9
2020-03-18,Human Services,1,10
2020-03-18,Princess Cruises,1,11
2020-03-18,Royal Caribbean,1,12
2020-03-18,Travis Air Force,1,13
2020-03-18,United States,1,14
2020-03-19,Cities Association Of Santa Clara,1,1
2020-03-19,Dobbins Air Reserve Base In Marietta,1,2
2020-03-19,Human Services,1,3
2020-03-19,New York Times,1,4
2020-03-19,Travis Air Force,1,5
2020-03-19,United States,1,6
2020-04-01,Centers For Disease,1,1
2020-04-01,Health Resources,1,2
2020-04-01,Health Resources Services Administration,1,3
2020-04-01,National Association Of Community Health Centers,1,4
2020-04-01,National Association Of Free,1,5
2020-04-01,Queenscare Health Centers,1,6
2020-04-01,Services Administration,1,7
2020-04-01,United States,1,8
2020-04-01,Washington Healthcare Access Alliance,1,9
2020-04-04,Camden Clark Medical Center,1,1
2020-04-04,Department Of Health,1,2
2020-04-04,Division Of Health,1,3
2020-04-04,Health Department,1,4
2020-04-04,Morgan,1,5
2020-04-04,Virginia Department Of Health,1,6
2020-04-05,Camden Clark Medical Center,1,1
2020-04-05,Department Of Health,1,2
2020-04-05,Division Of Health,1,3
2020-04-05,Health Department,1,4
2020-04-05,Morgan,1,5
2020-04-05,Virginia Department Of Health,1,6
2020-04-06,Camden Clark Medical Center,1,1
2020-04-06,Department Of Health,1,2
2020-04-06,Division Of Health,1,3
2020-04-06,Health Department,1,4
2020-04-06,Morgan,1,5
2020-04-06,Virginia Department Of Health,1,6
2020-04-07,Alumni Affairs,1,1
2020-04-07,Antoinette Marchese Clancy Scholarship Fund,1,2
2020-04-07,Dyouville College,1,3
2020-04-07,Morristown Medical Center,1,4
2020-04-07,Notre Dame High School,1,5
2020-04-07,Nursing Program,1,6
2020-04-07,Olympics,1,7
2020-04-09,Bayside Community Church,1,1
2020-04-09,Camden Clark Medical Center,1,2
2020-04-09,Department Of Health,1,3
2020-04-09,Division Of Health,1,4
2020-04-09,Facebook,1,5
2020-04-09,Fielding School Of Public Health,1,6
2020-04-09,Health Department,1,7
2020-04-09,Instagram,1,8
2020-04-09,Jewish Discovery Center,1,9
2020-04-09,Morgan,1,10
2020-04-09,Peter Catholic Church,1,11
2020-04-09,United States,1,12
2020-04-09,Virginia Department Of Health,1,13
2020-04-09,Westmoreland Congregational United Church,1,14
2020-04-10,Camden Clark Medical Center,1,2
2020-04-10,Department Of Health,1,3
2020-04-10,Division Of Health,1,4
2020-04-10,Health Department,1,5
2020-04-10,Hill Country Community Clinic,1,6
2020-04-10,House Intelligence Committee,1,7
2020-04-10,Human Services,1,8
2020-04-10,Morgan,1,9
2020-04-10,Mountain Valleys Health Centers,1,10
2020-04-10,National Intelligence Richard Grenell,1,11
2020-04-10,Northeastern Rural Health Clinics,1,12
2020-04-10,Office Of National Intelligence,1,13
2020-04-10,Shasta Community Health Center,1,14
2020-04-10,Virginia Department Of Health,1,15
2020-04-10,United States,2,1
2020-04-11,Bj Wholesale Club,1,1
2020-04-11,Camden Clark Medical Center,1,2
2020-04-11,Cnn,1,3
2020-04-11,Democracy Fund,1,4
2020-04-11,Department Of Health,1,5
2020-04-11,Department Of Homeland Security,1,6
2020-04-11,Division Of Health,1,7
2020-04-11,Health Department,1,8
2020-04-11,Johns Hopkins University,1,9
2020-04-11,Labor Department,1,10
2020-04-11,Moody,1,11
2020-04-11,Morgan,1,12
2020-04-11,National Institute Of Allergy,1,13
2020-04-11,Trader Joe,1,14
2020-04-11,United States,1,15
2020-04-11,Virginia Department Of Health,1,16
2020-04-11,White House,1,17
2020-04-12,Camden Clark Medical Center,1,1
2020-04-12,Department Of Health,1,2
2020-04-12,Division Of Health,1,3
2020-04-12,Health Department,1,4
2020-04-12,Morgan,1,5
2020-04-12,Virginia Department Of Health,1,6
2020-04-13,Camden Clark Medical Center,1,2
2020-04-13,Department Of Health,1,3
2020-04-13,Division Of Health,1,4
2020-04-13,Health Department,1,5
2020-04-13,Morgan,1,6
2020-04-13,Nan,1,7
2020-04-13,Virginia Department Of Health,3,1
2020-04-16,Alumni Affairs,1,1
2020-04-16,Antoinette Marchese Clancy Scholarship Fund,1,2
2020-04-16,Dyouville College,1,3
2020-04-16,Morristown Medical Center,1,4
2020-04-16,Notre Dame High School,1,5
2020-04-16,Nursing Program,1,6
2020-04-16,Olympics,1,7
2020-04-21,Department Of Health,1,1
2020-04-21,Department Of Public Safety,1,2
2020-04-21,Emergency Management Agency,1,3
2020-04-21,Mcdonald,1,4
2020-04-21,Missouri Senate Minority Leader,1,5
2020-04-21,Senior Services,1,6
2020-04-21,University Of Missouri,1,7
2020-04-22,California Special Districts Association,1,1
2020-04-22,Rosamond Community Services District,1,2
2020-04-25,Department Of Health,1,1
2020-04-25,Department Of Public Safety,1,2
2020-04-25,Emergency Management Agency,1,3
2020-04-25,Office Of Administration,1,4
2020-04-25,Senior Services,1,5
2020-04-26,Alecto Healthcare Services,1,1
2020-04-26,Facebook,1,2
2020-04-26,Justice Department,1,3
2020-04-26,United States,1,4
2020-04-26,University Of California,1,5
2020-04-26,Virginia University,1,6
2020-04-26,Xerox,1,7
2020-04-27,Suffolk University Political Research Center,1,1
2020-04-27,Suffolk University Poll,1,2
2020-04-27,United States,1,3
2020-04-27,White House,1,4
2020-04-29,Alumni Affairs,1,1
2020-04-29,Antoinette Marchese Clancy Scholarship Fund,1,2
2020-04-29,Census Bureau,1,3
2020-04-29,Dyouville College,1,4
2020-04-29,Morristown Medical Center,1,5
2020-04-29,Notre Dame High School,1,6
2020-04-29,Nursing Program,1,7
2020-04-29,Olympics,1,8
2020-04-29,Then The Feather Publishing Company Inc,1,9
2020-04-30,Census Bureau,1,1
2020-04-30,Then The Feather Publishing Company Inc,1,2
2020-05-01,Census Bureau,1,1
2020-05-01,Then The Feather Publishing Company Inc,1,2
2020-05-06,Response Team,1,1
2020-05-07,White House Coronavirus Task,1,5
2020-05-07,United States,2,4
2020-05-07,Department Of Labor,3,1
2020-05-07,Labor Department,3,2
2020-05-07,Labor Relations Buffalo Co,3,3
2020-05-09,Indian Mission,1,5
2020-05-09,Associated Press,3,3
2020-05-09,Governor Office Of Emergency Services,3,4
2020-05-09,California State Association Of Counties,4,1
2020-05-09,Public Health,4,2
2020-05-13,Jefferson Community College,1,1
2020-05-13,Johns Hopkins University Medicine,1,2
2020-05-13,York Police Department,1,3
2020-05-15,Instagram,1,1
2020-05-15,New York Post,1,2
2020-05-15,Public Service Announcement,1,3
2020-05-17,Health Department,1,1
2020-05-17,Johns Hopkins University Medicine,1,2
2020-05-19,Alliance Defending Freedom,1,1
2020-05-19,Associated Press,1,2
2020-05-19,Branch Davidian,1,3
2020-05-19,Charles Borromeo Society,1,4
2020-05-19,Cnn,1,5
2020-05-19,Costco,1,6
2020-05-19,Henry Ford Health System In Detroit,1,7
2020-05-19,National Catholic Register,1,8
2020-05-19,Philadelphia Romanian Church,1,9
2020-05-19,Ron Paul Institute,1,10
2020-05-19,Senate Judiciary Committee,1,11
2020-05-19,Sinaloa Cartel Chino,1,12
