date,organization,count,rn
2020-02-27,Corning Inc,1,1
2020-02-27,Health Department,1,2
2020-02-27,United States,1,3
2020-02-28,Arnot Health,1,1
2020-02-28,Arnot Health Infectious Disease Physician,1,2
2020-03-02,Campbell Fire Department,2,7
2020-03-02,Appellate Division Of State Supreme Court,3,1
2020-03-02,Elmira Police Department,3,2
2020-03-02,Horseheads Police Department,3,3
2020-03-02,Supreme Court,3,4
2020-03-02,Third Department,3,5
2020-03-02,York State Police,3,6
2020-03-12,World Health Organization,1,1
2020-03-13,Google,1,1
2020-03-13,Health Department,1,2
2020-03-13,Public Health,1,3
2020-03-13,United States,1,4
2020-03-14,Bradford School District,1,1
2020-03-14,Elmira City School District,1,2
2020-03-14,Emergency Services,1,3
2020-03-14,Odessa-Montour School District,1,4
2020-03-14,Public Health,1,5
2020-03-14,University At Albany,1,6
2020-03-14,Watkins Glen School District In Schuyler,1,7
2020-03-14,York State Health Department,1,8
2020-03-14,York State Team,1,9
2020-03-21,Nan,1,1
2020-03-23,Anthony,1,2
2020-03-23,Dinner Church,1,3
2020-03-23,Lake Catholic Church,1,4
2020-03-23,Methodist Church,1,5
2020-03-23,Paul Lutheran Church,1,6
2020-03-23,Starbucks,1,7
2020-03-23,Union Theological Seminary,1,8
2020-03-23,United Methodist Church,1,9
2020-03-23,Youtube,1,10
2020-03-23,York State Police,2,1
2020-03-24,Catholic Church,1,10
2020-03-24,Facebook,1,11
2020-03-24,Methodist Church,2,9
2020-03-24,Anthony,3,1
2020-03-24,Dinner Church,3,2
2020-03-24,Lake Catholic Church,3,3
2020-03-24,Paul Lutheran Church,3,4
2020-03-24,Starbucks,3,5
2020-03-24,Union Theological Seminary,3,6
2020-03-24,United Methodist Church,3,7
2020-03-24,Youtube,3,8
2020-03-28,Anthony,1,1
2020-03-28,Catholic Church,1,2
2020-03-28,Dinner Church,1,3
2020-03-28,Facebook,1,4
2020-03-28,Lake Catholic Church,1,5
2020-03-28,Methodist Church,1,6
2020-03-28,Paul Lutheran Church,1,7
2020-03-28,Starbucks,1,8
2020-03-28,Union Theological Seminary,1,9
2020-03-28,United Methodist Church,1,10
2020-03-28,Youtube,1,11
2020-03-31,Medicaid Redesign Team,1,1
2020-03-31,York State Association Of Counties,1,2
2020-04-03,Arnot Health,1,1
2020-04-03,Catholic Charities,1,2
2020-04-03,Cohen Elementary School,1,3
2020-04-03,Community Foundation Of Elmira-Corning,1,4
2020-04-03,Corning Inc,1,5
2020-04-03,Elmira Police Department,1,6
2020-04-03,Emergency Response Fund,1,7
2020-04-03,Food Bank,1,8
2020-04-03,Gannett,1,9
2020-04-03,Health Department,1,10
2020-04-03,Pennsylvania Department Of Health,1,11
2020-04-03,Samaritan Center,1,12
2020-04-03,Steuben County Public Health Department,1,13
2020-04-03,Triangle Fund,1,14
2020-04-03,United States,1,15
2020-04-03,Unity Response Fund,1,16
2020-04-03,Walmart,1,17
2020-04-03,World Health Organization,1,18
2020-04-06,Elmira Police Department,1,1
2020-04-14,Corning Police Department,1,1
2020-04-14,Elmira Police Department,1,2
2020-04-14,York State Police,1,3
2020-04-16,Centers For Disease,1,1
2020-04-16,Department Of Health,1,2
2020-04-16,Health Disparity Task,1,3
2020-04-16,Pennsylvania Department Of Health,1,4
2020-04-16,York State Sheriffs Association,1,5
2020-04-17,College Engagement,1,8
2020-04-17,Department Of Health,1,9
2020-04-17,Dining Services Damian Boehlert,1,10
2020-04-17,New York Times,1,11
2020-04-17,Nursing Center,1,12
2020-04-17,Ny State Department Of Health,1,13
2020-04-17,Riverspring Health,1,14
2020-04-17,Utica College,1,15
2020-04-17,Visa,1,16
2020-04-17,Welcome Center,1,17
2020-04-17,Twitter,3,6
2020-04-17,York State Team,3,7
2020-04-17,United States,4,5
2020-04-17,Community Supervision,5,1
2020-04-17,Department Of Corrections,5,2
2020-04-17,Department Of Social Services,5,3
2020-04-17,People In Prison Campaign,5,4
2020-04-20,Cnn,1,2
2020-04-20,Department Of Health,1,3
2020-04-20,Endless Mountains Transportation Authority,1,4
2020-04-20,Greater Valley Emergency Medical Services,1,5
2020-04-20,Guthrie Laboratory Services,1,6
2020-04-20,National Governor Association,1,7
2020-04-20,Paycheck Protection Program,1,8
2020-04-20,Senate Majority Leader Mitch Mcconnell,1,9
2020-04-20,Senate Minority Leader Chuck Schumer,1,10
2020-04-20,Small Business Administration,1,11
2020-04-20,York State Department Of Health,1,12
2020-04-20,York State Department Of Heath,1,13
2020-04-20,Costco,2,1
2020-04-23,Nan,1,1
2020-04-24,Governor Andrew Cuomo Administration,1,1
2020-04-24,Public Health,1,2
2020-04-24,United States,1,3
2020-04-24,Walmart,1,4
2020-04-26,Catholic Church,1,1
2020-04-26,Hebrew School,1,2
2020-04-26,James Church,1,3
2020-04-26,Sorrows Church,1,4
2020-04-26,Vestal Middle School,1,5
2020-04-27,Arnot Health,1,1
2020-04-27,Arnot Ogden Medical Center,1,2
2020-04-27,Department Of Health,1,3
2020-04-27,Finger Lakes Health,1,4
2020-04-27,Human Services,1,5
2020-04-27,Kaleida Health System,1,6
2020-04-27,Senate Minority Leader Chuck Schumer,1,7
2020-04-28,Amphenol Aerospace,1,1
2020-04-28,Department Of Labor,1,2
2020-04-28,Google,1,3
2020-04-28,Verizon,1,4
2020-04-30,Elmira College,1,1
2020-04-30,York State Police,1,2
2020-05-03,Johns Hopkins University,1,1
2020-05-03,United States,1,2
2020-05-03,Utica College,1,3
2020-05-07,Broome County At Binghamton University,1,1
2020-05-07,Senior Public Health Educator Kylie Holochak,1,2
2020-05-07,United States,1,3
2020-05-08,Arkport-Corning Harley Owners Group,1,1
2020-05-08,Armed Forces Of The American Red Cross,1,2
2020-05-08,Arnot Ogden Medical Center,1,3
2020-05-08,Burdett Volunteer Fire Department,1,4
2020-05-08,Community Service,1,5
2020-05-08,Corning Painted Post Middle School,1,6
2020-05-08,Elmira City School District,1,7
2020-05-08,Elmira Community Kitchen,1,8
2020-05-08,Facebook,1,9
2020-05-08,Kramer Foundation,1,10
2020-05-08,Wallin Insurance Agency Inc,1,11
2020-05-28,Clerk Office,1,1
2020-05-28,Howard Hanna Real Estate Services,1,2
2020-05-28,Office Of Corporation Counsel,1,3
2020-05-28,Planning Department,1,4
2020-05-28,Wallin Insurance Agency,1,5
2020-05-28,York State Liquor Authority,1,6
2020-05-29,Clerk Office,1,6
2020-05-29,Facebook,1,7
2020-05-29,Governor Office,1,8
2020-05-29,Howard Hanna Real Estate Services,1,9
2020-05-29,Office Of Corporation Counsel,1,10
2020-05-29,Planning Department,1,11
2020-05-29,Twitter,1,12
2020-05-29,United States,1,13
2020-05-29,Wallin Insurance Agency,1,14
2020-05-29,York State Liquor Authority,1,15
2020-05-29,York State Team,1,16
2020-05-29,Empire State Development,2,1
2020-05-29,Imperial College London,2,2
2020-05-29,Infectious Disease Research,2,3
2020-05-29,Republican Party,2,4
2020-05-29,University Of Minnesota Center,2,5
2020-06-12,Department Of Health,1,1
2020-06-25,Nan,1,1
