date,organization,count,rn
2020-03-23,Kansas Department Of Health,1,5
2020-03-23,Ku Endowment Association,2,2
2020-03-23,University Of Kansa,2,3
2020-03-23,Wichita State University,2,4
2020-03-23,Kansas Department Of Children,3,1
2020-03-31,National Child Abuse Prevention Month,1,1
2020-04-08,Family Services Division,1,1
2020-04-08,Human Services,1,2
2020-04-08,Nebraska Department Of Health,1,3
2020-04-08,Supplemental Nutrition Assistance Program,1,4
2020-04-22,Health Alert System,1,1
2020-04-22,Panhandle Public Health District,1,2
2020-04-23,Health Alert System,1,1
2020-04-23,Panhandle Public Health District,1,2
2020-05-11,American Legion,1,1
2020-05-11,Booths,1,2
2020-05-11,First Lutheran Church,1,3
2020-05-11,National Guard,1,4
2020-05-11,River Hills Church,1,5
