date,organization,count,rn
2020-02-07,Associated Press,1,1
2020-02-07,Behavioral Health,1,2
2020-02-07,Forest Service,1,3
2020-02-07,Gun Violence Reduction Team,1,4
2020-02-07,National Weather Service,1,5
2020-02-07,Unity Center,1,6
2020-03-03,Oregon State University,1,1
2020-03-03,University Of Oregon,1,2
2020-03-04,College Place Fire Department,1,2
2020-03-04,Facebook,1,3
2020-03-04,His Department,1,4
2020-03-04,Mary Medical Center,1,5
2020-03-04,Milton-Freewater Police Department,1,6
2020-03-04,Oregon Health Authority,1,7
2020-03-04,United States,1,8
2020-03-04,Washington Department Of Health,1,9
2020-03-04,Washington State Department Of Health,1,10
2020-03-04,White House,1,11
2020-03-04,Centers For Disease,2,1
2020-03-05,Centers For Disease,1,1
2020-03-05,Nixyaawii Community School,1,2
2020-03-05,Nixyaawii Senior Center,1,3
2020-03-05,Oregon Health Authority,1,4
2020-03-05,Oregon State Health,1,5
2020-03-05,United States,1,6
2020-03-05,Yellowhawk Tribal Health Center Public Health,1,7
2020-03-06,Centers For Disease,1,4
2020-03-06,Oregon Health Authority On,1,5
2020-03-06,Tribune Content Agency,1,6
2020-03-06,Forest Hills Elementary School In Lake Oswego,2,2
2020-03-06,Kaiser Permanente Westside Medical Center,2,3
2020-03-06,Oregon Health Authority,3,1
2020-03-07,Department Of Health On,1,18
2020-03-07,Warnermedia Company,1,19
2020-03-07,Arizona Department Of Public Health,2,13
2020-03-07,Georgia Department Of Public Health,2,14
2020-03-07,Madera Community Hospital,2,15
2020-03-07,Oregon Health Authority,2,16
2020-03-07,Utah Department Of Health,2,17
2020-03-07,Cnn,3,1
2020-03-07,Department Of Health,3,2
2020-03-07,Department Of Public Health,3,3
2020-03-07,Evergreen Health,3,4
2020-03-07,Harborview Medical Center,3,5
2020-03-07,Illinois Department Of Public Health,3,6
2020-03-07,Rush University Medical Center,3,7
2020-03-07,Southern Nevada Health District,3,8
2020-03-07,Texas Department Of State Health Services,3,9
2020-03-07,United States,3,10
2020-03-07,University Of Nebraska Medical Center,3,11
2020-03-07,Wisconsin Department Of Health Services,3,12
2020-03-08,Nan,1,1
2020-03-09,Department Of Environmental Quality,1,1
2020-03-09,Fiscal Office Ken Rocco,1,2
2020-03-09,Health Authority,1,3
2020-03-09,Office Of Emergency Management,1,4
2020-03-09,Oregon Business Development Department,1,5
2020-03-09,Pamplin Media Group,1,6
2020-03-09,Senate Republican Leader Herman Baertschiger Jr,1,7
2020-03-09,Whitman,1,8
2020-03-10,A Veterans Affairs,1,1
2020-03-10,Forest Hills Elementary School,1,2
2020-03-10,New York Times,1,3
2020-03-10,Oregon Health Authority,1,4
2020-03-10,Oregon Legislature Emergency Board,1,5
2020-03-10,United States,1,6
2020-03-11,Carnegie Library,1,2
2020-03-11,Justice Department,1,3
2020-03-11,Kid Time Children Museum,1,4
2020-03-11,Nan,1,5
2020-03-11,Oregon State University,1,6
2020-03-11,Public Records Advisory Council,1,7
2020-03-11,Senate Republicans,1,8
2020-03-11,Oregon Health Authority,2,1
2020-03-12,Oregon State Public Health Laboratory,1,3
2020-03-12,World Health Organization,1,4
2020-03-12,Centers For Disease,2,2
2020-03-12,Oregon Health Authority,3,1
2020-03-13,Community Health Department,1,1
2020-03-13,Eastern Oregon Correctional Institution In Pendleton,1,2
2020-03-13,Justice Center,1,3
2020-03-13,Oregon Department Of Corrections,1,4
2020-03-13,Washington Corrections Center,1,5
2020-03-14,Blue Mountain Community College,1,1
2020-03-14,Bureau Of Prisons,1,2
2020-03-14,Centers For Disease,1,3
2020-03-14,Department Of Environmental Quality,1,4
2020-03-14,Eastern Oregon Correctional Institute,1,5
2020-03-14,Fiscal Office Ken Rocco,1,6
2020-03-14,Health Authority,1,7
2020-03-14,Office Of Emergency Management,1,8
2020-03-14,Oregon Business Development Department,1,9
2020-03-14,Oregon Department Of Corrections,1,10
2020-03-14,Oregon Health Authority,1,11
2020-03-14,Pamplin Media Group,1,12
2020-03-14,Rivers Correctional Institute In Umatilla,1,13
