date,organization,count,rn
2020-02-16,Health Central Hospital,1,1
2020-02-16,Justice Department,1,2
2020-02-16,Mississippi Correctional Institution,1,3
2020-02-16,Twitter,1,4
2020-03-12,Hampton Community Center,1,1
2020-03-13,Iowa Department Of Public Health,1,1
2020-03-26,Nan,1,1
2020-03-27,Canadian Pacific Railway,1,1
2020-03-27,Development Company,1,2
2020-03-27,Missouri Public Service Commission,1,3
2020-03-27,Missouri Supreme Court,1,4
2020-03-27,Nan,1,5
2020-03-27,Siemens,1,6
2020-03-27,Siemens Financial Services,1,7
2020-03-27,Wildlife Service,1,8
2020-04-03,Arkansas Department Of Parks,1,1
2020-04-03,United States,1,2
2020-04-03,Utah League,1,3
2020-04-03,Yellowstone National Park,1,4
2020-04-06,Twitter,1,2
2020-04-06,Iowa Department Of Public Health,2,1
2020-04-10,Crossgates Baptist Church,1,1
2020-04-10,Facebook,1,2
2020-04-10,Health Department,1,3
2020-04-10,Iowa Department Of Public Health,1,4
2020-04-10,Lifeway Christian Resources,1,5
2020-04-10,Richard Catholic Church,1,6
2020-04-10,Twitter,1,7
2020-04-10,United States,1,8
2020-04-10,Vision Center,1,9
2020-04-24,Hampton High School,1,1
2020-04-28,George Washington University,1,1
2020-04-28,Kaiser Health News,1,2
2020-04-28,United States,1,3
2020-04-28,While Congress,1,4
2020-05-07,Associated Press,1,7
2020-05-07,Clorox,1,8
2020-05-07,Prison Policy Initiative,3,1
2020-05-07,Rough Rider Industries,3,2
2020-05-07,Smith Wesson,3,3
2020-05-07,Starbucks,3,4
2020-05-07,Victoria Secret,3,5
2020-05-07,Whole Foods,3,6
2020-05-08,A Correction Department,1,8
2020-05-08,United States,1,9
2020-05-08,Associated Press,2,7
2020-05-08,Prison Policy Initiative,5,1
2020-05-08,Rough Rider Industries,5,2
2020-05-08,Smith Wesson,5,3
2020-05-08,Starbucks,5,4
2020-05-08,Victoria Secret,5,5
2020-05-08,Whole Foods,5,6
2020-05-09,School Of Law,1,7
2020-05-09,Prison Policy Initiative,2,1
2020-05-09,Rough Rider Industries,2,2
2020-05-09,Smith Wesson,2,3
2020-05-09,Starbucks,2,4
2020-05-09,Victoria Secret,2,5
2020-05-09,Whole Foods,2,6
2020-05-10,Rough Rider Industries,1,2
2020-05-10,Smith Wesson,1,3
2020-05-10,Starbucks,1,4
2020-05-10,Victoria Secret,1,5
2020-05-10,Whole Foods,1,6
2020-05-10,Prison Policy Initiative,2,1
2020-05-12,Prison Policy Initiative,1,1
2020-05-12,Rough Rider Industries,1,2
2020-05-12,Smith Wesson,1,3
2020-05-12,Starbucks,1,4
2020-05-12,Victoria Secret,1,5
2020-05-12,Whole Foods,1,6
2020-05-13,Prison Policy Initiative,1,1
2020-05-13,Rough Rider Industries,1,2
2020-05-13,Smith Wesson,1,3
2020-05-13,Starbucks,1,4
2020-05-13,Victoria Secret,1,5
2020-05-13,Whole Foods,1,6
2020-05-14,Waverly City Council,1,1
2020-05-16,Prison Policy Initiative,1,1
2020-05-16,Rough Rider Industries,1,2
2020-05-16,Smith Wesson,1,3
2020-05-16,Starbucks,1,4
2020-05-16,Victoria Secret,1,5
2020-05-16,Whole Foods,1,6
2020-05-18,Census Bureau,1,1
2020-05-18,Chartis Center,1,2
2020-05-18,Health Professional Shortage Areas,1,3
2020-05-18,Medicaid Services,1,4
2020-05-18,Minority Health Research Center,1,5
2020-05-18,National Center,1,6
2020-05-18,National Rural Health Association,1,7
2020-05-18,Rural Health,1,8
2020-05-18,Sheps Center,1,9
2020-05-18,University Of Minnesota School Of Public Health,1,10
2020-05-18,University Of South Carolina Rural,1,11
2020-06-05,Traffic Court,1,1
2020-06-10,Department Of Public Safety,1,1
2020-06-10,Mcdonald,1,2
2020-06-10,Public Affairs Johnny Poulos,1,3
2020-06-27,Mississippi State Department Of Health,1,1
2020-06-27,National Guard,1,2
2020-06-27,University Medical Center,1,3
