date,organization,count,rn
2020-02-25,Health Department,1,1
2020-02-25,Health Dept,1,2
2020-02-25,Pottawatomie County Commission,1,3
2020-02-25,Pottawatomie County Health Department,1,4
2020-02-25,Prom Committee,1,5
2020-02-25,United States,1,6
2020-02-25,Washburn Nurse Practitioner Doctoral Graduate Program,1,7
2020-02-25,Washburn University,1,8
2020-03-05,Facebook,1,1
2020-03-12,Centers For Disease Control,2,3
2020-03-12,Centers Of Disease,2,4
2020-03-12,Gordon Cooper Technology Center,2,5
2020-03-12,Gordon Copper Technology Center,2,6
2020-03-12,Oklahoma State Department Of Health,4,1
2020-03-12,Pottawatomie County Health Department,4,2
2020-03-13,Colonial Estates Nursing Center,1,1
2020-03-13,Health St,1,2
2020-03-13,Oklahoma State Department Of Health,1,3
2020-03-13,United States,1,4
2020-03-14,Centers For Disease,1,1
2020-03-14,Mcloud Nursing Center,1,2
2020-03-14,Meeker Nursing Center,1,3
2020-03-14,Oklahoma Health Department,1,4
2020-03-17,Health Department,1,3
2020-03-17,Oklahoma State Department Of Health,1,4
2020-03-17,Small Business Administration,1,5
2020-03-17,Tribune Content Agency,1,6
2020-03-17,City Commission,2,1
2020-03-17,Municipal Court,2,2
2020-03-18,American College Of Surgeons,1,1
2020-03-18,Centers For Disease,1,2
2020-03-18,Kansas Department Of Health,1,3
2020-03-19,American Correctional Association,1,1
2020-03-19,Centers For Disease,1,2
2020-03-19,Oklahoma Sheriff Association,1,3
2020-03-19,Oklahoma State Department Of Health,1,4
2020-03-19,United States,1,5
2020-03-20,American Correctional Association,1,1
2020-03-20,Centers For Disease,1,2
2020-03-20,Election Board Office,1,3
2020-03-20,Oklahoma Sheriff Association,1,4
2020-03-20,Oklahoma State Department Of Health,1,5
2020-03-20,United States,1,6
2020-03-22,Anthony,1,1
2020-03-22,Children Pavilionssm Health St,1,2
2020-03-22,Health Bone Joint Hospital At St,1,3
2020-03-22,Health St,1,4
2020-03-22,Intergris Health,1,5
2020-03-22,Norman Regional Health System,1,6
2020-03-22,Ou College Of Allied Health,1,7
2020-03-22,Ou College Of Dentistry,1,8
2020-03-22,Ou College Of Pharmacy,1,9
2020-03-22,Ou Medical Center,1,10
2020-03-22,Stephenson Cancer Center,1,11
2020-03-27,Plaza Hotel,1,1
2020-03-27,Reuters,1,2
2020-03-27,Thomson Reuters Trust Principles,1,3
2020-03-27,Twitter,1,4
2020-03-27,United States,1,5
2020-03-27,White House Coronavirus Task,1,6
2020-04-01,Oklahoma Department Of Education,1,1
2020-04-07,Costco,1,13
2020-04-07,Kansas Department Of Corrections,1,14
2020-04-07,Kansas Department Of Health,1,15
2020-04-07,Airport Authority,2,8
2020-04-07,Associated Press,2,9
2020-04-07,Contributions Fund,2,10
2020-04-07,Economic Development,2,11
2020-04-07,Nan,2,12
2020-04-07,Disability Services,4,1
2020-04-07,Kansas Department For,4,2
2020-04-07,Life Care Center,4,3
2020-04-07,Life Care Centers Of America,4,4
2020-04-07,Riverbend Post Acute Rehabilitation Center,4,5
2020-04-07,Training Center,4,6
2020-04-07,University Of Washington,4,7
2020-04-08,Disability Services,1,1
2020-04-08,Kansas Department For,1,2
2020-04-08,Life Care Center,1,3
2020-04-08,Life Care Centers Of America,1,4
2020-04-08,Riverbend Post Acute Rehabilitation Center,1,5
2020-04-08,Training Center,1,6
2020-04-08,University Of Washington,1,7
2020-04-09,Associated Press,1,1
2020-04-09,Disability Services,1,2
2020-04-09,Kansas Department For,1,3
2020-04-09,Life Care Center,1,4
2020-04-09,Life Care Centers Of America,1,5
2020-04-09,Riverbend Post Acute Rehabilitation Center,1,6
2020-04-09,Training Center,1,7
2020-04-09,University Of Washington,1,8
2020-04-10,Department Of Commerce,1,1
2020-04-10,Department Of Labor,1,2
2020-04-10,Kansas Department Of Health,1,3
2020-04-10,Supreme Court,1,4
2020-04-12,Kansas Supreme Court,1,1
2020-04-12,Kansas Supreme Court On,1,2
2020-04-12,Nan,1,3
2020-04-18,Health Health Heroes Work Here Facebook,1,2
2020-04-18,Oklahoma Health Department,1,3
2020-04-18,Health St,2,1
2020-04-19,Kansas Supreme Court,2,1
2020-04-19,Pottawatomie County Commission,2,2
2020-04-21,City Of Annapolis Office Of Emergency Management,1,1
2020-04-21,Reuters,1,2
2020-04-21,Twitter,1,3
2020-04-21,White House,1,4
2020-04-21,Yahoo,1,5
2020-04-24,Agee Residence Center,1,1
2020-04-24,Bailey Business Center,1,2
2020-04-24,Geiger Center,1,3
2020-04-24,Great Value College,1,4
2020-04-24,Residence Center,1,5
2020-04-24,United States,1,6
2020-04-24,Wellness Center,1,7
2020-05-11,Centers For Disease,1,1
2020-05-11,Citizen Potawatomi Nation Cultural Heritage Center,1,2
2020-05-11,Cultural Heritage Center,1,3
2020-05-14,Benedict Church,1,1
2020-05-14,Health St,1,2
2020-05-31,Adult Learning Center,1,1
2020-05-31,Bluestem Electric,1,2
2020-05-31,Kansas State University,1,3
2020-05-31,Kansas State University College Of Veterinary Medicine,1,4
2020-05-31,Perkins Collaborative Resource Center,1,5
2020-05-31,Riley County Health Department Julie Gibbs,1,6
2020-06-03,Community Development Block Grant,2,1
2020-06-03,George City Council,2,2
2020-06-03,Kansas Department Of Commerce,2,3
2020-06-03,Kansas Department Of Transportation,2,4
2020-06-03,Office At Kansas State University,2,5
2020-06-03,Pott County Economic Development Corporation,2,6
2020-06-03,Pottawatomie County Commission,2,7
