date,organization,count,rn
2020-03-09,Centers For Disease,1,1
2020-03-09,Minnesota Department Of Health,1,2
2020-03-09,Police In Cloquet,1,3
2020-03-09,Public Health Laboratory,1,4
2020-03-17,Facebook,1,1
2020-03-17,University Of Minnesota,1,2
2020-03-17,World Health Organization,1,3
2020-03-22,Facebook,1,1
2020-03-22,University Of Minnesota,1,2
2020-03-22,World Health Organization,1,3
2020-03-25,Human Services,1,1
2020-03-25,Louis County Public Health,1,2
2020-03-25,Minnesota Health Department,1,3
2020-03-25,Minnesota Supreme Court,1,4
2020-03-25,Supreme Court,1,5
2020-03-26,Netflix,1,1
2020-03-26,Siena College Loudonville,1,2
2020-03-26,University In Florence,1,3
2020-03-26,University Of New Hampshire,1,4
2020-03-27,Nan,1,1
2020-03-31,Minnesota Department Of Health,1,8
2020-03-31,Centers For Disease,2,4
2020-03-31,Human Services,2,5
2020-03-31,Minnesota Department Of Corrections,2,6
2020-03-31,Public Health,2,7
2020-03-31,Department Of Health,3,1
2020-03-31,Department Of Human Services,3,2
2020-03-31,Minnesota Sex Offender Program,3,3
2020-04-01,Minnesota Department Of Health,1,11
2020-04-01,Paul Pioneer,1,12
2020-04-01,United States,1,13
2020-04-01,University Of Minnesota,1,14
2020-04-01,Better Business Bureau,2,1
2020-04-01,Better Business Bureau Of Minnesota,2,2
2020-04-01,Centers For Disease,2,3
2020-04-01,Corrections Department,2,4
2020-04-01,Department Of Health,2,5
2020-04-01,Department Of Human Services,2,6
2020-04-01,Human Services,2,7
2020-04-01,Minnesota Department Of Corrections,2,8
2020-04-01,Minnesota Sex Offender Program,2,9
2020-04-01,Public Health,2,10
2020-04-03,Minnesota Department Of Corrections,1,1
2020-04-05,Care Center,1,1
2020-04-05,Care Center Activities Supervisor Mary Dehning,1,2
2020-04-05,Centers For Disease,1,3
2020-04-05,Crosby Lifespring Church Pastor Eric Anderson,1,4
2020-04-05,Crosslake Providence Community Church Pastor Ken Carlton,1,5
2020-04-05,Cuyuna Regional Medical Center,1,6
2020-04-05,Department Of Corrections,1,7
2020-04-05,Facebook,1,8
2020-04-05,Lifespring Church,1,9
2020-04-05,Office Of Special Investigations,1,10
2020-04-05,Twitter,1,11
2020-04-06,Denfeld High School,1,2
2020-04-06,Lake Superior College,1,3
2020-04-06,Miner Inc,1,4
2020-04-06,Minnesota Department Of Corrections,1,5
2020-04-06,Moose Lake Police Department,1,6
2020-04-06,Office Of Special Investigations,1,7
2020-04-06,Residential Services Inc,1,8
2020-04-06,Department Of Corrections,2,1
2020-04-07,Associated Press,1,1
2020-04-07,Department Of Corrections,1,2
2020-04-07,Minnesota Association Of Community Corrections Act Counties,1,3
2020-04-09,Department Of Corrections,1,4
2020-04-09,Essentia Health East Market,1,5
2020-04-09,Health Department,1,6
2020-04-09,Louis County Public Health Division,1,7
2020-04-09,Minnesota Association Of Community Corrections Act Counties,1,8
