date,organization,count,rn
2020-03-11,Associated Press,1,1
2020-03-11,Facebook,1,2
2020-03-11,Golden Age Care Center,1,3
2020-03-11,National Institute Of Allergy,1,4
2020-03-11,World Health Organization,1,5
2020-03-26,Nan,1,1
2020-04-05,New York Times,1,2
2020-04-05,Twitter,1,3
2020-04-05,Iowa Department Of Public Health,2,1
2020-04-06,Iowa Department Of Public Health,1,1
2020-04-06,New York Times,1,2
2020-04-09,Associated Press,1,1
2020-04-09,Iowa Department Of Education,1,2
2020-04-09,National Assessment Of Educational Progress,1,3
2020-04-15,Centers For Disease,1,1
2020-04-15,Human Services,1,2
2020-04-15,Iowa Workforce Development,1,3
2020-04-21,Iowa Economic Development Authority,1,1
2020-04-21,University Of Northern Iowa,1,2
2020-05-23,Centers For Disease,1,1
2020-05-23,Deputies Association,1,2
2020-05-23,Iowa Department Of Corrections,1,3
2020-05-23,Iowa Department Of Public Health,1,4
2020-06-15,Iowa Department Of Public Health,1,1
2020-07-09,Paycheck Protection Program,1,3
2020-07-09,Supreme Court,2,1
2020-07-09,United States,2,2
