date,organization,count,rn
2020-03-20,District Health Department No,1,1
2020-03-28,Avery Commission On,2,1
2020-03-28,Midmichigan Health,2,2
2020-04-08,Legislature On,1,1
2020-04-08,Twitter,1,2
2020-04-16,District Health Department No,1,1
2020-04-16,Emergency Operations Center,1,2
2020-04-16,Health Department,1,3
2020-04-16,Human Services,1,4
2020-04-16,Michigan Department Of Health,1,5
2020-04-16,Twitter,1,6
2020-04-28,Capital News Service,1,1
2020-04-30,District Health Department No,1,1
2020-04-30,Health Department,1,2
2020-05-02,Nan,1,1
2020-05-06,Community Foundation For Northeast Michigan,1,1
2020-05-06,Family Service Day,1,2
2020-05-06,Family Services,1,3
2020-05-06,Family Services Of Northeast Michigan,1,4
2020-05-06,Michigan Children Services Agency,1,5
2020-05-14,Nan,1,1
2020-05-27,District Health Department No,2,1
2020-05-29,Atlanta Community Schools,1,1
2020-05-29,Child Care Fund,1,2
2020-05-29,Clorox,1,3
2020-05-29,Kids Daycare Center On,1,4
2020-05-29,Piper School,1,5
2020-06-18,Cheboygan-Otsego-Presque Isle Educational Service District,1,1
2020-06-27,Alpena High School,1,1
2020-06-27,Atlanta Community Schools,1,2
2020-06-27,Central Michigan University,1,3
2020-06-27,Facebook,1,4
2020-06-27,Hillman Community Schools,1,5
2020-06-27,Michigan Department Of Education,1,6
2020-07-02,Meijer,1,1
2020-07-02,Michigan Veterans Affairs Agency,1,2
2020-07-02,Nan,1,3
2020-07-02,Service Fund,1,4
2020-07-02,Veterans Affairs,1,5
2020-07-02,Veterans Affairs Office,1,6
2020-07-02,Veterans Relief Fund,1,7
2020-07-02,Veterans Service,1,8
2020-07-02,Veterans Service Fund,1,9
