date,organization,count,rn
2020-02-28,Nan,1,1
2020-02-29,Nan,1,1
2020-03-03,Centers For Disease,1,1
2020-03-03,Cities Health District,1,2
2020-03-14,Cyprian Episcopal School,1,1
2020-03-14,Facebook,1,2
2020-03-14,Patrick Catholic School,1,3
2020-03-14,Pineywoods Community Academy,1,4
2020-03-14,Texas Department Of State Health Services,1,5
2020-03-14,Texas Education Agency,1,6
2020-03-18,Cities Health District,1,1
2020-03-19,Cities Health District,1,1
2020-03-19,Nan,1,2
2020-03-20,Nan,1,1
2020-03-21,Nan,1,1
2020-03-22,Luke Health Memorial,1,1
2020-03-22,Women Services,1,2
2020-03-23,City Council,1,1
2020-03-23,Emergency Medical Services,1,2
2020-03-23,Nash Community College,1,3
2020-03-23,Nash County Health,1,4
2020-03-23,Nash County Sheriff Office,1,5
2020-03-23,School Of Government,1,6
2020-03-23,Southern Nash High School,1,7
2020-03-23,Transportation Department,1,8
2020-03-25,Student Nutrition Services,1,1
2020-03-25,Texas Education Agency,1,2
2020-03-26,Disaster Office,1,2
2020-03-26,Nan,2,1
2020-03-27,Cities Health District,1,1
2020-03-27,Community Action,1,2
2020-03-27,Energy Aid Program,1,3
2020-03-27,Greater East Texas Community Action Program,1,4
2020-03-27,Outreach Inc,1,5
2020-03-27,Salvation Army,1,6
2020-03-27,Service Center,1,7
2020-03-27,Texas Department Of State Health Services,1,8
2020-03-27,Tyler Public Health Lab,1,9
2020-03-29,Johns Hopkins University,1,1
2020-03-29,Veterans Administration,1,2
2020-03-30,Morris,1,1
2020-03-31,Cabela,1,1
2020-03-31,Lockheed Martin,1,2
2020-04-01,Khan Academy,1,1
2020-04-01,Texas Department Of Agriculture,1,2
2020-04-01,Woodland Heights Medical Center,1,3
2020-04-03,Cities Health District,1,1
2020-04-03,Lufkin Police,1,2
2020-04-04,White House Coronavirus Task,1,1
2020-04-07,Angelina College Board Of Trustees,1,1
2020-04-10,Cities Health District,1,1
2020-04-10,Department Of State Health Services,1,2
2020-04-10,Facebook,1,3
2020-04-10,Health District,1,4
2020-04-10,Health District On,1,5
2020-04-10,Health George Roberts,1,6
2020-04-10,Health On,1,7
2020-04-10,Health Services,1,8
2020-04-10,Jasper Newton Health,1,9
2020-04-10,Morris,1,10
2020-04-10,Texas Department Of State Health Services,1,11
2020-04-10,Texas State Department Of Health Services,1,12
2020-04-10,United States,1,13
2020-04-11,Cities Health District,2,1
2020-04-11,Department Of State Health Services,2,2
2020-04-11,Facebook,2,3
2020-04-11,Health Department,2,4
2020-04-11,Health District,2,5
2020-04-11,Health District On,2,6
2020-04-11,Health George Roberts,2,7
2020-04-11,Health On,2,8
2020-04-11,Health Services,2,9
2020-04-11,Jasper Newton Health,2,10
2020-04-11,Morris,2,11
2020-04-11,Texas Department Of State Health Services,2,12
2020-04-11,Texas State Department Of Health Services,2,13
2020-04-11,United States,2,14
2020-04-12,Commonspirit Health,1,15
2020-04-12,Luke Health,1,16
2020-04-12,Texas Health,1,17
2020-04-12,Texas Mass Critical Care Council,1,18
2020-04-12,Cities Health District,2,1
2020-04-12,Department Of State Health Services,2,2
2020-04-12,Facebook,2,3
2020-04-12,Health Department,2,4
2020-04-12,Health District,2,5
2020-04-12,Health District On,2,6
2020-04-12,Health George Roberts,2,7
2020-04-12,Health On,2,8
2020-04-12,Health Services,2,9
2020-04-12,Jasper Newton Health,2,10
2020-04-12,Morris,2,11
2020-04-12,Texas Department Of State Health Services,2,12
2020-04-12,Texas State Department Of Health Services,2,13
2020-04-12,United States,2,14
2020-04-13,Cities Health District,1,1
2020-04-13,Department Of State Health Services,1,2
2020-04-13,Facebook,1,3
2020-04-13,Health Department,1,4
2020-04-13,Health District,1,5
2020-04-13,Health District On,1,6
2020-04-13,Health George Roberts,1,7
2020-04-13,Health On,1,8
2020-04-13,Health Services,1,9
2020-04-13,Jasper Newton Health,1,10
2020-04-13,Morris,1,11
2020-04-13,Texas Department Of State Health Services,1,12
2020-04-13,Texas State Department Of Health Services,1,13
2020-04-13,United States,1,14
2020-04-15,Cities Health District,1,1
2020-04-15,Department Of State Health Services,1,2
2020-04-15,Facebook,1,3
2020-04-15,Health Department,1,4
2020-04-15,Health District,1,5
2020-04-15,Health District On,1,6
2020-04-15,Health George Roberts,1,7
2020-04-15,Health On,1,8
2020-04-15,Health Services,1,9
2020-04-15,Jasper Newton Health,1,10
2020-04-15,Morris,1,11
2020-04-15,Operations Center,1,12
2020-04-15,Texas Department Of State Health Services,1,13
2020-04-15,Texas State Department Of Health Services,1,14
2020-04-15,United States,1,15
2020-04-16,Cities Health District,2,1
2020-04-16,Department Of State Health Services,2,2
2020-04-16,Facebook,2,3
2020-04-16,Health Department,2,4
2020-04-16,Health District,2,5
2020-04-16,Health District On,2,6
2020-04-16,Health George Roberts,2,7
2020-04-16,Health On,2,8
2020-04-16,Health Services,2,9
2020-04-16,Jasper Newton Health,2,10
2020-04-16,Morris,2,11
2020-04-16,Operations Center,2,12
2020-04-16,Texas Department Of State Health Services,2,13
2020-04-16,Texas State Department Of Health Services,2,14
2020-04-16,United States,2,15
2020-04-18,Epidemiology Team,1,1
2020-04-18,Health District Board Of Health,1,2
2020-04-19,Cities Health District,1,1
2020-04-19,Crockett Medical Center,1,2
2020-04-19,Department Of State Health Services,1,3
2020-04-19,Facebook,1,4
2020-04-19,Health Department,1,5
2020-04-19,Health District,1,6
2020-04-19,Health District On,1,7
