date,organization,count,rn
2020-02-03,College Park,1,1
2020-02-03,Emergency Operations Center,1,2
2020-02-03,Fudan University,1,3
2020-02-03,Goucher College,1,4
2020-02-03,House Armed Services,1,5
2020-02-03,House Foreign Affairs,1,6
2020-02-03,House Veteran Affairs,1,7
2020-02-03,Mary College Of Maryland,1,8
2020-02-03,Mccormick Co,1,9
2020-02-03,Mcdaniel College,1,10
2020-02-03,Morgan State University,1,11
2020-02-03,Public Health Emergency Of International Concern,1,12
2020-02-03,Senate Armed Services,1,13
2020-02-03,Senate Veteran Affairs,1,14
2020-02-03,Trump Administration,1,15
2020-02-03,United States,1,16
2020-02-03,University Of Maryland,1,17
2020-02-03,University System Of Maryland,1,18
2020-02-03,Va Community Care,1,19
2020-02-03,Va Mission,1,20
2020-02-03,Visitors Center,1,21
2020-02-03,White House,1,22
2020-02-03,Women Global Health,1,23
2020-02-03,World Health Organization,1,24
2020-02-06,African Health Organization,1,1
2020-02-06,Australian Infectious Diseases Research Centere,1,2
2020-02-06,Centers Of Excellence,1,3
2020-02-06,Coalition For Epidemic Preparedness Innovations,1,4
2020-02-06,Doherty Institute,1,5
2020-02-06,Global Virus Network,1,6
2020-02-06,Head Of The School Of Chemistry,1,7
2020-02-06,Immunity Doherty Institute,1,8
2020-02-06,Institute Of Human Virology,1,9
2020-02-06,International Scientific Leadership Board,1,10
2020-02-06,Peter Doherty Institute For Infection,1,11
2020-02-06,Programme In Emerging Infectious Diseases At,1,12
2020-02-06,Rega Institute For Medical Research,1,13
2020-02-06,Research Center,1,14
2020-02-06,United States,1,15
2020-02-06,University Of Leuven,1,16
2020-02-06,University Of Queensland,1,17
2020-02-06,University Of South Florida,1,18
2020-02-06,University Of Veterinary Medicine In Hannover,1,19
2020-02-06,University System Of Maryland,1,20
2020-02-06,World Health Organization,1,21
2020-02-06,World Health Regional Office For Africa,1,22
2020-02-12,Fort Custer Training Center,1,1
2020-02-12,Great Lakes Training Center Navy,1,2
2020-02-12,Naval Base Kitsap,1,3
2020-02-12,United States,1,4
2020-02-21,Health Care Program,1,1
2020-02-21,Human Services Alex Azar,1,2
2020-02-21,International Law Society,1,3
2020-02-21,Law Program,1,4
2020-02-21,Maryland Carey Law International Law Society,1,5
2020-02-21,Population Health,1,6
2020-02-21,Public Health Emergency Of International Concern,1,7
2020-02-21,Public Health Program,1,8
2020-02-21,United States,1,9
2020-02-21,World Health Organization,1,10
2020-02-26,Centers For Disease,1,2
2020-02-26,Department Of Health,1,3
2020-02-26,Human Services,1,4
2020-02-26,Montgomery Community Media,1,5
2020-02-26,National Capital Region,1,6
2020-02-26,National Harbor,1,7
2020-02-26,University Of Maryland,1,8
2020-02-26,Twitter,2,1
2020-02-27,Bloomberg,1,2
2020-02-27,Centers For Disease,1,3
2020-02-27,Convention Center,1,4
2020-02-27,Democratic Party,1,5
2020-02-27,Department Of Homeland Security,1,6
2020-02-27,Facebook,1,7
2020-02-27,Gaylord National,1,8
2020-02-27,Health Equity Roundtable In Greenville,1,9
2020-02-27,Maryland Department Of Health,1,10
2020-02-27,National Action Network,1,11
2020-02-27,National Security Council,1,12
2020-02-27,Sterling,1,13
2020-02-27,Trump Administration,1,14
2020-02-27,Twitter,1,15
2020-02-27,United States,1,16
2020-02-27,University Of Maryland,1,17
2020-02-27,Us National Institute Of Health,1,18
2020-02-27,White House,1,19
2020-02-27,World Health Organization,1,20
2020-02-27,National Harbor,2,1
2020-02-28,Baltimore Sun,1,12
2020-02-28,Chinese Communist Party,1,13
2020-02-28,Coronavirus Task,1,14
2020-02-28,Gaylord National Resort Convention Center,1,15
2020-02-28,International Polar Bear Day,1,16
2020-02-28,Maryland Auto Insurance Fund,1,17
2020-02-28,National Harbor,1,18
2020-02-28,National Security Council,1,19
2020-02-28,United States,1,20
2020-02-28,White House,1,21
2020-02-28,Yonhap News Agency,1,22
2020-02-28,Department Of Health,2,10
2020-02-28,National Capital Region,2,11
2020-02-28,Human Services,3,5
2020-02-28,Maryland Department Of Health,3,6
2020-02-28,Maryland Department Of Health Mdhealthdept,3,7
2020-02-28,National Institutes Of Health,3,8
2020-02-28,Public Health Services Fran Phillips,3,9
2020-02-28,Montgomery Community Media,5,3
2020-02-28,Twitter,5,4
2020-02-28,Centers For Disease,7,1
2020-02-28,University Of Maryland,7,2
2020-02-29,Alliance Of Democracies Foundation,1,7
2020-02-29,Associated Press,1,8
2020-02-29,Centers For Disease,1,9
2020-02-29,Cnn,1,10
2020-02-29,Department Of Energy,1,11
2020-02-29,Department Of Health,1,12
2020-02-29,Department Of Homeland Security,1,13
2020-02-29,Ferrari,1,14
2020-02-29,Gaylord National Resort Convention Center,1,15
2020-02-29,His Department,1,16
2020-02-29,Human Service,1,17
2020-02-29,Human Services,1,18
2020-02-29,Johns Hopkins University,1,19
2020-02-29,Mcdonald,1,20
2020-02-29,Melinda Gates Foundation,1,21
2020-02-29,Microsoft,1,22
2020-02-29,National Center,1,23
2020-02-29,National Economic Council,1,24
2020-02-29,National Institute Of Allergy,1,25
2020-02-29,National Institutes Of Health,1,26
2020-02-29,National Intelligence,1,27
2020-02-29,Nevada Biden Office,1,28
2020-02-29,New York Times,1,29
2020-02-29,Political Action Conference In National Harbor,1,30
2020-02-29,Shore News Network,1,31
2020-02-29,Union Of Concerned Scientists,1,32
2020-02-29,Us State Department,1,33
