date,organization,count,rn
2020-02-20,United Nations,1,13
2020-02-20,Associated Press,2,1
2020-02-20,Bloomberg,2,2
2020-02-20,Boy Scouts,2,3
2020-02-20,Boy Scouts Of America,2,4
2020-02-20,China National Health Commission,2,5
2020-02-20,Democratic National Committee,2,6
2020-02-20,Democratic Party,2,7
2020-02-20,Ecuadorian Embassy,2,8
2020-02-20,Justice Department,2,9
2020-02-20,Republic Records,2,10
2020-02-20,United States,2,11
2020-02-20,White House,2,12
2020-02-28,A Data Firm After A Serious Breach,1,1
2020-02-28,Bloomberg,1,2
2020-02-28,Buttigieg Campaign,1,3
2020-02-28,China Huawei Technologies Co,1,4
2020-02-28,Cnn,1,5
2020-02-28,Democratic National Committee,1,6
2020-02-28,Election Commission,1,7
2020-02-28,Howler Insights,1,8
2020-02-28,Huawei,1,9
2020-02-28,Iowa Democratic Party,1,10
2020-02-28,Justice Department,1,11
2020-02-28,Kosmos Energy,1,12
2020-02-28,Means Committee,1,13
2020-02-28,National Women Museum,1,14
2020-02-28,Port Authority,1,15
2020-02-28,Public Health Ministry,1,16
2020-02-28,Republican National Committee,1,17
2020-02-28,Supreme Court,1,18
2020-02-28,Then It Paid A Mysterious,1,19
2020-02-28,Trump International Hotel,1,20
2020-02-28,Twitter,1,21
2020-02-28,Uc Berkeley Institute Of Governmental,1,22
2020-02-28,United States,1,23
2020-02-28,Value In Electing Women Political Action Committee,1,24
2020-02-29,Allen University,1,1
2020-02-29,Benedict College,1,2
2020-02-29,Health Care,1,3
2020-03-03,Army Training,1,1
2020-03-03,Bmw,1,2
2020-03-03,Centers For Disease,1,3
2020-03-03,Clemson University Madren Conference Center,1,4
2020-03-03,Fiscal Accountability Authority,1,5
2020-03-03,House Chamber,1,6
2020-03-03,Judiciary Committee,1,7
2020-03-03,Madren Center,1,8
2020-03-03,Santee Cooper Ad Hoc Committee Meetings,1,9
2020-03-03,Senate Chamber,1,10
2020-03-03,Senate Finance Committee,1,11
2020-03-03,Twitter,1,12
2020-03-03,University Trustee Screening Commission,1,13
2020-03-04,Bmw,1,1
2020-03-04,Clemson University Madren Conference Center,1,2
2020-03-04,Fiscal Accountability Authority,1,3
2020-03-04,House Chamber,1,4
2020-03-04,Judiciary Committee,1,5
2020-03-04,Madren Center,1,6
2020-03-04,Santee Cooper Ad Hoc Committee Meetings,1,7
2020-03-04,Senate Chamber,1,8
2020-03-04,Senate Finance Committee,1,9
2020-03-04,Twitter,1,10
2020-03-04,University Trustee Screening Commission,1,11
2020-03-06,Carolina Department Of Health,1,1
2020-03-06,Centers For Disease,1,2
2020-03-06,Midlands Coronavirus Task,1,3
2020-03-06,United States,1,4
2020-03-07,Carolina Department Of Health,1,4
2020-03-07,Emergency Operations Center,1,5
2020-03-07,Nan,1,6
2020-03-07,Public Health Laboratory,1,7
2020-03-07,Facebook,2,3
2020-03-07,University Of South Carolina,4,2
2020-03-07,Midlands Coronavirus Task,6,1
2020-03-10,American Israel Public Affairs Committee,1,16
2020-03-10,Centers Of Disease,1,17
2020-03-10,National Public Radio,1,18
2020-03-10,World Health Organization,1,19
2020-03-10,Snows Catholic Church,2,15
2020-03-10,Ashland University,4,4
2020-03-10,Diocese Of Toledo,4,5
2020-03-10,Health Department,4,6
2020-03-10,Joseph Catholic Church,4,7
2020-03-10,Ohio Department Of Health,4,8
2020-03-10,Peter Catholic Church,4,9
2020-03-10,Peter School,4,10
2020-03-10,Political Action Conference In National Harbor,4,11
2020-03-10,Toledo Catholic Diocese,4,12
2020-03-10,United States,4,13
2020-03-10,Ymca,4,14
2020-03-10,Central State College,5,1
2020-03-10,Meadow Care Center,5,2
2020-03-10,Ohio State University,5,3
2020-03-12,American Israel Public Affairs Committee,1,1
2020-03-12,Benedictine Living Community,1,2
2020-03-12,Benedictine Living Community Of Wahpeton,1,3
2020-03-12,Catherine Living Center,1,4
2020-03-12,Centers For Disease,1,5
2020-03-12,Centers Of Disease,1,6
2020-03-12,Central State College,1,7
2020-03-12,Dakota Department Of Health,1,8
2020-03-12,Francis Health,1,9
2020-03-12,Francis Health In Breckenridge,1,10
2020-03-12,Gerard Community Of Care,1,11
2020-03-12,Meadow Care Center,1,12
2020-03-12,National Public Radio,1,13
2020-03-12,Ohio State University,1,14
2020-03-12,World Health Organization,1,15
2020-03-13,Bismarck State College,3,4
2020-03-13,Central College,3,5
2020-03-13,Central Lakes College,3,6
2020-03-13,Century College,3,7
2020-03-13,Cloud State University,3,8
2020-03-13,Community College,3,9
2020-03-13,Concordia College,3,10
2020-03-13,Dakota County Technical College,3,11
