date,organization,count,rn
2020-03-24,Nebraska Association Of Countie,1,1
2020-04-07,Family Services Division,1,1
2020-04-07,Human Services,1,2
2020-04-07,Nebraska Department Of Health,1,3
2020-04-07,Supplemental Nutrition Assistance Program,1,4
2020-04-08,Family Services Division,1,1
2020-04-08,Human Services,1,2
2020-04-08,Nebraska Department Of Health,1,3
2020-04-08,Supplemental Nutrition Assistance Program,1,4
2020-04-09,Benedict Center,1,1
2020-04-09,Chamber Annual Banquet For,1,2
2020-04-09,Christ Lutheran School,1,3
2020-04-09,Community College,1,4
2020-04-09,Elkhorn Valley Museum,1,5
2020-04-09,Facebook,1,6
2020-04-09,John Lutheran School In Battle Creek,1,7
2020-04-09,Kanter Student Center Atrium,1,8
2020-04-09,Nan,1,9
2020-04-09,Norfolk Area Chamber,1,10
2020-04-09,Norfolk Dental Group,1,11
2020-04-09,Norfolk Public Library,1,12
2020-04-09,Oneill Rotary Club,1,13
2020-04-09,Paul Lutheran School,1,14
2020-04-09,Wayne State College,1,15
2020-04-09,Ymca,1,16
