date,organization,count,rn
2020-02-01,American Psychiatric Association,1,1
2020-02-01,Coalition Govt,1,2
2020-02-01,Foreign Influence Transparency Initiative Center,1,3
2020-02-01,International Policy Chuck,1,4
2020-02-01,Our Famously Free,1,5
2020-02-01,Party Over,1,6
2020-02-01,Patient Injuries Kaiser Health News,1,7
2020-02-01,Reuters,1,8
2020-02-01,Scotland We Forum David,1,9
2020-02-01,Twitter,1,10
2020-02-02,Bloomberg,1,5
2020-02-02,Department Of Homeland Security,1,6
2020-02-02,Drug Administration,1,7
2020-02-02,University Of Utah Health,1,8
2020-02-02,Health Security,2,2
2020-02-02,Johns Hopkins Center,2,3
2020-02-02,Walgreens,2,4
2020-02-02,United States,3,1
2020-02-04,Armed Forces Of Colombia,1,1
2020-02-04,Catholic Church,1,2
2020-02-04,Centers For Disease,1,3
2020-02-04,Department Of Health,1,4
2020-02-04,Department Of Public Health,1,5
2020-02-04,Diocese Of Brooklyn,1,6
2020-02-04,Human Services,1,7
2020-02-04,Twitter,1,8
2020-02-05,American Airlines,1,1
2020-02-05,Centers For Disease,1,2
2020-02-05,Maimonides Medical Center,1,3
2020-02-05,Maryville University,1,4
2020-02-05,United States,1,5
2020-02-05,World Health Organization,1,6
2020-02-06,United States,1,1
2020-02-10,Royal Caribbean International,1,1
2020-02-11,Nan,1,1
2020-02-12,Centers For Disease,1,1
2020-02-12,Instagram,1,2
2020-02-12,Youtube,1,3
2020-02-13,Co Thu,1,1
2020-02-13,Culinary Union,1,2
2020-02-13,Department Of Education,1,3
2020-02-13,Federal Reserve,1,4
2020-02-13,Ground Combat Center,1,5
2020-02-13,High School Of Fashion Industries On,1,6
2020-02-13,House Intelligence Committee,1,7
2020-02-13,Intelligence Community,1,8
2020-02-13,Justice Department,1,9
2020-02-13,Multicultural Student Center,1,10
2020-02-13,Murry Bergtraum High School,1,11
2020-02-13,New York Post,1,12
2020-02-13,New York Times,1,13
2020-02-13,Panel For Education,1,14
2020-02-13,Party Of The Russian Federation,1,15
2020-02-13,Timothy Valero Canteen Mission Statement,1,16
2020-02-13,United States,1,17
2020-02-13,University Of Virginia,1,18
2020-02-13,White House,1,19
2020-02-13,Whole Foods,1,20
2020-02-13,York State Department Of Health,1,21
2020-02-14,College Republicans,1,1
2020-02-14,Democrat Party,1,2
2020-02-14,Facebook,1,3
2020-02-14,Huawei,1,4
2020-02-14,Huawei Technologies Co,1,5
2020-02-14,Justice Department,1,6
2020-02-14,Media Research Center,1,7
2020-02-14,National Development,1,8
2020-02-14,National Security,1,9
2020-02-14,National Security Division,1,10
2020-02-14,Office Of Management,1,11
2020-02-14,Reform Commission,1,12
2020-02-14,Reuters,1,13
2020-02-14,Senate Judiciary Committee,1,14
2020-02-14,Senate Majority Leader Mitch Mcconnell,1,15
2020-02-14,United Church,1,16
2020-02-14,United States,1,17
2020-02-14,University Of California,1,18
2020-02-14,Way Church,1,19
2020-02-14,White House,1,20
2020-02-17,International Conference Of Chabad-Lubavitch Women Emissaries,1,1
2020-02-17,Jewish Children Museum,1,2
2020-02-18,Campaign For Tobacco,1,1
2020-02-18,Democrats On Virginia Senate Judiciary Committee,1,2
2020-02-18,Kalitta Air,1,3
2020-02-18,New York Daily News,1,4
2020-02-18,Senate Committee,1,5
2020-02-21,Education Lab,1,1
2020-02-26,Ahmanson Foundation,1,4
2020-02-26,Art Museum Of Fort Worth,1,5
2020-02-26,Aspen Art Museum,1,6
2020-02-26,Burnett Foundation,1,7
2020-02-26,Communications For The Archdiocese Of New York,1,8
2020-02-26,Dignitatis Humanae Institute,1,9
2020-02-26,Diocese Of Brooklyn,1,10
2020-02-26,Diocese Of Orange,1,11
2020-02-26,Diocese Of San Diego,1,12
2020-02-26,Georgia Okeeffe Museum In Santa Fe,1,13
2020-02-26,Giorgio Armani,1,14
2020-02-26,Health Department,1,15
2020-02-26,Illinois Department Of Public Health,1,16
2020-02-26,Italian Ministry Of Culture,1,17
2020-02-26,Jersey Performing Arts Center,1,18
2020-02-26,Kimbell Art Museum,1,19
2020-02-26,La Times,1,20
2020-02-26,National Center,1,21
2020-02-26,National Cowgirl Museum,1,22
2020-02-26,National Institute For Occupational Safety,1,23
2020-02-26,Network New York,1,24
2020-02-26,Rite Aid,1,25
2020-02-26,Sam Club,1,26
2020-02-26,School Names,1,27
2020-02-26,Smithsonian,1,28
2020-02-26,Smithsonian American Art Museum,1,29
2020-02-26,Steinhardt School Of Culture,1,30
2020-02-26,Union Square,1,31
2020-02-26,University Of Nebraska Medical Center,1,32
2020-02-26,Walgreens,1,33
2020-02-26,While The Centers For Disease,1,34
2020-02-26,York State Health Department,1,35
2020-02-26,New York Times,2,2
2020-02-26,United States,2,3
2020-02-26,Centers For Disease,3,1
2020-02-28,Department Of Public Health,1,1
2020-02-28,Illinois Department Of Public Health,1,2
2020-02-28,Memorial Health System,1,3
2020-02-28,Regional Office Of Education,1,4
2020-02-28,Reuters,1,5
2020-02-28,United States,1,6
2020-02-28,World Health Organization,1,7
2020-02-29,Associated Press,1,1
2020-02-29,Centers For Disease,1,2
2020-02-29,Drug Administration,1,3
2020-02-29,Harvard Chan School Of Public Health,1,4
2020-02-29,Jv Agency,1,5
2020-02-29,National Center,1,6
2020-02-29,New York Times,1,7
2020-02-29,Twitter,1,8
2020-02-29,United States,1,9
2020-02-29,Wadsworth Lab In Albany,1,10
2020-02-29,York City Health Department,1,11
2020-03-01,Anthony,1,1
2020-03-01,Centers For Disease,1,2
2020-03-01,Connecticut Department Of Public Health,1,3
2020-03-01,Department Of Health,1,4
2020-03-01,Drug Administration,1,5
2020-03-01,Evergreenhealth Medical Center,1,6
2020-03-01,Jersey Department Of Health,1,7
2020-03-01,Jersey Public Health Environmental Laboratories,1,8
2020-03-01,Public Health,1,9
2020-03-01,Uconn Health,1,10
2020-03-01,United States,1,11
2020-03-01,University Of Connecticut,1,12
2020-03-01,Wadsworth Lab,1,13
2020-03-01,Washington State Department Of Health,1,14
2020-03-01,White House,1,15
2020-03-02,Amtrak,1,5
2020-03-02,Centers For Disease,1,6
2020-03-02,Chinese Business Association,1,7
2020-03-02,Clorox,1,8
2020-03-02,Cnn,1,9
2020-03-02,Connecticut Department Of Public Health,1,10
2020-03-02,Department Of Small Business Services,1,11
2020-03-02,Emergency Management Agency,1,12
2020-03-02,Evergreenhealth Medical Center,1,13
2020-03-02,Jersey Department Of Health,1,14
2020-03-02,Jersey Public Health Environmental Laboratories,1,15
2020-03-02,Life Care Center,1,16
2020-03-02,New York Times,1,17
2020-03-02,Oval Office On,1,18
2020-03-02,Public Health,1,19
2020-03-02,Uconn Health,1,20
2020-03-02,University Of Connecticut,1,21
2020-03-02,Wadsworth Lab,1,22
2020-03-02,Washington State Department Of Health,1,23
2020-03-02,York Chinatown Partnership Local Development Corporation,1,24
2020-03-02,York Department Of Small Business Services,1,25
2020-03-02,York Wadsworth Lab In Albany,1,26
2020-03-02,Department Of Health,2,2
2020-03-02,Drug Administration,2,3
2020-03-02,White House,2,4
2020-03-02,United States,3,1
2020-03-03,Ace Hardware,1,7
2020-03-03,Bloomberg,1,8
2020-03-03,Catholic Church,1,9
2020-03-03,Charles Borromeo Church,1,10
2020-03-03,Chinese Business Association,1,11
