date,organization,count,rn
2020-03-10,Emergency Medical Services,1,1
2020-03-10,Indiana Department Of Transportation,1,2
2020-03-10,Long Term Control Plan Division,1,3
2020-03-10,Revolving Fund,1,4
2020-03-11,Beacon Health,1,1
2020-03-11,Centers For Disease,1,2
2020-03-11,Central Noble Community Schools,1,3
2020-03-11,Department Of Health,1,4
2020-03-11,Emergency Management Agency,1,5
2020-03-11,Fairfield Community Schools,1,6
2020-03-11,Goshen Health,1,7
2020-03-12,Ivy Tech Community College,1,1
2020-03-14,Ball State University,1,1
2020-03-14,Buchanan Area Chamber,1,2
2020-03-14,Club Of St,1,3
2020-03-14,Facebook,1,4
2020-03-14,H Leader Association,1,5
2020-03-14,Humane Society Of Southwestern Michigan,1,6
2020-03-14,Krasl Art Center,1,7
2020-03-14,Michigan Flywheelers Museum,1,8
2020-03-14,Sarett Nature Center,1,9
2020-03-14,Territory Arts Association,1,10
2020-03-14,Way Interglobal Network In Elkhart,1,11
2020-03-14,World Health Organization,1,12
2020-03-15,Ball State University,1,13
2020-03-15,Facebook,1,14
2020-03-15,Goshen Community Schools,1,15
2020-03-15,Health Department,1,16
2020-03-15,Indiana State Department Of Health On,1,17
2020-03-15,Iu Health System,1,18
2020-03-15,United States,1,19
2020-03-15,Way Interglobal Network In Elkhart,1,20
2020-03-15,World Health Organization,1,21
2020-03-15,Azusa Pacific University,2,1
2020-03-15,Centers For Disease,2,2
2020-03-15,Concord Community Schools,2,3
2020-03-15,Concord Food Service Department,2,4
2020-03-15,Concord High School,2,5
2020-03-15,Indiana Criminal Justice Institute,2,6
2020-03-15,Indiana State Department Of Health,2,7
2020-03-15,Indiana State University,2,8
2020-03-15,Northwood High School,2,9
2020-03-15,Purdue University,2,10
2020-03-15,Traffic Safety Administration,2,11
2020-03-15,Traffic Safety Partnership,2,12
2020-03-16,Ball State University,1,1
2020-03-16,Way Interglobal Network In Elkhart,1,2
2020-03-16,World Health Organization,1,3
2020-03-17,City Council,1,1
2020-03-17,City Council On,1,2
2020-03-17,Council Chambers,1,3
2020-03-17,Environmental Health Department,1,4
2020-03-17,Facebook,1,5
2020-03-17,Health Department,1,6
2020-03-17,Indiana State Department Of Health,1,7
2020-03-17,Jimmy John,1,8
2020-03-17,Redevelopment Commission,1,9
2020-03-17,United States,1,10
2020-03-18,Baugo Community Schools,2,1
2020-03-18,Beardsley Elementary School,2,2
2020-03-18,Bristol Elementary School,2,3
2020-03-18,Concord Community Schools,2,4
2020-03-18,Concord High School,2,5
2020-03-18,Fairfield Community Schools,2,6
2020-03-18,Goshen Community Schools,2,7
2020-03-18,Jefferson Elementary School,2,8
2020-03-18,Nee Community Schools,2,9
2020-03-18,Northridge Middle School,2,10
2020-03-18,Northwood Middle School,2,11
2020-03-18,Perry Auto Center,2,12
2020-03-18,Woodland Elementary School,2,13
2020-03-18,York Elementary School,2,14
2020-03-19,Call Center,2,7
2020-03-19,Circuit Court,2,8
2020-03-19,Education Store At Purdue,2,9
2020-03-19,Farmer Exchange,2,10
2020-03-19,Goshen City Court,2,11
2020-03-19,Indiana State Department Of Health,2,12
2020-03-19,Indiana Supreme Court,2,13
2020-03-19,Michigan State University,2,14
2020-03-19,National Ag Day,2,15
2020-03-19,Star Party,2,16
2020-03-19,Supreme Court,2,17
2020-03-19,Traffic Court,2,18
2020-03-19,Welcome Centers,2,19
2020-03-19,World Health Organization,2,20
