date,organization,count,rn
2020-03-11,Cultural Organization,1,1
2020-03-11,Department Of Operational,1,2
2020-03-11,Un Refugee Agency On,1,3
2020-03-11,Un Visit Centre,1,4
2020-03-11,United Nations,1,5
2020-03-11,World Health Organization,1,6
2020-03-12,Academic Affairs,1,1
2020-03-12,Associated Press,1,2
2020-03-12,Boston University,1,3
2020-03-12,Centers For Disease,1,4
2020-03-12,Department Of Public Health,1,5
2020-03-12,World Health Organization,1,6
2020-03-13,Academic Affairs,1,1
2020-03-13,Associated Press,1,2
2020-03-13,Boston University,1,3
2020-03-13,Centers For Disease,1,4
2020-03-13,Department Of Public Health,1,5
2020-03-13,World Health Organization,1,6
2020-03-16,Agency Of Human Services,1,1
2020-03-16,Central Vermont Medical Center,1,2
2020-03-16,Health Network,1,3
2020-03-16,Southwestern Vermont Medical Center,1,4
2020-03-16,University Of Vermont,1,5
2020-03-16,Vermont Department Of Health,1,6
2020-03-16,Vermont Health Department,1,7
2020-03-17,New York Times,1,1
2020-03-17,Public Health,1,2
2020-03-17,Red Robin,1,3
2020-03-18,New York Times,1,1
2020-03-18,Public Health,1,2
2020-03-18,Red Robin,1,3
2020-03-20,Supreme Court,1,1
2020-03-20,United States,1,2
2020-03-21,Facebook,1,1
2020-03-21,Google,1,2
2020-03-21,New York Times,1,3
2020-03-21,Public Health,1,4
2020-03-21,Red Robin,1,5
2020-03-21,United States,1,6
2020-03-21,World Trade Center,1,7
2020-03-23,Commission On Human Rights,1,1
2020-03-23,International Press Syndicate,1,2
2020-03-23,Israeli Ministry Of Health,1,3
2020-03-23,Organization For Security,1,4
2020-03-23,Palestinian Authority,1,5
2020-03-23,United Nations,1,6
2020-03-23,World Food Programme,1,7
2020-03-23,World Health Organization,1,8
2020-03-29,Culver,1,1
2020-03-29,La Times,1,2
2020-03-29,National Instant Criminal Background Check System,1,3
2020-03-29,New York Times,1,4
2020-03-30,Nan,1,1
2020-03-31,Culver,1,1
2020-03-31,La Times,1,2
2020-03-31,National Instant Criminal Background Check System,1,3
2020-03-31,New York Times,1,4
2020-04-01,Emergency Management Administration,2,8
2020-04-01,Emergency Management Agency,2,9
2020-04-01,Addiction Services,4,1
2020-04-01,Bristol Health,4,2
2020-04-01,Connecticut Labor Department,4,3
2020-04-01,Department Of Mental Health,4,4
2020-04-01,Department Of Revenue Services,4,5
2020-04-01,Southern Connecticut State University Moore Fieldhouse,4,6
2020-04-01,Tully Center,4,7
2020-04-03,Bellingham Herald,1,1
2020-04-03,Student Health Center,1,2
2020-04-03,University Residences,1,3
2020-04-03,Washington University,1,4
2020-04-09,Council On Foreign Relations,1,3
2020-04-09,European Union,1,4
2020-04-09,Human Rights Council,1,5
2020-04-09,International Crisis Group,1,6
2020-04-09,International Monetary Fund,1,7
2020-04-09,National Security Council,1,8
2020-04-09,Security Council,1,9
2020-04-09,Thomson Reuters Trust Principles,1,10
2020-04-09,United Nations,1,11
2020-04-09,United Nations Security Council,1,12
2020-04-09,United States,1,13
2020-04-09,World Bank,1,14
2020-04-09,World Health Organization,1,15
2020-04-09,York City Department Of Correction,1,16
2020-04-09,Reuters,2,2
2020-04-09,Department Of Correction,3,1
2020-04-10,Google,1,3
2020-04-10,Heineken,1,4
2020-04-10,Thomson Reuters Trust Principles,1,5
2020-04-10,Us Navy,1,6
2020-04-10,Reuters,2,2
2020-04-10,Department Of Correction,3,1
2020-04-11,Department Of Correction,1,1
2020-04-11,Reuters,1,2
2020-04-14,Associated Press,1,1
2020-04-14,City Council,1,2
2020-04-14,Georgetown University,1,3
2020-04-14,Human Services,1,4
2020-04-14,New York Times,1,5
2020-04-14,Old Eisenhower Office Building,1,6
2020-04-14,Oval Office,1,7
2020-04-14,Senate Republican Leader Bill Brady,1,8
2020-04-14,Twitter,1,9
2020-04-14,United States,1,10
2020-04-15,Amtrak,1,1
2020-04-15,Financial Services,1,2
2020-04-15,Hpe Financial Services,1,3
2020-04-15,Linkedin,1,4
2020-04-15,Metro-North Railroad,1,5
2020-04-15,Payment Relief Program,1,6
2020-04-15,Port Authority Of New York,1,7
2020-04-15,Transportation Authority,1,8
2020-04-16,Amtrak,1,1
2020-04-16,Metro-North Railroad,1,2
2020-04-16,Port Authority Of New York,1,3
2020-04-16,Transportation Authority,1,4
2020-04-17,Amtrak,1,1
2020-04-17,Metro-North Railroad,1,2
2020-04-17,Port Authority Of New York,1,3
2020-04-17,Transportation Authority,1,4
2020-04-23,Federal Reserve,1,1
2020-04-23,United States,1,2
2020-04-29,Defamation League,1,1
2020-04-29,Fire Department,1,2
2020-04-29,Navy Blue Angels,1,3
2020-04-29,Orthodox Jewish Public Affairs Council,1,4
2020-04-29,Pew Research Center,1,5
2020-04-29,Us Navy Blue Angels,1,6
2020-04-29,Youtube,1,7
2020-05-03,New York Daily News,1,1
2020-05-16,Alliance Resource,1,1
2020-05-16,Alliance Resource Partners,1,2
2020-05-16,Department Of Homeland Security,1,3
2020-05-16,Moody,1,4
2020-05-16,National Mining Association,1,5
2020-05-16,Treasury Department,1,6
2020-05-16,Trump Victory Fund,1,7
2020-05-16,United Nations,1,8
2020-05-16,United States,1,9
2020-05-16,Us Energy Information Agency,1,10
