date,organization,count,rn
2020-02-02,Babcock Wilcox Enterprises,1,1
2020-02-02,Cardinal Health,1,2
2020-02-02,Centers For Disease,1,3
2020-02-02,Diamond Power Machine Co,1,4
2020-02-02,Goodyear,1,5
2020-02-02,Goodyear Tire Rubber Co,1,6
2020-02-02,Human Services,1,7
2020-02-02,Inspur Group,1,8
2020-02-02,Procter Gamble,1,9
2020-02-02,Tribune Content Agency,1,10
2020-02-02,Twitter,1,11
2020-02-02,United States,1,12
2020-02-02,United States Today Network,1,13
2020-02-02,World Health Organization,1,14
2020-02-03,Babcock Wilcox Enterprises,1,1
2020-02-03,Diamond Power Machine Co,1,2
2020-02-03,Inspur Group,1,3
2020-02-03,Procter Gamble,1,4
2020-02-03,United States,1,5
2020-02-03,United States Today Network,1,6
2020-02-03,World Health Organization,1,7
2020-02-05,University Of Akron,1,1
2020-02-05,World Health Organization,1,2
2020-02-09,Tribune Content Agency,1,10
2020-02-09,Baldwin Wallace University School Of Business,2,1
2020-02-09,Centers For Disease,2,2
2020-02-09,Cnn,2,3
2020-02-09,Drug Administration,2,4
2020-02-09,Ford Motor Co,2,5
2020-02-09,Office Of The United State Trade Representative,2,6
2020-02-09,Ohio Development Services Agency,2,7
2020-02-09,Ohio Manufacturer Association,2,8
2020-02-09,United States,2,9
2020-02-10,Tribune Content Agency,1,11
2020-02-10,American Civil Liberties Union,2,1
2020-02-10,Board Of Health,2,2
2020-02-10,Centers For Disease,2,3
2020-02-10,Global Health,2,4
2020-02-10,Journal Of The American Medical Association,2,5
2020-02-10,National Center,2,6
2020-02-10,Netflix,2,7
2020-02-10,United States,2,8
2020-02-10,University Hospitals,2,9
2020-02-10,Yale Global Health Justice Partnership,2,10
2020-02-19,Ascension Health,1,1
2020-02-19,Facebook,1,2
2020-02-19,Google,1,3
2020-02-19,Google Health David Feinberg,1,4
2020-02-19,Health Datapalooza,1,5
2020-02-19,I Promise School In Akron,1,6
2020-02-19,Microsoft,1,7
2020-02-19,New York Times,1,8
2020-02-19,Sheriff Office,1,9
2020-02-19,Twitter,1,10
2020-02-19,United States,1,11
2020-02-19,University Of California,1,12
2020-02-22,Department Of Homeland Security,1,1
2020-02-22,Legislators In Congress,1,2
2020-02-22,Vail Resorts,1,3
2020-02-22,White House,1,4
2020-03-02,A Summit County Common Pleas Court,1,6
2020-03-02,Associated Press,1,7
2020-03-02,Northeastern University,1,8
2020-03-02,Ohio State University,1,9
2020-03-02,Summa Health In Akron,1,10
2020-03-02,University Of Illinois,1,11
2020-03-02,University Of Akron,2,5
2020-03-02,Summa Health,3,4
2020-03-02,Infectious Diseases Society Of America,4,2
2020-03-02,Twitter,4,3
2020-03-02,United States,5,1
2020-03-03,Board Of Health,1,16
2020-03-03,Health Department,1,17
2020-03-03,Infectious Diseases Society Of America,1,18
2020-03-03,Intermountain Medical Center,1,19
2020-03-03,Kent State University,1,20
2020-03-03,Kenyon College,1,21
