date,organization,count,rn
2020-02-05,Benton Area Chamber,1,1
2020-02-05,Benton Event Center,1,2
2020-02-05,Chamber Bingo,1,3
2020-02-05,Chamber Board,1,4
2020-02-05,River Center,1,5
2020-02-12,Centers For Disease,1,1
2020-02-12,United States,1,2
2020-02-27,Amerisourcebergen Drug Corp,1,1
2020-02-27,Cardinal Health,1,2
2020-02-27,Centers For Disease,1,3
2020-02-27,Circuit Court,1,4
2020-02-27,City Council,1,5
2020-02-27,Department Of Health,1,6
2020-02-27,Human Services,1,7
2020-02-27,Illinois Department Of Public Health,1,8
2020-02-27,Janssen Pharmaceuticals,1,9
2020-02-27,Mckesson Corp,1,10
2020-02-27,National Opioid Litigation,1,11
2020-02-27,Purdue Pharma,1,12
2020-02-27,Rite Aid,1,13
2020-02-27,Senate Democratic Leader Chuck Schumer,1,14
2020-02-27,Walgreens,1,15
2020-02-27,Walmart,1,16
2020-02-27,White House,1,17
2020-02-28,Centers For Disease,1,1
2020-02-28,Emergency Department,1,2
2020-02-28,Kansas Department Of Health,1,3
2020-02-28,Salina Unified School District,1,4
2020-02-28,United States,1,5
2020-03-06,Centers For Disease,1,1
2020-03-06,Illinois Department Of Public Health,1,2
2020-03-06,Rush University Medical Center,1,3
2020-03-09,Augustana Lutheran Church,1,1
2020-03-09,Centers For Disease,1,2
2020-03-09,Office Of Student Health,1,3
2020-03-09,University Of Chicago,1,4
2020-03-09,World Health Organization,1,5
2020-03-13,Kansas Department Of Health,1,1
2020-03-15,Centers For Disease,1,1
2020-03-15,Kansas Department Of Health,1,2
2020-03-15,Kansas State Department Of Education,1,3
2020-03-15,Saline County Health Department,1,4
2020-03-15,United States,1,5
2020-03-17,Nan,1,1
2020-03-19,Facebook,1,1
2020-03-19,Twitter,1,2
2020-03-20,Facebook,1,1
2020-03-20,Southeastern Illinois College,1,2
2020-03-24,Kansas Department Of Health,1,1
2020-03-29,Egyptian Health Department,1,1
2020-03-29,Friend Area Fund,1,2
2020-03-29,Illinois Department Of Public Health,1,3
2020-03-29,Imperial Community Foundation Fund,1,4
2020-03-29,Nebraska Community Foundation,1,5
2020-03-30,Egyptian Health Department,1,1
2020-03-30,Illinois Department Of Public Health,1,2
2020-03-31,Egyptian Health Department,1,1
2020-03-31,Illinois Department Of Public Health,1,2
2020-04-01,Egyptian Health Department,1,1
2020-04-01,Facebook,1,2
2020-04-01,Harrisburg Medical Center,1,3
2020-04-01,Management Firm,1,4
2020-04-02,Board Of Trustees,1,1
2020-04-02,Missouri Supreme Court,1,2
2020-04-02,Nan,1,3
2020-04-03,Arkansas Department Of Emergency Management,1,3
2020-04-03,Arkansas Department Of Health Dr,1,4
2020-04-03,Credit Governor Office Youtube,1,5
2020-04-03,Health Department,1,6
2020-04-03,Human Services,1,7
2020-04-03,Kansas Pandemic Volunteer Health Care Workforce,1,8
2020-04-03,Ku Medical School,1,9
2020-04-03,Nan,1,10
2020-04-03,National Advisory Committee On Rural Health,1,11
2020-04-03,Oil Of Trenton,1,12
2020-04-03,Rural Health Education,1,13
2020-04-03,Salina Regional Health Center,1,14
2020-04-03,University Of Arkansas,1,15
2020-04-03,Arkansas Department Of Health,2,2
2020-04-03,United States,3,1
2020-04-04,Conservation Reserve Program,1,2
2020-04-04,Human Services,1,3
2020-04-04,Kansas Department Of Agriculture,1,4
2020-04-04,Kansas Department Of Health,1,5
2020-04-04,Kansas Pandemic Volunteer Health Care Workforce,1,6
2020-04-04,Ku Medical School,1,7
2020-04-04,National Advisory Committee On Rural Health,1,8
2020-04-04,Rural Health Education,1,9
2020-04-04,United States,1,10
2020-04-04,Salina Regional Health Center,2,1
2020-04-06,Missouri Department Of Health,1,6
2020-04-06,Senior Services,1,7
2020-04-06,Emergency Management Agency,2,1
2020-04-06,Facebook,2,2
2020-04-06,Institute For Health Metrics,2,3
2020-04-06,Missouri Department Of Economic Development,2,4
2020-04-06,University Of Missouri,2,5
2020-04-07,City Council,1,8
2020-04-07,Emergency Management Agency,2,1
2020-04-07,Facebook,2,2
2020-04-07,Institute For Health Metrics,2,3
2020-04-07,Missouri Department Of Economic Development,2,4
2020-04-07,Missouri Department Of Health,2,5
2020-04-07,Senior Services,2,6
2020-04-07,University Of Missouri,2,7
2020-04-08,Egyptian Health Department,1,1
2020-04-08,Illinois Department Of Public Health,1,2
2020-04-08,Illinois Department Of Public Health On,1,3
2020-04-09,Associated Press,1,1
2020-04-09,Emergency Management Agency,1,2
2020-04-09,Kansas Department Of Health,1,3
2020-04-10,Associated Press,1,1
2020-04-10,Emergency Management Agency,1,2
2020-04-10,Kansas Department Of Health,1,3
2020-04-10,Kansas Department Of Health Of Environment,1,4
2020-04-10,Kansas Supreme Court,1,5
2020-04-11,Associated Press,1,1
2020-04-11,Emergency Management Agency,1,2
2020-04-11,Kansas Department Of Health,1,3
2020-04-11,Kansas Department Of Health Of Environment,1,4
2020-04-11,Kansas Supreme Court,1,5
2020-04-12,Associated Press,1,1
2020-04-12,Emergency Management Agency,1,2
2020-04-12,Kansas Department Of Health,1,3
2020-04-12,Kansas Department Of Health Of Environment,1,4
2020-04-12,Kansas Supreme Court,1,5
2020-04-13,Associated Press,1,2
2020-04-13,Emergency Management Agency,1,3
2020-04-13,Kansas Department Of Health Of Environment,1,4
2020-04-13,Kansas Supreme Court,1,5
2020-04-13,Kansas Department Of Health,2,1
2020-04-14,Benton Middle School,1,1
2020-04-14,Facebook,1,2
2020-04-14,Google,1,3
2020-04-14,Kansas Department Of Health,1,4
2020-04-14,Saline County Health Department,1,5
2020-04-15,Aviation Administration,1,1
2020-04-15,Block Grant Program,1,2
2020-04-15,Kansas City International Airport,1,3
2020-04-15,Louis Lambert International Airport,1,4
2020-04-21,Big Onion Tavern Group,1,1
2020-04-21,Fresh Stack Burger Company,1,2
2020-04-21,Illinois Restaurant Association,1,3
2020-04-21,Society Insurance,1,4
2020-04-22,A Columbia College,1,11
2020-04-22,Associated Press,1,12
2020-04-22,Kansas City Fire Department,1,13
2020-04-22,University Of Missouri,1,14
2020-04-22,Cargill,2,4
2020-04-22,Cargill Inc,2,5
2020-04-22,Johns Hopkins University Center,2,6
2020-04-22,Missouri Department Of Health,2,7
2020-04-22,Senior Services,2,8
2020-04-22,Tyson Foods,2,9
2020-04-22,United States,2,10
2020-04-22,Missouri Department Elementary,3,2
2020-04-22,Missouri National Guard,3,3
2020-04-22,Facebook,5,1
2020-04-23,Associated Press,1,7
2020-04-23,Bryan Health,1,8
2020-04-23,Bryan Medical Center,1,9
2020-04-23,Business Development Amy Weber,1,10
2020-04-23,Community Health,1,11
2020-04-23,Crete Area Medical Center,1,12
2020-04-23,Health Department Environmental Specialist Darrell Hendrickson,1,13
2020-04-23,Human Services,1,14
2020-04-23,Missouri Hospital Association,1,15
2020-04-23,Nebraska Department Of Health,1,16
2020-04-23,Nebraska National Guard,1,17
2020-04-23,Public Health Solutions,1,18
2020-04-23,Salina City Commission,1,19
2020-04-23,Salina Fire Department,1,20
2020-04-23,Salina Police Department,1,21
2020-04-23,University Hospital,1,22
2020-04-23,Kansas City Fire Department,2,6
2020-04-23,Cargill Inc,3,2
2020-04-23,Johns Hopkins University Center,3,3
2020-04-23,Tyson Foods,3,4
2020-04-23,United States,3,5
2020-04-23,Cargill,4,1
2020-04-24,Cargill,1,1
2020-04-24,Cargill Inc,1,2
2020-04-24,Johns Hopkins University Center,1,3
2020-04-24,Tyson Foods,1,4
2020-04-24,United States,1,5
2020-04-25,Dodge,1,1
2020-04-25,Salina Regional Health Center,1,2
2020-04-25,United States,1,3
2020-04-26,Salina Regional Health Center,1,1
2020-04-26,United States,1,2
2020-04-28,Bryan Health,1,1
2020-04-28,Nebraska National Guard,1,2
2020-04-28,Public Health Solutions,1,3
2020-04-29,Associated Press,1,4
2020-04-29,Boone Hospital Center,1,5
2020-04-29,Community Health,1,6
2020-04-29,Department Of Labor,1,7
2020-04-29,Department Of Public Health,1,8
2020-04-29,Emergency Management Agency,1,9
2020-04-29,Facebook,1,10
2020-04-29,Funding Working Group In Jefferson City,1,11
2020-04-29,House Budget Committee,1,12
2020-04-29,Human Services,1,13
2020-04-29,Missouri Department Of Labor,1,14
2020-04-29,Missouri Department Of Natural Resources,1,15
2020-04-29,Missouri Hospital Association,1,16
2020-04-29,National Churchill Museum,1,17
2020-04-29,Westminster College In Fulton,1,18
2020-04-29,Arkansas Coroners Association,2,1
2020-04-29,Department Of Health,2,2
2020-04-29,Senior Services,2,3
2020-04-30,Associated Press,1,1
2020-04-30,Community Health,1,2
2020-04-30,Department Of Health,1,3
2020-04-30,Department Of Labor,1,4
2020-04-30,Department Of Public Health,1,5
2020-04-30,Emergency Management Agency,1,6
2020-04-30,Facebook,1,7
2020-04-30,House Budget Committee,1,8
2020-04-30,Human Services,1,9
2020-04-30,Kroger,1,10
2020-04-30,Missouri Department Of Labor,1,11
2020-04-30,Missouri Department Of Natural Resources,1,12
2020-04-30,National Churchill Museum,1,13
2020-04-30,Senior Services,1,14
2020-04-30,Westminster College In Fulton,1,15
2020-05-01,Community Lunch Program,2,5
2020-05-01,Missouri Rural Crisis Center,2,6
2020-05-01,Salvation Army,2,7
2020-05-01,Health Department,3,4
2020-05-01,Boone Hospital Center,4,1
2020-05-01,Facebook,4,2
2020-05-01,Morgan,4,3
2020-05-06,Coronavirus Relief Fund,1,1
2020-05-07,Coronavirus Relief Fund,1,1
2020-05-07,Department Of Treasury,1,2
2020-05-07,English Department,1,3
2020-05-07,Facebook,1,4
2020-05-07,Missouri Air National Guard,1,5
2020-05-07,Missouri Department Of Health,1,6
2020-05-07,Missouri Department Of Labor,1,7
2020-05-07,Morgan,1,8
2020-05-07,Mu Faculty Council,1,9
2020-05-07,Senior Services,1,10
2020-05-07,Targette French National Cemetery,1,11
2020-05-07,Tech College In Linn,1,12
2020-05-07,University Of Missouri,1,13
2020-05-07,Whiteman Air Force,1,14
2020-05-13,Central Kansas Mental Health,1,1
2020-05-13,Department Of Justice,1,2
2020-05-13,Expo Center,1,3
2020-05-13,Kansas Department Of Health,1,4
2020-05-13,Kansas Truck Equipment Company In Wichita,1,5
2020-05-15,Centers For Disease,1,1
2020-05-15,Columbia Boone County Department Of Health,1,2
2020-05-15,Department Of Health,1,3
2020-05-15,Drug Administration,1,4
2020-05-15,Human Services,1,5
2020-05-15,Quest Diagnostics,1,6
2020-05-15,Senior Services,1,7
2020-05-15,Technology William Thornton,1,8
2020-05-15,Thermavant Technologies,1,9
2020-05-16,Centers For Disease,1,1
2020-05-16,Columbia Boone County Department Of Health,1,2
2020-05-16,Department Of Health,1,3
2020-05-16,Drug Administration,1,4
2020-05-16,Human Services,1,5
2020-05-16,Quest Diagnostics,1,6
2020-05-16,Senior Services,1,7
2020-05-16,Technology William Thornton,1,8
2020-05-16,Thermavant Technologies,1,9
2020-05-18,Bryan Health,1,1
2020-05-18,Bryan Mobile Testing Bryan Health,1,2
2020-05-20,Associated Press,2,6
2020-05-20,Missouri Chamber,2,7
2020-05-20,Facebook,3,1
2020-05-20,Human Services,3,2
2020-05-20,Missouri Hospital Association,3,3
2020-05-20,University Of Missouri,3,4
2020-05-20,University System,3,5
2020-05-21,Associated Press,1,1
2020-05-21,Facebook,1,2
2020-05-21,Human Services,1,3
2020-05-21,Illinois Department Of Public Health,1,4
2020-05-21,Illinois State Police,1,5
2020-05-21,Missouri Chamber,1,6
2020-05-21,Missouri Hospital Association,1,7
2020-05-21,School Of The Osage,1,8
2020-05-21,University Of Illinois,1,9
2020-05-21,University Of Missouri,1,10
2020-05-21,University System,1,11
2020-05-29,Community Meals,1,1
2020-05-29,Crossroads Community Kitchen,1,2
2020-05-29,Farm To Market Bread Co,1,3
2020-05-29,Harrisburg Medical Center,1,4
2020-05-29,Illinois Critical Access Hospital Network,1,5
2020-05-30,Friend Police Department,1,1
2020-05-31,Friend Police Department,1,1
2020-06-03,Benton Elementary School,1,1
2020-06-03,City Council,1,2
2020-06-03,Columbia Activity Recreation Center,1,3
2020-06-03,Columbia Public School Board,1,4
2020-06-03,Hanover Village Community Center,1,5
2020-06-03,Turnout At Benton Elementary School,1,6
2020-06-05,Hickman High School,1,1
2020-06-05,Human Services,1,2
2020-06-05,Missouri Department Of Health,1,3
2020-06-05,Missouri Hospital Association,1,4
2020-06-05,Senior Services,1,5
2020-06-05,William Department,1,6
2020-06-06,Arkansas Arts Center,1,1
2020-06-06,First Christian Church,1,2
2020-06-06,First Presbyterian Church,1,3
2020-06-06,Just Give Movement,1,4
2020-06-06,Mary Episcopal Church Facebook,1,5
2020-06-06,Supplemental Nutrition Assistance Program,1,6
2020-06-06,United States Department Of Agriculture,1,7
