date,organization,count,rn
2020-03-17,Community Partners,1,1
2020-03-17,Emergency Services,1,2
2020-03-17,Health Department,1,3
2020-03-17,Health Officials,1,4
2020-03-17,National Emergency,1,5
2020-03-18,Agricultural Extension Office,1,1
2020-03-18,Appalachian Regional Health System,1,2
2020-03-18,Army Nationals,1,3
2020-03-18,Avery High School,1,4
2020-03-18,Blue Ridge Partnership For Children,1,5
2020-03-18,Carolina Department Of Health,1,6
2020-03-18,Centers For Disease,1,7
2020-03-18,Children Opportunities Through Technology Program,1,8
2020-03-18,Cranberry Middle Technology Student Association,1,9
2020-03-18,Emergency Medical Services,1,10
2020-03-18,Human Services,1,11
2020-03-18,Kiwanis Club,1,12
2020-03-18,Lees-Mcrae College,1,13
2020-03-18,National Emergency,1,14
2020-03-18,National Foundation For Infectious Diseases,1,15
2020-03-18,Senior Center,1,16
2020-03-18,Toe River Health District Diane Creek,1,17
2020-03-18,Watauga Health Department,1,18
2020-03-18,World Health Organization,1,19
2020-03-19,Ambulance Services,1,1
2020-03-19,Appalachian State University In Boone,1,2
2020-03-19,Caldwell Community College,1,3
2020-03-19,Early College Students,1,4
2020-03-19,Facebook,1,5
2020-03-19,Foley Center,1,6
2020-03-19,Foley Center At Chestnut Ridge,1,7
2020-03-19,Health Department,1,8
2020-03-19,History Museum In Blowing Rock,1,9
2020-03-19,Jones House Community Center,1,10
2020-03-19,Lees-Mcrae College In Banner Elk,1,11
2020-03-19,Margate Health,1,12
2020-03-19,Rehabilitation Center,1,13
2020-03-19,Surry Community College,1,14
2020-03-19,Technical Institute,1,15
2020-03-19,Vaya Health,1,16
2020-03-19,Visitor Center,1,17
2020-03-19,Watauga Medical Center,1,18
2020-03-19,Wilkes Community College,1,19
2020-03-19,World Health Organization,1,20
2020-03-21,Health Organization,1,7
2020-03-21,Office Of The Governor,1,8
2020-03-21,Watauga Medical Center,1,9
2020-03-21,World Health Organization,1,10
2020-03-21,Carolina Department Of Health,2,1
2020-03-21,Centers For Disease,2,2
2020-03-21,Human Services,2,3
2020-03-21,Public Health Emergency Of International Concern,2,4
2020-03-21,United States,2,5
2020-03-21,United States Department Of Health,2,6
2020-04-05,Carolina Forest Service,1,1
2020-04-05,Forest Service,1,2
2020-04-05,Nantahala National Forest,1,3
2020-04-05,Us Forest Service,1,4
2020-04-09,Life Care Center,1,1
2020-04-09,Mission Hospital System,1,2
2020-04-09,School Of Nursing,1,3
2020-04-09,Toe River Health District,1,4
2020-04-09,Vaya Health,1,5
2020-04-09,World Health Organization,1,6
2020-04-10,Life Care Center,1,1
2020-04-10,Mission Hospital System,1,2
2020-04-10,School Of Nursing,1,3
2020-04-10,Toe River Health District,1,4
2020-04-10,Vaya Health,1,5
2020-04-10,World Health Organization,1,6
2020-04-16,Appalachian State University,1,1
