date,organization,count,rn
2020-02-04,Aurora Baycare Medical Center,1,1
2020-02-05,Aurora Baycare Medical Center,1,1
2020-02-05,Centers For Disease,1,2
2020-02-05,China Tuesday For Travis Air Force,1,3
2020-02-05,Emergency Department,1,4
2020-02-05,United States,1,5
2020-02-08,Nan,1,1
2020-02-11,Division Of Criminal Investigation,1,1
2020-02-26,Centers For Disease,1,1
2020-02-26,Indiana State Department Of Health,1,2
2020-02-27,United States,1,5
2020-02-27,Centers For Disease,2,1
2020-02-27,International Education,2,2
2020-02-27,Wisconsin Department Of Health Services,2,3
2020-02-27,Wisconsin Department Of Medicine,2,4
2020-02-28,International Education Brent Blahnik,1,1
2020-02-28,University Of Wisconsin,1,2
2020-02-29,International Education Brent Blahnik,1,1
2020-02-29,University Of Wisconsin,1,2
2020-03-03,Facebook,1,1
2020-03-03,Human Services,1,2
2020-03-03,Oneida Community Health Center,1,3
2020-03-03,Pere Health Department,1,4
2020-03-03,United States,1,5
2020-03-03,Wisconsin Department Of Health Services,1,6
2020-03-03,World Health Organization,1,7
2020-03-04,Centers For Disease,1,7
2020-03-04,Coast Marine Manufacturing Alliance Northeast Wisconsin,1,8
2020-03-04,College Park,1,9
2020-03-04,International Seaperch,1,10
2020-03-04,Navy League,1,11
2020-03-04,Oneida Nation Comprehensive Health Division,1,12
2020-03-04,Pere Health Department Deborah Armbruster,1,13
2020-03-04,Sevastopol School District,1,14
2020-03-04,Sevastopol School District Seaperch,1,15
2020-03-04,University Of Maryland,1,16
2020-03-04,Ymca,1,17
2020-03-04,Assembly Speaker,2,5
2020-03-04,Senate Minority Leader Jennifer Shilling,2,6
2020-03-04,Assembly Minority Leader Gordon Hintz,4,1
2020-03-04,Assembly Speaker Robin Vos,4,2
2020-03-04,Department Of Health Services,4,3
2020-03-04,Senate Majority Leader Scott Fitzgerald,4,4
2020-03-05,Aflac,1,1
2020-03-05,Assembly Minority Leader Gordon Hintz,1,2
2020-03-05,Assembly Speaker,1,3
2020-03-05,Assembly Speaker Robin Vos,1,4
2020-03-05,Centers For Disease,1,5
2020-03-05,Department Of Health Services,1,6
2020-03-05,Department Of Public Instruction,1,7
2020-03-05,Freedom Area School District,1,8
2020-03-05,Hiawatha Community Hospital,1,9
2020-03-05,J J Drainage Products Inc,1,10
2020-03-05,Nan,1,11
2020-03-05,Renewable Development,1,12
2020-03-05,Senate Majority Leader Scott Fitzgerald,1,13
2020-03-05,Senate Minority Leader Jennifer Shilling,1,14
2020-03-06,Nan,1,1
2020-03-07,Bureau Of Alcohol,1,1
2020-03-07,Department Of Education,1,2
2020-03-07,Justice Department,1,3
