date,organization,count,rn
2020-02-02,Chinese Communist Party,1,1
2020-02-02,Exxonmobil,1,2
2020-02-02,Foreign Affairs Of Kazakhstan Mukhtar Beisenuly Tileuberdi,1,3
2020-02-02,Foreign Affairs Of Kazakhstan Mukhtar Tileuberdi,1,4
2020-02-02,Ministry Of Foreign Affairs,1,5
2020-02-02,Ministry Of Health,1,6
2020-02-02,Tyson Foods,1,7
2020-02-02,United States,1,8
2020-02-02,United States Center,1,9
2020-02-02,White House,1,10
2020-02-03,Chinese Communist Party,1,1
2020-02-03,Exxonmobil,1,2
2020-02-03,Foreign Affairs Of Kazakhstan Mukhtar Beisenuly Tileuberdi,1,3
2020-02-03,Foreign Affairs Of Kazakhstan Mukhtar Tileuberdi,1,4
2020-02-03,Ministry Of Foreign Affairs,1,5
2020-02-03,Ministry Of Health,1,6
2020-02-03,Tyson Foods,1,7
2020-02-03,United States,1,8
2020-02-03,United States Center,1,9
2020-02-03,White House,1,10
2020-03-13,American Hospital Association,1,1
2020-03-13,Arkansas Department Of Health,1,2
2020-03-13,Framingham Union Hospital,1,3
2020-03-13,Global Center,1,4
2020-03-13,Health Security,1,5
2020-03-13,Infectious Disease Research,1,6
2020-03-13,Johns Hopkins Center,1,7
2020-03-13,Kansas Department Of Health,1,8
2020-03-13,Metrowest Medical Center,1,9
2020-03-13,Milford Regional Medical Center,1,10
2020-03-13,Minnesota Health Fairview,1,11
2020-03-13,Travis Air Force,1,12
2020-03-13,United States,1,13
2020-03-13,University Of Minnesota,1,14
2020-03-13,University Of Nebraska Medical Center,1,15
2020-03-13,World Health Organization,1,16
2020-03-15,Georgia Department Of Public Health,1,1
2020-03-15,Publix,1,2
2020-03-15,Walmart,1,3
2020-03-16,Georgia Health District,1,1
2020-03-17,Nan,1,1
2020-03-18,Centers For Disease,1,1
2020-03-18,Emergency Operations Centers,1,2
2020-03-18,Hays Fire Department,1,3
2020-03-18,Hays Police Department,1,4
2020-03-18,Kansas Department Of Health,1,5
2020-03-18,Sheriff Office,1,6
2020-03-19,Supreme Court,1,1
2020-03-25,Emergency Management Agency,1,1
2020-03-25,Nan,1,2
2020-03-26,Nan,1,1
2020-04-02,Nan,1,1
2020-04-03,Archbold Medical Center,1,1
2020-04-03,Army Corp,1,2
2020-04-03,Army Corp Kansas City,1,3
2020-04-03,Army Corp Omaha District,1,4
2020-04-03,Army Corps,1,5
2020-04-03,Army Corps Of Engineers,1,6
2020-04-03,Emergency Management Agency,1,7
2020-04-03,Georgia National Guard,1,8
2020-04-03,Javits Center,1,9
2020-04-03,National Guard,1,10
2020-04-03,National Guardsmen,1,11
2020-04-04,Anthony,1,1
2020-04-04,Beaver Club,1,2
2020-04-04,Chautauqua Nursing Rehabilitation Center,1,3
2020-04-04,Facebook,1,4
2020-04-04,Gunnard Drug,1,5
2020-04-04,Gunnard Drug Store In Westfield,1,6
2020-04-04,Harvest Chapel Free Methodist Church,1,7
2020-04-04,Mamie Criscione At Chautauqua Nursing Rehabilitation Center,1,8
2020-04-04,Patrick Church,1,9
2020-04-06,Albany Police Department,1,1
2020-04-24,Kansas Technical College In Goodland,1,1
2020-05-01,Central High School,1,1
2020-05-01,School Lunch Hero Day,1,2
2020-05-07,Community Development Block Grant,1,1
2020-05-07,Council On,1,2
2020-05-07,Scott Senior Center,1,3
2020-05-08,Community Development Block Grant,1,1
2020-05-08,Council On,1,2
2020-05-08,Scott Senior Center,1,3
2020-05-14,Bibb School Board District,1,1
2020-05-14,Central High School,1,2
2020-05-14,Fort Valley State University,1,3
2020-05-22,Department Of Commerce,1,1
2020-05-22,Economic Adjustment Assistance Program,1,2
2020-05-22,Emergency Management Agency,1,3
2020-05-22,Kansas Department Of Wildlife,1,4
2020-05-22,United States,1,5
2020-05-27,Central High School,1,1
2020-05-27,Georgia Senate District,1,2
2020-05-27,High School,1,3
2020-05-27,Mercer University,1,4
