date,organization,count,rn
2020-02-12,Georgia Department Of Public Health,1,1
2020-02-12,Health District,1,2
2020-02-12,Moody Air Force,1,3
2020-02-17,Econometric Center At Kennesaw State University,2,1
2020-02-17,Federal Reserve,2,2
2020-02-17,Selig Center,2,3
2020-02-17,Southeastern Credit Union,2,4
2020-02-17,University Of Georgia,2,5
2020-02-17,Wiregrass Georgia Technical College,2,6
2020-02-28,Nan,1,1
2020-02-29,Centers For Disease,1,1
2020-02-29,Department Of Education,1,2
2020-02-29,Department Of Public Health,1,3
2020-02-29,Georgia Department Of Public Health,1,4
2020-03-04,Cnn,2,1
2020-03-04,Facebook,2,2
2020-03-04,Georgia Medical Center,2,3
2020-03-04,Health District,2,4
2020-03-04,Twitter,2,5
2020-03-08,Nan,1,1
2020-03-09,Creative Services,2,1
2020-03-09,Health District Lowndes,2,2
2020-03-10,Health Building,1,1
2020-03-10,Health Building On,1,2
2020-03-10,Tennessee Community College,1,3
2020-03-10,Tennessee Department Of Health,1,4
2020-03-10,United States,1,5
2020-03-11,Georgia Department Of Public Health,1,5
2020-03-11,Sallas Mahone Elementary School,1,6
2020-03-11,Savannah Tourism Leadership Council,1,7
2020-03-11,Savannah City Council,2,4
2020-03-11,Dobbins Air Reserve Base In Cobb,3,3
2020-03-11,Associated Press,4,2
2020-03-11,Centers For Disease,5,1
2020-03-12,Arizona State University,1,5
2020-03-12,Department Of Behavioral Health,1,6
2020-03-12,Department Of Corrections,1,7
2020-03-12,Department Of Juvenile Justice,1,8
2020-03-12,Department Of Public Health,1,9
2020-03-12,Department Of Veterans Services,1,10
2020-03-12,Development Disabilities,1,11
2020-03-12,Dobbins Air Reserve,1,12
2020-03-12,Georgia Medical Center,1,13
2020-03-12,Harvard University,1,14
2020-03-12,John Bazemore Ap Dobbins Air Reserve,1,15
2020-03-12,Nebraska National Guard,1,16
2020-03-12,Ohio State University,1,17
2020-03-12,San Antonio-Lackland,1,18
2020-03-12,Savannah Tourism Leadership Council,1,19
2020-03-12,World Health Organization,1,20
2020-03-12,Associated Press,2,2
2020-03-12,Georgia Department Of Public Health,2,3
2020-03-12,United States,2,4
2020-03-12,Centers For Disease,5,1
2020-03-13,Childcare Network,1,2
2020-03-13,Department Of Behavioral Health,1,3
2020-03-13,Department Of Corrections,1,4
2020-03-13,Department Of Juvenile Justice,1,5
2020-03-13,Department Of Public Health,1,6
2020-03-13,Department Of Public Health South Health District,1,7
2020-03-13,Department Of Veterans Services,1,8
2020-03-13,Development Disabilities,1,9
