date,organization,count,rn
2020-02-17,Econometric Center At Kennesaw State University,1,1
2020-02-17,Federal Reserve,1,2
2020-02-17,Selig Center,1,3
2020-02-17,Southeastern Credit Union,1,4
2020-02-17,University Of Georgia,1,5
2020-02-17,Wiregrass Georgia Technical College,1,6
2020-02-28,Nan,1,1
2020-03-03,American Chemistry Council,1,1
2020-03-03,Assembly On,1,2
2020-03-03,Environment Committee,1,3
2020-03-03,Environmental Protection Division,1,4
2020-03-03,Georgia Health News,1,5
2020-03-03,Southern Environmental Law Center,1,6
2020-03-03,United States,1,7
2020-03-04,Centers For Disease,4,1
2020-03-04,Cobb Communications,4,2
2020-03-04,Coverdell Legislative Office Building,4,3
2020-03-04,Douglas Public Health,4,4
2020-03-04,Douglas Public Health Department,4,5
2020-03-04,Georgia Department Of Public Health,4,6
2020-03-04,Georgia House Health,4,7
2020-03-04,Human Services Committee,4,8
2020-03-06,Georgia State University,1,1
2020-03-06,Kennesaw State University,1,2
2020-03-06,Spelman College,1,3
2020-03-07,Cherokee Medical Center,1,24
2020-03-07,Dobbins Air Reserve,1,25
2020-03-07,Floyd Emergency Care Center On,1,26
2020-03-07,Georgia Department Of Public Health Dr,1,27
2020-03-07,Georgia Public Health Laboratory On,1,28
2020-03-07,National Institutes Of Health,1,29
2020-03-07,Polk Medical Center,1,30
2020-03-07,Preparedness Task,1,31
2020-03-07,Public Health Guidance On Virus Prevention,1,32
2020-03-07,Redmond Regional Medical Center,1,33
2020-03-07,Georgia Department Of Health,2,21
2020-03-07,Nan,2,22
2020-03-07,Warnermedia Company,2,23
2020-03-07,Floyd Medical Center,3,19
2020-03-07,Georgia Public Health Laboratory,3,20
2020-03-07,Arizona Department Of Public Health,4,6
2020-03-07,Cnn,4,7
2020-03-07,Evergreen Health,4,8
2020-03-07,Harborview Medical Center,4,9
2020-03-07,Illinois Department Of Public Health,4,10
2020-03-07,Madera Community Hospital,4,11
2020-03-07,Oregon Health Authority,4,12
2020-03-07,Rush University Medical Center,4,13
2020-03-07,Southern Nevada Health District,4,14
2020-03-07,Texas Department Of State Health Services,4,15
2020-03-07,University Of Nebraska Medical Center,4,16
2020-03-07,Utah Department Of Health,4,17
2020-03-07,Wisconsin Department Of Health Services,4,18
2020-03-07,Department Of Public Health,5,4
2020-03-07,United States,5,5
2020-03-07,Department Of Health,6,3
2020-03-07,Centers For Disease,7,2
2020-03-07,Georgia Department Of Public Health,10,1
2020-03-08,Arizona Department Of Public Health,1,18
2020-03-08,Cherokee Medical Center,1,19
2020-03-08,Cnn,1,20
2020-03-08,Defense Department,1,21
2020-03-08,Department Of Health,1,22
2020-03-08,Evergreen Health,1,23
2020-03-08,Florida Department Of Health,1,24
2020-03-08,Georgia Public Health Laboratory,1,25
2020-03-08,Harborview Medical Center,1,26
2020-03-08,Illinois Department Of Public Health,1,27
2020-03-08,Madera Community Hospital,1,28
2020-03-08,Oregon Health Authority,1,29
2020-03-08,Polk Medical Center,1,30
2020-03-08,Preparedness Task,1,31
2020-03-08,Rush University Medical Center,1,32
2020-03-08,Southern Nevada Health District,1,33
2020-03-08,Texas Department Of State Health Services,1,34
2020-03-08,University Of Nebraska Medical Center,1,35
2020-03-08,Utah Department Of Health,1,36
2020-03-08,Wisconsin Department Of Health Services,1,37
2020-03-08,Department Of Public Health,2,15
2020-03-08,Georgia Army National Guard,2,16
