date,organization,count,rn
2020-02-12,Centers For Disease,1,1
2020-02-12,Ohio Department Of Health,1,2
2020-02-12,Twitter,1,3
2020-02-12,United States,1,4
2020-02-27,Centers For Disease,2,4
2020-02-27,United States,2,5
2020-02-27,Health Department,3,1
2020-02-27,Health Department Spokeswoman Olivia Biggs,3,2
2020-02-27,Los Angeles International Airport,3,3
2020-02-28,Centers For Disease,1,1
2020-02-28,Health Department,1,2
2020-02-28,Health Department Spokeswoman Olivia Biggs,1,3
2020-02-28,Los Angeles International Airport,1,4
2020-02-28,United States,1,5
2020-02-29,Centers For Disease,1,1
2020-02-29,Health Department,1,2
2020-02-29,Health Department Spokeswoman Olivia Biggs,1,3
2020-02-29,Los Angeles International Airport,1,4
2020-02-29,United States,1,5
2020-03-02,Board Of Health,1,1
2020-03-02,Environmental Health,1,2
2020-03-02,Health Department,1,3
2020-03-02,Ohio Department Of Health,1,4
2020-03-02,Twitter,1,5
2020-03-12,Centers For Disease,1,1
2020-03-12,Children Services,1,2
2020-03-12,Committee For Olivia Parkinson,1,3
2020-03-12,Detention Center,1,4
2020-03-12,Domestic Relations Court,1,5
2020-03-12,Health Department,1,6
2020-03-12,Kreager Company,1,7
2020-03-12,Ohio Department Of Health,1,8
2020-03-12,Ohio Supreme Court,1,9
2020-03-12,Park National Bank,1,10
2020-03-12,Probate Court,1,11
2020-03-12,United States,1,12
2020-03-13,Administration Building,1,1
2020-03-13,Twitter,1,2
2020-03-13,Young,1,3
2020-03-14,Centers For Disease,1,3
2020-03-14,Common Pleas Court,1,4
2020-03-14,Council Meeting,1,5
2020-03-14,Denison University,1,6
2020-03-14,Family Services,1,7
2020-03-14,Granville Chamber,1,8
2020-03-14,Health Department Public Information,1,9
2020-03-14,National Emergency,1,10
2020-03-14,Newark Police Deputy,1,11
2020-03-14,Ohio Department Health,1,12
2020-03-14,Ohio Department Of Health,1,13
2020-03-14,Sheriff Office Col,1,14
2020-03-14,Sheriff Office Jail Captain Chris Barbuto,1,15
2020-03-14,Village Council,1,16
2020-03-14,Health Department,2,1
2020-03-14,World Health Organization,2,2
2020-03-16,Campbell University In Harnett,1,2
2020-03-16,Centers For Disease,1,3
2020-03-16,Costco,1,4
2020-03-16,Human Services,1,5
2020-03-16,Laboratory Of Public Health,1,6
2020-03-16,Ohio Hotel,1,7
2020-03-16,Sam Club,1,8
2020-03-16,Village Coffee Company On Broadway,1,9
2020-03-16,Westside Christian Church,1,10
2020-03-16,Facebook,2,1
2020-03-17,Campbell University In Harnett,1,2
2020-03-17,Center At Easton Towne Center,1,3
2020-03-17,Denison University,1,4
2020-03-17,Fedex,1,5
2020-03-17,Human Services,1,6
2020-03-17,Laboratory Of Public Health,1,7
2020-03-17,Miami University,1,8
2020-03-17,Mount Carmel Health System,1,9
2020-03-17,Officials Of North American Hoganas High Alloys,1,10
2020-03-17,Ohio Department Of Health,1,11
2020-03-17,Ohio Hospital Association,1,12
2020-03-17,Ohio State University Wexner Medical Center,1,13
2020-03-17,Ohio State Wexner Medical Center,1,14
2020-03-17,Pennsylvania Department Of Labor,1,15
2020-03-17,Prichard Committee For Academic Excellence,1,16
2020-03-17,University Of Akron,1,17
2020-03-17,University Of Cincinnati,1,18
2020-03-17,Xavier University,1,19
2020-03-17,United States,2,1
2020-03-18,Adult Court Services,1,1
2020-03-18,Clerk Of Court,1,2
2020-03-18,Department Of Adult Probation,1,3
2020-03-18,Health Department,1,4
2020-03-18,Health Department Public Information,1,5
2020-03-18,Justice Center,1,6
2020-03-18,Municipal Court,1,7
2020-03-18,Newark Division Of Police,1,8
2020-03-18,Ohio Department Of Health,1,9
2020-03-19,Denison University,2,1
2020-03-20,Health Department,1,1
2020-03-20,Ohio Department Of Health,1,2
2020-03-20,Public Health Emergency Preparedness,1,3
2020-03-21,Facebook,1,1
2020-03-21,First Church United Methodist,1,2
2020-03-21,Francis De Sales Catholic Church,1,3
2020-03-21,Holy Week Service,1,4
2020-03-21,John United Church,1,5
2020-03-21,Second Presbyterian Church,1,6
2020-03-21,Twitter,1,7
2020-03-22,Nan,1,1
2020-03-23,Community Shelter Board,1,8
2020-03-23,Department Of Job,1,9
2020-03-23,Family Services,1,10
2020-03-23,Libertarian Party,1,11
2020-03-23,Library System,1,12
2020-03-23,Ohio Democratic Party,1,13
2020-03-23,Ohio Department Of Job,1,14
2020-03-23,Twitter,1,15
2020-03-23,United States,1,16
2020-03-23,World Health Organization,1,17
2020-03-23,Emergency Management Agency,2,3
2020-03-23,Health Department,2,4
2020-03-23,Ohio Department Of Natural Resources,2,5
2020-03-23,Ohio Department Of Transportation,2,6
2020-03-23,Salvation Army,2,7
2020-03-23,Centers For Disease,3,1
2020-03-23,Ohio Department Of Health,3,2
2020-03-24,Community Shelter Board,1,8
2020-03-24,Libertarian Party,1,9
2020-03-24,Ohio Democratic Party,1,10
2020-03-24,United States,1,11
2020-03-24,World Health Organization,1,12
2020-03-24,Emergency Management Agency,2,3
2020-03-24,Health Department,2,4
2020-03-24,Ohio Department Of Natural Resources,2,5
2020-03-24,Ohio Department Of Transportation,2,6
2020-03-24,Salvation Army,2,7
2020-03-24,Centers For Disease,3,1
2020-03-24,Ohio Department Of Health,3,2
2020-03-25,Ohio Health,1,1
2020-03-25,United States,1,2
2020-03-26,Behavioral Health Partners Of Central Ohio,1,1
2020-03-26,Department Of Job,1,2
2020-03-26,Family Services,1,3
2020-03-26,Health Department,1,4
2020-03-26,Newark Division Of Police,1,5
2020-03-26,Ohio Department Of Health,1,6
2020-03-27,Adult Court Services,1,1
2020-03-27,Common Pleas Court,1,2
2020-03-27,Justice Center,1,3
2020-03-27,Municipal Court,1,4
2020-03-27,Ohio Department Of Health,1,5
2020-03-27,Sheriff Office,1,6
2020-03-27,Sheriff Office Col,1,7
2020-03-28,Aaron,1,1
2020-03-28,Dj Jack Labarko Inc,1,2
2020-03-30,A Generation Full Gospel Baptist Church,1,4
2020-03-30,Denison University,1,5
2020-03-30,Eastern Illinois University,1,6
2020-03-30,Solid Rock Church,1,7
2020-03-30,University Of Cincinnati,1,8
2020-03-30,Health Department,2,1
2020-03-30,Ohio Department Of Health,2,2
2020-03-30,United States,2,3
2020-03-31,A Generation Full Gospel Baptist Church,1,1
