date,organization,count,rn
2020-03-02,Assessment Committee,1,1
2020-03-02,Brown International Travel Risk,1,2
2020-03-02,Brown University,1,3
2020-03-02,Bryant University,1,4
2020-03-02,International Travel Register,1,5
2020-03-02,Johnson Wales University,1,6
2020-03-02,Providence College,1,7
2020-03-02,Raphael Academy,1,8
2020-03-02,Regina University,1,9
2020-03-02,Rhode Island College,1,10
2020-03-02,Roger Williams University,1,11
2020-03-02,Stonehill College,1,12
2020-03-02,University Of Bologna,1,13
2020-03-02,University Of Rhode Island,1,14
2020-03-02,Wheaton College,1,15
2020-03-02,Wheaton College In Norton,1,16
2020-03-06,Collette Travel Services Inc,1,1
2020-03-06,World Health Organization,1,2
2020-03-08,Audrain Automobile Museum,2,1
2020-03-08,Rhode Island Department Health,2,2
2020-03-09,Department Of Health Dr,1,1
2020-03-09,Nan,1,2
2020-03-09,Rhode Island Department Of Health,1,3
2020-03-09,Ri Department Of Education,1,4
2020-03-09,Ri Department Of Health,1,5
2020-03-10,Centers For Medicare,1,1
2020-03-10,Citizens Bank,1,2
2020-03-10,Department Of Public Health,1,3
2020-03-10,Hasbro,1,4
2020-03-10,Hasbro Children Hospital Emergency Department,1,5
2020-03-10,Medicaid Services,1,6
2020-03-10,Nursery School In Pawtucket,1,7
2020-03-10,Saint Raphael Academy In Pawtucket,1,8
2020-03-10,World Health Organization,1,9
2020-03-11,Centers For Disease,1,1
2020-03-11,City Council,1,2
2020-03-11,Guinness,1,3
2020-03-11,Martin Recreation Center,1,4
2020-03-11,Newport City Council,1,5
2020-03-11,Patrick Party On,1,6
2020-03-11,Rhode Island Department Of Health,1,7
2020-03-12,Department Of Health,1,8
2020-03-12,Gaudet Middle School,1,9
2020-03-12,Gaudet School,1,10
2020-03-12,Rhode Island Department Of Health,1,11
2020-03-12,School Department,1,12
2020-03-12,Boys Girls Club,2,7
2020-03-12,Historical Society,4,3
2020-03-12,Portsmouth Historical Society,4,4
2020-03-12,Portsmouth Historical Society Annual Trivia Night Contest,4,5
2020-03-12,Student Success Centers,4,6
2020-03-12,Community Excellence Award,5,1
2020-03-12,Outstanding Service,5,2
2020-03-13,Associated Press,1,1
2020-03-13,Department Of Health,1,2
2020-03-13,Gaudet Middle School,1,3
2020-03-13,Gaudet School,1,4
