date,organization,count,rn
2020-03-03,American Association Of School Administrators,2,1
2020-03-03,Centers For Disease,2,2
2020-03-03,Rice University,2,3
2020-03-03,Texas Department Of State Health Services,2,4
2020-03-10,Canticle Communications,1,1
2020-03-10,Centers For Disease,1,2
2020-03-10,Christ Church Georgetown,1,3
2020-03-10,Consortium Of Endowed Episcopal Parishes,1,4
2020-03-10,Diocese Of Olympia,1,5
2020-03-10,Diocese Of Washington,1,6
2020-03-10,Emmanuel Episcopal Church,1,7
2020-03-10,Episcopal Church,1,8
2020-03-10,Episcopal News Service,1,9
2020-03-10,Episcopal News Service Facebook,1,10
2020-03-10,Episcopal Relief Development,1,11
2020-03-10,Facebook,1,12
2020-03-10,Georgetown University,1,13
2020-03-10,Rosebud Episcopal Mission,1,14
2020-03-10,United Nations Commission,1,15
2020-03-10,United States,1,16
2020-03-10,Virginia Theological Seminary Lifelong Learning Department,1,17
2020-03-10,World Health Organization,1,18
2020-03-11,Centers For Disease,2,1
2020-03-11,Centers For Diseases,2,2
2020-03-11,Facebook,2,3
2020-03-11,Harris Health System,2,4
2020-03-11,Health Notice,2,5
2020-03-11,National Institutes Of Health,2,6
2020-03-11,Texas Department Of State Health Services,2,7
2020-03-11,White House,2,8
2020-03-13,Nan,1,1
2020-03-13,Public Health In Chambers,1,2
2020-03-15,Foundation School Program,1,1
2020-03-15,Lee College,1,2
2020-03-18,Texas Department Of State Health Services,1,1
2020-03-18,Winnie Department,1,2
2020-03-22,Chambers Co,1,1
2020-03-22,Facebook,1,2
2020-03-22,Legacy Community Health,1,3
2020-03-22,Texas Department Of State Health Services,1,4
2020-03-23,Alabama Medical Center,1,1
2020-03-25,Nan,1,1
2020-03-25,St John School,1,2
2020-03-26,Berney School,1,1
2020-03-26,Blue Mountain Audubon Society,1,2
2020-03-26,Centers For Diseases,1,3
2020-03-26,College Place Public Schools,1,4
2020-03-26,Davis School,1,5
2020-03-26,Health Services,1,6
2020-03-26,Texas Department Of Health Services,1,7
2020-03-26,Twitter,1,8
2020-03-26,Whitman College,1,9
2020-03-27,Centers For Disease,1,1
2020-03-27,Cnn,1,2
2020-03-27,Galveston County Health District,1,3
2020-03-27,Johns Hopkins University,1,4
2020-03-27,Technology Kristen Davis,1,5
2020-03-27,Texas Education Agency,1,6
2020-03-27,United States,1,7
2020-03-27,World Health Organization,1,8
2020-03-28,Centers For Disease,1,1
2020-03-28,World Health Organization,1,2
2020-03-29,Dalla Kay Bailey Hutchinson Convention Center,1,1
2020-03-30,Nan,2,1
2020-03-30,Texas Department Of Emergency Management,2,2
2020-04-03,Alabama Department Of Public Health,1,2
2020-04-03,Alabama Medical Center,1,3
2020-04-03,Kaiser Family Foundation,1,4
2020-04-03,Mount Hermon Missionary Baptist Church,1,5
2020-04-03,Small Business Administration,1,6
2020-04-03,Facebook,2,1
2020-04-05,Childhood Center,2,1
2020-04-05,Early Childhood Center,2,2
2020-04-05,Facebook,2,3
2020-04-07,Alabama Medical Center,1,1
2020-04-07,Greater Valley Area Chamber,1,2
2020-04-07,Kiwanis Club Of Valley,1,3
2020-04-07,Little Caesar,1,4
2020-04-07,Mcdonalds,1,5
2020-04-07,Nan,1,6
2020-04-09,Alabama Department Of Public Heath,1,1
2020-04-10,Division Of Infectious Diseases,1,1
2020-04-10,Hermon Baptist Church,1,2
2020-04-10,Mississippi Senate,1,3
2020-04-10,University Of Alabama,1,4
2020-04-11,Cold Spring Harbor Laboratory,1,3
2020-04-11,Congressional Research Service,1,4
2020-04-11,Global Health Bureau,1,5
2020-04-11,Health Institute,1,6
2020-04-11,Kaiser Family Foundation,1,7
2020-04-11,Mainstreet Family Care Urgent Care Center,1,8
2020-04-11,Prosperity Initiative,1,9
2020-04-11,Valley High School,1,10
2020-04-11,White House,1,11
2020-04-11,Women Global Development,1,12
2020-04-11,Facebook,2,1
2020-04-11,Republican Party,2,2
2020-04-12,Cold Spring Harbor Laboratory,1,1
2020-04-12,Congressional Research Service,1,2
2020-04-12,Global Health Bureau,1,3
2020-04-12,Health Institute,1,4
2020-04-12,Kaiser Family Foundation,1,5
2020-04-12,Prosperity Initiative,1,6
2020-04-12,White House,1,7
2020-04-12,Women Global Development,1,8
2020-04-13,Cold Spring Harbor Laboratory,1,1
2020-04-13,Congressional Research Service,1,2
2020-04-13,Global Health Bureau,1,3
2020-04-13,Health Institute,1,4
2020-04-13,Kaiser Family Foundation,1,5
2020-04-13,Prosperity Initiative,1,6
2020-04-13,White House,1,7
2020-04-13,Women Global Development,1,8
2020-04-14,Reliance Industries,1,1
