date,organization,count,rn
2020-04-01,Associated Press,1,1
2020-04-01,Department Of Health,1,2
2020-04-01,Home Health Administrator Rhonda Stumbaugh,1,3
2020-04-01,Institute For Health Metrics,1,4
2020-04-01,Louis University,1,5
2020-04-01,Missouri Department Of Health,1,6
2020-04-01,Missouri Department Of Social Services,1,7
2020-04-01,Senior Services,1,8
2020-04-01,University Of Washington,1,9
2020-04-01,Washington University,1,10
2020-04-01,Waverly Regional Youth Center,1,11
2020-05-01,Communities Fund,1,1
2020-05-01,Community Information Fund,1,2
2020-05-01,Coronavirus Campaign Toolkit,1,3
2020-05-01,Democracy Fund,1,4
2020-05-01,Facebook,1,5
2020-05-01,Google,1,6
2020-05-01,Google News Initiative,1,7
2020-05-01,Institute For Nonprofit News,1,8
2020-05-01,Institute Of Nonprofit News,1,9
2020-05-01,Journalism Emergency Relief Fund,1,10
2020-05-01,Journalism Fund,1,11
2020-05-01,Knight Foundation,1,12
2020-05-01,Lenfest Institute,1,13
2020-05-01,Media Association,1,14
2020-05-01,Media Foundation,1,15
2020-05-01,Mexico Local News Fund,1,16
2020-05-01,National Association Of Broadcasters,1,17
2020-05-01,National Post,1,18
2020-05-01,News Fund,1,19
2020-05-01,News Media Alliance,1,20
2020-05-01,Paycheck Protection Program,1,21
2020-05-01,Portland Press Herald,1,22
2020-05-01,Poynter Institute,1,23
2020-05-01,Racial Equity In Journalism Fund,1,24
2020-05-01,Small Business Administration,1,25
2020-05-01,Small Business Association,1,26
2020-05-01,Ymca,1,27
