date,organization,count,rn
2020-02-20,Washington Times,1,9
2020-02-20,Associated Press,2,8
2020-02-20,Science Department,7,7
2020-02-20,Amerispeak Panel,9,5
2020-02-20,Public Affairs Research,9,6
2020-02-20,Health Security In Baltimore,11,3
2020-02-20,Johns Hopkins Center,11,4
2020-02-20,Centers For Disease,13,1
2020-02-20,United States,13,2
2020-02-21,Associated Press,1,8
2020-02-21,Science Department,2,7
2020-02-21,Amerispeak Panel,3,6
2020-02-21,Public Affairs Research,4,5
2020-02-21,Centers For Disease,5,1
2020-02-21,Health Security In Baltimore,5,2
2020-02-21,Johns Hopkins Center,5,3
2020-02-21,United States,5,4
2020-02-22,Associated Press,2,7
2020-02-22,Science Department,2,8
2020-02-22,Amerispeak Panel,3,6
2020-02-22,Public Affairs Research,4,5
2020-02-22,Centers For Disease,5,1
2020-02-22,Health Security In Baltimore,5,2
2020-02-22,Johns Hopkins Center,5,3
2020-02-22,United States,5,4
2020-02-23,Centers For Disease,1,1
2020-02-23,Health Security In Baltimore,1,2
2020-02-23,Johns Hopkins Center,1,3
2020-02-23,Public Affairs Research,1,4
2020-02-23,United States,1,5
2020-02-24,Centers For Disease,1,1
2020-02-24,Health Security In Baltimore,1,2
2020-02-24,Johns Hopkins Center,1,3
2020-02-24,Public Affairs Research,1,4
2020-02-24,United States,1,5
2020-02-28,Bothell High School,1,1
2020-02-28,Branch Davidian,1,2
2020-02-28,Bureau Of Alcohol,1,3
2020-02-28,Hood National Forest,1,4
2020-02-28,Oregon Legislature,1,5
2020-02-28,Oregon State Park Foundation,1,6
2020-02-29,Amerispeak Panel,1,1
2020-02-29,Centers For Disease,1,2
2020-02-29,Health Security In Baltimore,1,3
2020-02-29,Johns Hopkins Center,1,4
2020-02-29,Public Affairs Research,1,5
2020-02-29,Science Department,1,6
2020-02-29,United States,1,7
2020-03-02,Amerispeak Panel,1,1
2020-03-02,Centers For Disease,1,2
2020-03-02,Health Security In Baltimore,1,3
2020-03-02,Johns Hopkins Center,1,4
2020-03-02,Public Affairs Research,1,5
2020-03-02,United States,1,6
2020-03-03,Adventist Health,2,1
2020-03-03,Adventist Health Rideout,2,2
2020-03-03,California Department Of Education,2,3
2020-03-03,California Department Of Public Health,2,4
2020-03-03,Centers For Disease,2,5
2020-03-03,Department Of Health,2,6
2020-03-03,Human Services,2,7
2020-03-03,Office Of Emergency Services,2,8
2020-03-03,World Health Organization,2,9
2020-03-06,Texas Southern University,1,2
2020-03-06,United States,2,1
2020-03-10,Adventist Health Rideout,1,1
2020-03-10,Adventist Health Rideout Communications,1,2
2020-03-10,California Department Of Public Health,1,3
2020-03-10,Centers For Disease,1,4
2020-03-10,Health Department,1,5
2020-03-11,Centers For Disease,1,1
2020-03-11,University Club,1,2
2020-03-11,World Health Organization,1,3
2020-03-14,Centers For Disease,1,1
2020-03-14,Public Health,1,2
2020-03-17,Grove Church,1,1
2020-03-18,Bride Church,2,1
2020-03-18,California Department Of Fish,2,2
2020-03-18,Colusa Firefighter Association,2,3
2020-03-18,Live Oak City Council,2,4
2020-03-18,Reuse Center,2,5
2020-03-18,Uc Cooperative Extension,2,6
2020-03-18,Williams City Council,2,7
2020-03-18,Yuba County Library,2,8
2020-03-18,Yuba-Sutter Farm Bureau,2,9
2020-03-19,Hotel California,1,1
2020-03-19,Inman Police,1,2
2020-03-19,Inman Police Department,1,3
2020-03-19,Spartanburg County Sheriff Office,1,4
2020-03-19,Spartanburg School District,1,5
2020-03-21,Nan,2,1
2020-03-22,Measure Cwas A Yuba Community College District,2,1
2020-03-22,Wheatland Union High School,2,2
2020-03-22,Yuba College,2,3
2020-03-22,Yuba Community College District,2,4
2020-03-23,America Health,1,1
2020-03-23,Call Center,1,2
2020-03-23,Census Bureau,1,3
2020-03-23,Democratic Party,1,4
2020-03-23,Department Of Public Health,1,5
2020-03-23,Departments Of Public Health For Yuba,1,6
2020-03-23,George Mason University,1,7
2020-03-23,Kaiser Family Foundation,1,8
2020-03-23,New York Times,1,9
2020-03-23,Public Health,1,10
2020-03-23,Republicans In Congress,1,11
2020-03-23,Robert Wood Johnson Foundation,1,12
2020-03-23,Supreme Court,1,13
2020-03-23,Treasury Department,1,14
2020-03-23,Unitedhealth Group,1,15
2020-03-23,White House,1,16
2020-03-23,Yuba-Sutter Health,1,17
2020-03-25,American Civil Liberties Union,1,1
2020-03-25,Processing Center,1,2
2020-03-26,Nan,1,1
2020-03-27,Detention Center,1,1
2020-03-27,Enforcement Center,1,2
2020-03-27,Processing Center,1,3
2020-03-27,Southern Poverty Law Center,1,4
2020-04-01,Nan,1,1
2020-04-03,Andrew Presbyterian Church,1,1
2020-04-03,California Department Of Fish,1,2
2020-04-03,Facebook,1,3
2020-04-03,First Lutheran Church,1,4
2020-04-03,Hard Rock Hotel,1,5
2020-04-03,Health Services,1,6
2020-04-03,Human Services,1,7
2020-04-03,Museum Of The Forgotten Warriors,1,8
2020-04-03,Presbyterian Church,1,9
2020-04-03,Redemption Church,1,10
2020-04-03,Regional Waste Management Authority,1,11
2020-04-03,Relentless Church,1,12
2020-04-03,Resource Center,1,13
2020-04-03,Reuse Center,1,14
2020-04-03,Ron Carpenter Of Redemption Church,1,15
2020-04-03,Student Services,1,16
2020-04-03,Uc Cooperative Extension,1,17
2020-04-03,United States,1,18
2020-04-03,Veterans Resource Center,1,19
2020-04-03,World Health Organization,1,20
2020-04-03,Yuba College,1,21
2020-04-03,Yuba-Sutter Chamber,1,22
2020-04-08,Beale Air Force,1,1
2020-04-08,Mission Control Element,1,2
2020-04-08,Test Center,1,3
2020-04-09,American Civil Liberties Union,1,3
2020-04-09,Centers For Disease,1,4
2020-04-09,Foundation Of Southern California,1,5
2020-04-09,Processing Center,1,6
2020-04-09,Bay City News Service,2,1
2020-04-09,Nan,2,2
2020-04-12,Broadcasting Inc,1,7
2020-04-12,Santa Cruz Police,1,8
2020-04-12,Associated Press,2,3
2020-04-12,California Health,2,4
2020-04-12,Human Services Agency,2,5
2020-04-12,Republican Party,2,6
2020-04-12,Johns Hopkins University,3,1
2020-04-12,Public Health,3,2
2020-04-14,Alliance Defending Freedom,1,1
2020-04-14,Department Of Justice,1,2
2020-04-14,Facebook,1,3
2020-04-14,Facebook Temple Baptist Church,1,4
2020-04-14,House Appropriations Committee Commerce,1,5
2020-04-14,Justice Department,1,6
2020-04-14,Temple Baptist Church,1,7
2020-04-14,United States,1,8
2020-04-15,Processing Center,1,1
2020-04-15,Public Health Order,1,2
2020-04-15,United States,1,3
2020-04-16,Alliance Defending Freedom,1,1
2020-04-16,Campaign For Immigrant Detention Reform,1,2
2020-04-16,Centers For Disease Control,1,3
2020-04-16,Community Corrections,1,4
2020-04-16,Department Of Homeland Security,1,5
2020-04-16,Department Of Justice,1,6
2020-04-16,Facebook,1,7
2020-04-16,Facebook Temple Baptist Church,1,8
2020-04-16,Foundation Of Northern California,1,9
2020-04-16,House Appropriations Committee Commerce,1,10
2020-04-16,Justice Department,1,11
2020-04-16,Mission District,1,12
2020-04-16,Pangea Legal Services,1,13
2020-04-16,Temple Baptist Church,1,14
2020-04-16,Twitter,1,15
2020-04-16,United States,1,16
2020-04-17,Courtesy Pangea Legal Services,1,1
2020-04-17,Courtesy Pangea Legal Services Oumar Yaide,1,2
2020-04-17,Girl Meets Oil She,1,3
2020-04-17,Pangea Legal Services,1,4
2020-04-17,Pillar Of The Community,1,5
2020-04-17,United States,1,6
2020-04-19,Nan,1,1
2020-04-21,California Health Care Foundation,1,10
2020-04-21,Department Of Homeland Security,1,11
2020-04-21,Facebook,1,12
2020-04-21,Foundation Of Southern California,1,13
2020-04-21,Syracuse University,1,14
2020-04-21,Courtesy Pangea Legal Services,2,6
