date,organization,count,rn
2020-02-07,Center City,1,1
2020-02-09,Health Department,1,1
2020-02-09,Health Dr,1,2
2020-02-09,Health Wellness Team,1,3
2020-02-09,Instagram,1,4
2020-02-09,Lafayette College,1,5
2020-02-09,Lehigh University,1,6
2020-02-09,Pennsylvania Health Department,1,7
2020-02-09,Tribune Content Agency,1,8
2020-02-09,United States,1,9
2020-02-09,University Of California,1,10
2020-02-11,Community Baptist Church,1,1
2020-02-11,Essentia Health,1,2
2020-02-11,First Baptist Church,1,3
2020-02-11,Lake Region Christian School In Baxter,1,4
2020-02-11,Mary Medical Center,1,5
2020-02-11,United State Centers For Disease,1,6
2020-02-13,Brother Brother Foundation,1,1
2020-02-13,Credit Commonwealth Media Services,1,2
2020-02-13,Credit Holocaust Center,1,3
2020-02-13,Holocaust Center,1,4
2020-02-13,Ohio Environmental Protection Agency,1,5
2020-02-13,Shell,1,6
2020-02-13,World Affairs Council,1,7
2020-02-20,Allegheny Health Network,1,1
2020-02-20,Allegheny Health Network Dr,1,2
2020-02-20,Brother Brother Foundation,1,3
2020-02-20,Health Department,1,4
2020-02-20,Twitter,1,5
2020-02-20,University Of Pittsburgh,1,6
2020-02-24,Air China,1,1
2020-02-24,Brother Brother Foundation,1,2
2020-02-24,China Daily,1,3
2020-02-24,Chinese Association For Science,1,4
2020-02-24,Office Of The County,1,5
2020-02-24,United States,1,6
2020-02-27,Bloomberg,1,1
2020-02-27,Chester Co,1,2
2020-02-27,Cnn,1,3
2020-02-27,Facebook,1,4
2020-02-27,Gun Violence Safety Program,1,5
2020-02-27,Human Services,1,6
2020-02-27,Pennsbury High School,1,7
2020-02-27,Pennsylvania Supreme Court,1,8
2020-02-27,Public Forum Held In Wilkinsburg,1,9
2020-02-27,School Board,1,10
2020-02-27,Senate Prez Joe Scarnati,1,11
2020-02-27,Shell,1,12
2020-02-27,Trump Community Center,1,13
2020-02-28,Boy Scouts,2,1
2020-02-28,City Council,2,2
2020-02-28,Cnn,2,3
2020-02-28,Easton City Council,2,4
2020-02-28,Einstein Health,2,5
2020-02-28,Facebook,2,6
2020-02-28,How Health Care Proposals Divide Voters,2,7
2020-02-28,Jefferson University,2,8
2020-02-28,National Journal,2,9
2020-02-28,Pittsburgh International,2,10
2020-02-28,Poor People Campaign,2,11
2020-02-28,Sunoco,2,12
2020-02-28,Supreme Court,2,13
2020-02-28,Trump Administration,2,14
2020-02-28,Trump Supreme Court,2,15
2020-02-28,White House,2,16
2020-02-28,York City Council,2,17
2020-02-29,Carnegie Mellon University,1,1
2020-02-29,Centers For Disease,1,2
2020-02-29,Steel Valley High School In Munhall,1,3
2020-02-29,United States,1,4
2020-02-29,University Of Pittsburgh,1,5
2020-03-02,Barclays,1,14
2020-03-02,Chevron,1,15
2020-03-02,Chevron Corporation,1,16
2020-03-02,Wolfe Research,1,17
2020-03-02,Allegheny Co,2,2
2020-03-02,Allegheny Health Network,2,3
2020-03-02,Centers For Disease,2,4
2020-03-02,China To Pittsburgh International,2,5
2020-03-02,Department Of Health,2,6
2020-03-02,Health Department,2,7
2020-03-02,Health Department News Conference,2,8
2020-03-02,House Health Committee,2,9
2020-03-02,Pennsylvania Department Of Health,2,10
