date,organization,count,rn
2020-04-07,Minnesota Legislature,1,1
2020-04-07,Minnesota Sex Offender Program,1,2
2020-04-07,Peter Regional Treatment Center,1,3
2020-05-19,Downs Food Group,1,1
2020-05-19,Humane Society Of The United States,1,2
2020-05-22,Alzheimers Association,1,1
2020-05-22,Hanska High School,1,2
2020-05-22,Hanska Public School,1,3
2020-05-22,Nora Church,1,4
2020-05-22,Oak Hills Living Center,1,5
2020-06-17,Central Healthcare Coalition,2,1
2020-06-17,Minnesota Department Of Health,2,2
2020-06-17,Watonwan Human Services Director,2,3
