date,organization,count,rn
2020-02-09,Associated Press,1,1
2020-02-09,Camas High School,1,2
2020-02-09,Centers For Disease,1,3
2020-02-09,Club Dinner,1,4
2020-02-09,Cnn,1,5
2020-02-09,Democratic Party,1,6
2020-02-09,Facebook,1,7
2020-02-09,Florida Department Of Health,1,8
2020-02-09,Florida Department Of Health Department,1,9
2020-02-09,National Prayer Breakfast,1,10
2020-02-09,Porsche,1,11
2020-02-09,Republican Party,1,12
2020-02-09,Sarasota Health Departments,1,13
2020-02-09,United States,1,14
2020-02-09,Us Embassy,1,15
2020-02-09,Walmart,1,16
2020-02-09,World Health Organization,1,17
2020-02-10,Advocacy Group,1,4
2020-02-10,Bloomberg,1,5
2020-02-10,Brightmark Energy,1,6
2020-02-10,Census Bureau Is,1,7
2020-02-10,Cnn,1,8
2020-02-10,Department Of Justice,1,9
2020-02-10,Education Department,1,10
2020-02-10,El Salvador Congress,1,11
2020-02-10,El Salvador Congress On,1,12
2020-02-10,Florida Department Of Health,1,13
2020-02-10,Florida Department Of Health Department,1,14
2020-02-10,Florida Regional Medical Center,1,15
2020-02-10,Florida Senate,1,16
2020-02-10,Historic Thomas Center,1,17
2020-02-10,House Natural Resources Committee,1,18
2020-02-10,Iowa Democratic Party,1,19
2020-02-10,Justice Department,1,20
2020-02-10,Mount Pleasant United Methodist Church,1,21
2020-02-10,Nevada Democratic Party,1,22
2020-02-10,New York Times,1,23
2020-02-10,Organ Pipe Cactus National Monument,1,24
2020-02-10,Republican Party,1,25
2020-02-10,Reuters,1,26
2020-02-10,Sarasota Health Departments,1,27
2020-02-10,Senate Intelligence Committee,1,28
2020-02-10,Senate Judiciary Committee,1,29
2020-02-10,Senate Republicans,1,30
2020-02-10,Tax Committee,1,31
2020-02-10,Tourism Committee,1,32
2020-02-10,Trump State Of The Union,1,33
2020-02-10,Twitter,1,34
2020-02-10,University Of New Hampshire,1,35
2020-02-10,White House,1,36
2020-02-10,Winn Dixie,1,37
2020-02-10,Youtube,1,38
2020-02-10,Centers For Disease,2,1
2020-02-10,United States,2,2
2020-02-10,World Health Organization,2,3
2020-02-17,Centers For Disease,1,1
2020-02-17,New York Times,1,2
2020-02-25,Aviation Administration Wildlife Strike Database,1,1
2020-02-25,Be Transferred To Another School Robert Cecil,1,2
2020-02-25,Florida Coalition Against Domestic Violence,1,3
2020-02-27,Incident Management Team,2,4
2020-02-27,National Institutes Of Health,2,5
2020-02-27,White House,2,6
2020-02-27,Florida Department Of Health,3,2
2020-02-27,United States,3,3
2020-02-27,Centers For Disease,5,1
2020-02-28,Jacksonville International Airport,1,1
2020-02-28,News Service Of Florida,1,2
2020-02-29,Associated Press,1,1
2020-02-29,California Department Of Public Health,1,2
2020-02-29,Jackson High School In Everett,1,3
2020-02-29,National Nurses United,1,4
2020-02-29,Santa Clara Public Health Department,1,5
2020-02-29,Travis Air Force,1,6
2020-02-29,Uc Davis Medical Center,1,7
2020-02-29,United States,1,8
2020-03-01,Carnival Cruise Lines,1,1
2020-03-01,Florida Department Of Health,1,2
2020-03-01,Uf Health,1,3
2020-03-01,United States,1,4
2020-03-02,Duval Health Department,1,7
2020-03-02,Facebook,1,8
2020-03-02,Kaiser Permanente Westside Medical Center,1,9
2020-03-02,Lee Health,1,10
2020-03-02,Life Care Center,1,11
2020-03-02,Nan,1,12
2020-03-02,Oregon Health Authority,1,13
2020-03-02,Sarasota Military Academy,1,14
2020-03-02,United States,3,6
2020-03-02,Centers For Disease,6,4
2020-03-02,Health Department,6,5
2020-03-02,Department Of Health,7,2
2020-03-02,Sarasota County Health Department,7,3
2020-03-02,Florida Department Of Health,8,1
2020-03-03,Central Florida Labor Council,1,5
2020-03-03,Division Of Elections,1,6
2020-03-03,During A City Council,1,7
2020-03-03,Election Service Center,1,8
2020-03-03,Emergency Operations Center,1,9
2020-03-03,Florida Education Association,1,10
2020-03-03,Florida Justice Association,1,11
2020-03-03,Health Department,1,12
2020-03-03,Health Departments,1,13
2020-03-03,Health Healthyfla,1,14
2020-03-03,Johns County School District,1,15
2020-03-03,Parent Resource Center,1,16
2020-03-03,Republican Party,1,17
2020-03-03,Uf Health,1,18
2020-03-03,Department Of Health,2,3
2020-03-03,Facebook,2,4
2020-03-03,Centers For Disease,5,1
2020-03-03,Florida Department Of Health,5,2
2020-03-04,Associated Press,1,8
2020-03-04,Barclays Center,1,9
2020-03-04,Call Center,1,10
2020-03-04,First Coast High School,1,11
2020-03-04,Florida At Full Sail University,1,12
2020-03-04,Health Department,1,13
2020-03-04,Human Service,1,14
2020-03-04,Human Services,1,15
2020-03-04,Mooney,1,16
2020-03-04,Nan,1,17
2020-03-04,National Institutes Of Health,1,18
2020-03-04,Public Safety Department,1,19
2020-03-04,Raw Tag Team Titles,1,20
2020-03-04,Sarasota County Health Department,1,21
2020-03-04,Sarasota Memorial Health Care System,1,22
2020-03-04,Sarasota Military Academy,1,23
2020-03-04,Twitter,1,24
2020-03-04,United States Network,1,25
2020-03-04,United States,2,7
2020-03-04,Department Of Health,3,5
2020-03-04,Infectious Disease Associates,3,6
2020-03-04,Centers For Disease,4,4
2020-03-04,Infectious Disease Associates In Sarasota,5,2
2020-03-04,World Health Organization,5,3
2020-03-04,Florida Department Of Health,8,1
2020-03-05,A Sarasota Military Academy,1,11
2020-03-05,American Airlines,1,12
2020-03-05,Centers For Disease Control,1,13
2020-03-05,College Of Florida,1,14
2020-03-05,College Of Florida Manatee,1,15
2020-03-05,Edward Waters College,1,16
2020-03-05,Facebook,1,17
2020-03-05,Florida Health Department,1,18
2020-03-05,Florida State College At Jacksonville,1,19
2020-03-05,Infection Control Department,1,20
2020-03-05,Infectious Disease Associates Of Sarasota,1,21
2020-03-05,International Healthcare,1,22
2020-03-05,Jacksonville University,1,23
2020-03-05,Ministry Of Health,1,24
2020-03-05,Our Disease Intervention Division,1,25
2020-03-05,Ringling College Of Art,1,26
2020-03-05,Sarasota Military Academy,1,27
2020-03-05,Tribune Content Agency,1,28
2020-03-05,University Of North Florida,1,29
2020-03-05,Wellness Center,1,30
2020-03-05,World Health Organisation,1,31
2020-03-05,Emergency Operations Center,2,8
2020-03-05,Florida Division Of Elections,2,9
2020-03-05,Sarasota Memorial Health Care System,2,10
2020-03-05,Department Of Health,4,7
2020-03-05,Infectious Disease Associates,5,5
2020-03-05,United States,5,6
2020-03-05,Centers For Disease,6,4
2020-03-05,Infectious Disease Associates In Sarasota,7,2
2020-03-05,World Health Organization,7,3
2020-03-05,Florida Department Of Health,13,1
2020-03-06,Florida A M University,1,3
2020-03-06,Florida State University,1,4
