date,organization,count,rn
2020-03-11,Nan,1,3
2020-03-11,Emergency Wetlands Program,2,1
2020-03-11,Iowa Department Of Transportation,2,2
2020-03-13,Thomas Jefferson Health District,1,1
2020-03-13,Virginia Department Of Health,1,2
2020-03-18,Facebook,1,1
2020-03-19,Virginia State Police,1,1
2020-03-22,American Association Of School Administrators,1,3
2020-03-22,Buckeye Association Of School Superintendents,1,4
2020-03-22,College Board,1,5
2020-03-22,Department Of Education,1,6
2020-03-22,Ohio Department Of Education,1,7
2020-03-22,Ohio Education Association,1,8
2020-03-22,Population Health Laurie Forlano,1,9
2020-03-22,Public Service,1,10
2020-03-22,Uva Health System,1,11
2020-03-22,Virginia Department Of Emergency Management,1,12
2020-03-22,Virginia Department Of Health Deputy,1,13
2020-03-22,Virginia Health,1,14
2020-03-22,Weldon Cooper Center,1,15
2020-03-22,Thomas Jefferson Health District,2,1
2020-03-22,Virginia Department Of Health,2,2
2020-03-24,National Weather Service,1,1
2020-03-25,Virginia Department Of Health,1,1
2020-03-26,Career Center,1,1
2020-03-26,Columbus Catholic High School,1,2
2020-03-26,Community Foundation Of Northeast Iowa,1,3
2020-03-26,Community Organizations Active In Disaster,1,4
2020-03-26,Disaster Response Fund,1,5
2020-03-26,Emergency Preparedness Fund,1,6
2020-03-26,Goodwill Industries,1,7
2020-03-26,Goodwill Industries Of Northeast Iowa,1,8
2020-03-26,Guernsey Foundation,1,9
2020-03-26,Iowa Food Bank,1,10
2020-03-26,Labor Resource Center,1,11
2020-03-26,Otto Schoitz Foundation,1,12
2020-03-26,Salvation Army Bible Study,1,13
2020-03-26,Salvation Army Of Waterloo,1,14
2020-03-26,Unitypoint Health,1,15
2020-03-26,Waterloo Career Center,1,16
2020-03-28,Nan,1,1
2020-03-28,Waldrop Church,1,2
2020-03-29,Thomas Jefferson Health District,1,1
2020-03-29,Virginia Department Of Health,1,2
2020-04-03,Arkansas Department Of Parks,1,1
2020-04-03,United States,1,2
2020-04-03,Utah League,1,3
2020-04-03,Yellowstone National Park,1,4
2020-04-06,National Beef,2,2
2020-04-06,Tyson Foods,3,1
2020-04-07,National Beef Packing,1,3
2020-04-07,Tyson Foods Inc,1,4
2020-04-07,United States,1,5
2020-04-07,Nan,2,2
2020-04-07,Tyson Foods,4,1
2020-04-08,Associated Press,1,3
2020-04-08,Cnn,1,4
2020-04-08,Health Administration,1,5
2020-04-08,Iowa League,1,6
2020-04-08,Iowa Workforce Development,1,7
2020-04-08,National Cattlemen Beef Association,1,8
2020-04-08,Northern American Meat Institute,1,9
2020-04-08,Rabobank,1,10
2020-04-08,Tyson Foods,1,11
2020-04-08,Workers International Union,1,12
2020-04-08,Cargill,2,1
2020-04-08,United States,2,2
2020-04-09,Cnn,1,3
2020-04-09,Community Development Block Grant,1,4
2020-04-09,National Beef Packing,1,5
2020-04-09,National Cattlemen Beef Association,1,6
2020-04-09,Rabobank,1,7
2020-04-09,Roundy Fund,1,8
2020-04-09,Southeast Iowa Regional Planning Commission,1,9
2020-04-09,Tyson Foods,1,10
2020-04-09,Cargill,2,2
2020-04-09,United States,3,1
2020-04-10,Tyson Foods,1,1
2020-04-11,Cargill Meat Solutions,1,5
2020-04-11,Department Of Homeland Security,1,6
2020-04-11,Disaster Services,1,7
2020-04-11,Earth Institute At Columbia University,1,8
2020-04-11,Emergency Management Agency,1,9
2020-04-11,Gallatin Center,1,10
2020-04-11,Iowa Department Of Homeland Security,1,11
2020-04-11,Metro Public Health Department,1,12
2020-04-11,Tennessee Department Of Health,1,13
2020-04-11,Towns Initiative,1,14
2020-04-11,United States,1,15
2020-04-11,Associated Press,2,2
2020-04-11,Iowa Department Of Public Health,2,3
2020-04-11,New York Times,2,4
2020-04-11,Tyson Foods,5,1
2020-04-12,Department Of Agriculture,1,3
2020-04-12,Gallatin Center,1,4
2020-04-12,Iowa Department Of Public Health,1,5
2020-04-12,Metro Public Health Department,1,6
2020-04-12,New York Times,1,7
2020-04-12,Salvation Army,1,8
2020-04-12,Service Award,1,9
2020-04-12,Tennessee Department Of Health,1,10
2020-04-12,Associated Press,2,2
2020-04-12,Tyson Foods,3,1
2020-04-13,Aurora Packing Company,1,9
2020-04-13,China Wh Group Ltd,1,10
2020-04-13,Cnn,1,11
2020-04-13,Iowa Pork Producers Association,1,12
2020-04-13,Johns Hopkins University,1,13
2020-04-13,National Beef,1,14
2020-04-13,National Beef Packing Co,1,15
2020-04-13,Reuters,1,16
2020-04-13,Sanderson Farms Inc,1,17
2020-04-13,Thomson Reuters Trust Principles,1,18
2020-04-13,Department Of Agriculture,2,5
2020-04-13,Kansas State University Glynn Tonsor,2,6
2020-04-13,National Beef Packing,2,7
2020-04-13,Tyson Foods Inc,2,8
2020-04-13,Cargill Inc,3,2
2020-04-13,National Pork Board,3,3
2020-04-13,United States,3,4
2020-04-13,Tyson Foods,7,1
2020-04-14,Airportimprovement Program,1,3
2020-04-14,Aviation Administration,1,4
2020-04-14,Canterbury Rehabilitation Healthcare Center,1,5
2020-04-14,Department Of Agriculture,1,6
2020-04-14,Emergency Operations Center,1,7
2020-04-14,Healthcare Association,1,8
2020-04-14,Iowa City,1,9
2020-04-14,Iowa Department Of Public Health,1,10
2020-04-14,Public Affairs,1,11
2020-04-14,Thomas Jefferson Health District,1,12
2020-04-14,Unitypoint Health In Muscatine,1,13
2020-04-14,Virginia Commonwealth University,1,14
2020-04-14,Virginia Department Of Health,1,15
2020-04-14,United States,2,2
2020-04-14,Tyson Foods,3,1
2020-04-15,African American Community,1,17
2020-04-15,African American Community Is When America,1,18
2020-04-15,Allegiant Air,1,19
2020-04-15,Area Health,1,20
2020-04-15,Associated Press,1,21
2020-04-15,Census Bureau,1,22
2020-04-15,Centers For Disease,1,23
2020-04-15,Council No,1,24
2020-04-15,Department Of Homeland Security,1,25
2020-04-15,Department Of Human Services,1,26
2020-04-15,Disaster Services,1,27
2020-04-15,Earth Institute At Columbia University,1,28
2020-04-15,Emergency Management Agency,1,29
2020-04-15,Facebook,1,30
2020-04-15,Health Administrations,1,31
2020-04-15,Health Department,1,32
2020-04-15,Health Department Deputy,1,33
2020-04-15,Hygienic Lab,1,34
2020-04-15,Iowa City,1,35
2020-04-15,Iowa Department Of Cultural Affairs,1,36
2020-04-15,Iowa Department Of Homeland Security,1,37
2020-04-15,Iowa Department Of Public Health Deputy,1,38
2020-04-15,Iowa Department Of Public Health On,1,39
2020-04-15,Iowa Department Of Public Heath,1,40
2020-04-15,Iowa Department Of Transportation,1,41
2020-04-15,Iowa State Hygienic Lab,1,42
2020-04-15,Iowa Workforce Development,1,43
2020-04-15,Johns Hopkins University,1,44
2020-04-15,Linn Manor Care Center,1,45
2020-04-15,Mercy Medical Center,1,46
2020-04-15,National Beef,1,47
2020-04-15,National Cattlemen Beef Association,1,48
2020-04-15,National Chicken Council,1,49
2020-04-15,National Pork Producer Council,1,50
2020-04-15,Emergency Operations Center,2,11
2020-04-15,Emergency Operations Center At Camp Dodge,2,12
2020-04-15,Iowa Department Of Human Services,2,13
2020-04-15,Iowa Pork Producers Association,2,14
2020-04-15,Iowa State University,2,15
2020-04-15,Thomson Reuters Trust Principles,2,16
2020-04-15,Iowa Department Of Public Health,4,9
2020-04-15,Reuters,4,10
2020-04-15,Cargill Inc,5,4
2020-04-15,China Wh Group Ltd,5,5
2020-04-15,Economists At Iowa State University,5,6
2020-04-15,National Beef Packing Co,5,7
2020-04-15,Tyson Foods Inc,5,8
2020-04-15,Department Of Public Health,6,3
2020-04-15,United States,7,2
2020-04-15,Tyson Foods,14,1
2020-04-16,Carson Chin Baptist Church,1,21
2020-04-16,Environmental Quality Incentives Program,1,22
2020-04-16,Foley,1,23
2020-04-16,Hormel,1,24
2020-04-16,Iowa Department Of Human Services,1,25
2020-04-16,Johns Hopkins University,1,26
2020-04-16,Nan,1,27
2020-04-16,National Beef,1,28
2020-04-16,National Pork Producers Council,1,29
2020-04-16,Natural Resource Conservation Service,1,30
2020-04-16,Paycheck Protection Program,1,31
2020-04-16,Reuters,1,32
2020-04-16,Senate Minority Leader Chuck Schumer,1,33
2020-04-16,Small Business Administration,1,34
2020-04-16,Wilton Retirement Community,1,35
2020-04-16,Wilton Retirement Community Facebook,1,36
2020-04-16,World Health Organization,1,37
2020-04-16,World Health Organization On,1,38
2020-04-16,Cargill Inc,2,10
2020-04-16,China Wh Group Ltd,2,11
2020-04-16,Department Of Ag,2,12
2020-04-16,Hygienic Lab,2,13
2020-04-16,Inspection Service,2,14
2020-04-16,Iowa Department Of Agriculture,2,15
2020-04-16,National Beef Iowa Premium,2,16
2020-04-16,National Beef Packing Co,2,17
2020-04-16,Neither The Iowa Department Of Public Health,2,18
2020-04-16,Peoples Community Health Clinic,2,19
2020-04-16,Tyson Foods Inc,2,20
2020-04-16,United States,3,8
2020-04-16,Wilton Retirement Community In Muscatine,3,9
2020-04-16,Iowa State University,5,7
2020-04-16,Associated Press,6,5
2020-04-16,Emergency Operations Center,6,6
2020-04-16,Economists At Iowa State University,8,4
2020-04-16,Department Of Public Health,10,3
2020-04-16,Iowa Department Of Public Health,16,2
2020-04-16,Tyson Foods,21,1
2020-04-17,American Friends Service Committee,1,10
2020-04-17,Associated Press,1,11
2020-04-17,Cargill,1,12
2020-04-17,Council Bluffs,1,13
2020-04-17,Department Of Human Services,1,14
2020-04-17,Des Moines University Library,1,15
2020-04-17,Facebook,1,16
2020-04-17,Methodist Health System,1,17
2020-04-17,Nan,1,18
2020-04-17,National Farmers Union,1,19
2020-04-17,National Guard,1,20
2020-04-17,New York Times,1,21
2020-04-17,Peoples Community Health Clinic,1,22
2020-04-17,Regional Medical Coordination Center Region,1,23
2020-04-17,United States,1,24
2020-04-17,University Of Iowa,1,25
2020-04-17,University Of Nebraska Medical Center,1,26
2020-04-17,University Of Northern Iowa,1,27
2020-04-17,University Of South Dakota,1,28
2020-04-17,Us Bureau Of Labor Statistics,1,29
2020-04-17,Centers For Disease,2,5
2020-04-17,Department Of Public Health Deputy,2,6
2020-04-17,Iowa Department Of Public Health Deputy,2,7
2020-04-17,Iowa Department Of Public Health On,2,8
