date,organization,count,rn
2020-03-10,Centers For Disease,1,1
2020-03-10,United States,1,2
2020-03-10,Virginia Department Of Health,1,3
2020-03-12,Texas Library Association,1,1
2020-03-13,Danville Community College,1,1
2020-03-13,Goodyear,1,2
2020-03-16,Calvary Baptist Church,1,1
2020-03-16,Jackson Park Elementary School,1,2
2020-03-16,Sandy Court,1,3
2020-03-16,Woodrow Wilson Elementary School,1,4
2020-03-17,Nan,1,1
2020-03-18,Governor Northam Public Health Emergency Order,1,1
2020-03-18,Philip Morris,1,2
2020-03-18,Virginia Department Of Health,1,3
2020-03-19,Nan,1,1
2020-03-22,Facebook,1,1
2020-03-22,Pittsylvania-Danville Health District,1,2
2020-03-22,Southside Health District,1,3
2020-03-22,Virginia Department Of Health,1,4
2020-04-04,Nan,2,1
2020-04-07,Davis Court,1,1
2020-04-07,Manokin Presbyterian Church,1,2
2020-04-07,New York Daily News,1,3
2020-04-07,While Manokin Presbyterian Church,1,4
2020-04-09,American University,1,1
2020-04-09,Canterbury Rehabilitation Healthcare Center,1,2
2020-04-09,Centers For Disease,1,3
2020-04-09,Democratic Party Of Virginia,1,4
2020-04-09,Healthcare Association,1,5
2020-04-09,Healthcare Center,1,6
2020-04-09,Kroger,1,7
2020-04-09,Nan,1,8
2020-04-09,Town Council,1,9
2020-04-09,Virginia Department Of Health,1,10
2020-04-09,Virginia Department Of Health Communications,1,11
2020-04-09,Virginia Department Of Health Do,1,12
2020-04-09,Whole Foods Market,1,13
2020-04-10,Alliance To Protect The People,1,1
2020-04-10,Canterbury Rehabilitation Healthcare Center,1,2
2020-04-10,Centers For Disease,1,3
2020-04-10,Committee Member,1,4
2020-04-10,Delaware Riverkeeper Network,1,5
2020-04-10,Dominion Energy,1,6
2020-04-10,Duke Energy,1,7
2020-04-10,Enbridge,1,8
2020-04-10,Energy Economy,1,9
2020-04-10,Energy Regulatory Commission,1,10
2020-04-10,Hazardous Materials Safety Administration,1,11
2020-04-10,Healthcare Association,1,12
2020-04-10,Healthcare Center,1,13
2020-04-10,International Environmental Law,1,14
2020-04-10,Kroger,1,15
2020-04-10,Nan,1,16
2020-04-10,National Grid,1,17
2020-04-10,Office Of Inspector,1,18
2020-04-10,Oil Change International,1,19
2020-04-10,Sane Energy,1,20
2020-04-10,Senior Campaigner At Oil Change International,1,21
2020-04-10,Senior Campaigner For The Center,1,22
2020-04-10,United States,1,23
2020-04-10,Virginia Department Of Health,1,24
2020-04-10,Virginia Department Of Health Communications,1,25
2020-04-10,Virginia Department Of Health Do,1,26
2020-04-10,Whole Foods Market,1,27
2020-04-10,Wimberley Valley Watershed Association,1,28
2020-04-11,Virginia Correctional Center,1,1
2020-04-11,Virginia Department Of Correction,1,2
2020-04-12,Orvis Company,1,1
2020-04-12,Precision Fabrics Group,1,2
2020-04-12,Roanoke Rescue Mission,1,3
2020-04-12,Salem Fire Department,1,4
2020-04-12,United States,1,5
2020-04-13,Carolina Division Of Employment Security,1,10
2020-04-13,Carolina Department Of Health,2,1
2020-04-13,Centers For Disease Control Prevention,2,2
2020-04-13,Department Of Justice,2,3
2020-04-13,Human Services,2,4
2020-04-13,John Hopkins University,2,5
2020-04-13,Johns Hopkins University,2,6
2020-04-13,National Health Service,2,7
2020-04-13,Nc Department Of Commerce,2,8
2020-04-13,United States,2,9
2020-04-14,American Civil Liberties Union On,1,2
2020-04-14,Associated Press,1,3
2020-04-14,Canterbury Rehabilitation Healthcare Center,1,4
2020-04-14,College Of Health Sciences,1,5
2020-04-14,Department Of Health,1,6
2020-04-14,Department Of Rehabilitation,1,7
2020-04-14,Heritage College Of Osteopathic Medicine,1,8
2020-04-14,Marion Correctional Institution,1,9
2020-04-14,Noble Correctional Institution,1,10
2020-04-14,Ohio National Guard,1,11
2020-04-14,Ohio University,1,12
2020-04-14,Seattle Life Care Center,1,13
2020-04-14,White House,1,14
2020-04-14,Youtube,1,15
2020-04-14,Centers For Disease,2,1
2020-04-20,Department Of Public Health,1,16
2020-04-20,Public Health,1,17
2020-04-20,Department Of Health,2,14
2020-04-20,Human Service,2,15
2020-04-20,Carolina Department Of Health,3,1
2020-04-20,Carolina Division Of Prisons,3,2
2020-04-20,Durham Va Healthcare System Community Nursing,3,3
2020-04-20,Health Department,3,4
2020-04-20,Human Services On,3,5
2020-04-20,Johns Hopkins University,3,6
2020-04-20,Johnston Correctional Institution In Smithfield,3,7
2020-04-20,Neuse Correctional Institute,3,8
2020-04-20,Neuse Correctional Institution In Goldsboro,3,9
2020-04-20,Rehabilitation Center,3,10
2020-04-20,United States,3,11
2020-04-20,Walmart,3,12
2020-04-20,White House,3,13
2020-04-21,Durham Va Healthcare System Community Nursing,1,27
2020-04-21,Douglas Byrd Middle School,3,26
2020-04-21,Human Services,5,25
2020-04-21,Department Of Transportation,6,24
2020-04-21,Drug Administration,7,23
2020-04-21,Duke University Hospital,8,20
2020-04-21,Harris Teeter,8,21
2020-04-21,Wake Technical Community College,8,22
2020-04-21,A Duke University Hospital,9,1
2020-04-21,Carolina Department Of Health,9,2
2020-04-21,Carolina Division Of Prisons,9,3
2020-04-21,Department Of Health,9,4
2020-04-21,Department Of Public Health,9,5
2020-04-21,Durham Va Healthcare System Community Nursing Home,9,6
2020-04-21,Health Department,9,7
2020-04-21,Human Service,9,8
2020-04-21,Human Services On,9,9
2020-04-21,Johns Hopkins University,9,10
2020-04-21,Johnston Correctional Institution In Smithfield,9,11
2020-04-21,Neuse Correctional Institute,9,12
2020-04-21,Neuse Correctional Institution In Goldsboro,9,13
2020-04-21,Public Health,9,14
2020-04-21,Rehabilitation Center,9,15
2020-04-21,Treyburn Rehabilitation Center,9,16
2020-04-21,United States,9,17
2020-04-21,Walmart,9,18
2020-04-21,White House,9,19
2020-04-23,American Health Care Association,1,2
2020-04-23,Associated Press,1,3
2020-04-23,Harvard Global Health Institute,1,4
2020-04-23,Health Human Services Department,1,5
2020-04-23,National Guard,1,6
2020-04-23,Society For,1,7
2020-04-23,University Of Washington,1,8
2020-04-23,York Expo Center,1,9
2020-04-23,White House,2,1
2020-04-24,National News,1,9
2020-04-24,University Of Washington,1,10
2020-04-24,University Of Washington Dr,2,8
2020-04-24,American Health Care Association,3,1
2020-04-24,Associated Press,3,2
2020-04-24,Harvard Global Health Institute,3,3
2020-04-24,Health Human Services Department,3,4
2020-04-24,National Guard,3,5
2020-04-24,Society For,3,6
2020-04-24,White House,3,7
2020-04-25,American Health Care Association,1,1
2020-04-25,Associated Press,1,2
2020-04-25,Carolina Department Of Health,1,3
2020-04-25,Carolina Department Of Public Instruction,1,4
2020-04-25,Centers For Disease,1,5
2020-04-25,Department Of Health,1,6
2020-04-25,Department Of Public Health,1,7
2020-04-25,Department Of Transportation,1,8
2020-04-25,Division Of Employment Security,1,9
2020-04-25,Douglas Byrd Middle School,1,10
2020-04-25,Drug Administration,1,11
2020-04-25,Duke Energy Foundation,1,12
2020-04-25,Duke University Hospital,1,13
2020-04-25,Durham Va Healthcare System Community Nursing Home,1,14
2020-04-25,Harris Teeter,1,15
2020-04-25,Harvard Global Health Institute,1,16
2020-04-25,Health Deaprtment,1,17
2020-04-25,Health Department,1,18
2020-04-25,Health Human Services Department,1,19
2020-04-25,Human Services,1,20
2020-04-25,Johns Hopkins University,1,21
2020-04-25,Knightdale High School,1,22
2020-04-25,Mental Health Services Administration,1,23
2020-04-25,National Guard,1,24
2020-04-25,National Strategic,1,25
2020-04-25,National World,1,26
2020-04-25,Neuse Correctional Institution,1,27
2020-04-25,Payroll Protection Program,1,28
2020-04-25,Pender Correctional Institution,1,29
2020-04-25,Rehabilitation Center,1,30
2020-04-25,School Board,1,31
2020-04-25,Sheriff Office,1,32
2020-04-25,Society For,1,33
2020-04-25,Southside Health District,1,34
2020-04-25,Treyburn Rehabilitation Center,1,35
2020-04-25,Trump Task,1,36
2020-04-25,United States,1,37
2020-04-25,University Of Washington Dr,1,38
2020-04-25,Virginia Department Of Health,1,39
2020-04-25,Wake Technical Community College,1,40
2020-04-25,White House,1,41
2020-04-26,Communicable Disease Branch,1,20
2020-04-26,Department Of Transportation,1,21
2020-04-26,Douglas Byrd Middle School,1,22
2020-04-26,Drug Administration,1,23
2020-04-26,Duke University Hospital,1,24
2020-04-26,Durham Recovery Response Center,1,25
2020-04-26,Halifax Police Department,1,26
2020-04-26,Harris Teeter,1,27
2020-04-26,Health Deaprtment,1,28
2020-04-26,Knightdale High School,1,29
2020-04-26,Mental Health Services Administration,1,30
2020-04-26,National Strategic,1,31
2020-04-26,Payroll Protection Program,1,32
2020-04-26,Trump Task,1,33
2020-04-26,Wake Technical Community College,1,34
2020-04-26,Vidant Health,2,19
2020-04-26,Carolina Department Of Health,4,1
2020-04-26,Carolina Department Of Public Instruction,4,2
2020-04-26,Centers For Disease,4,3
2020-04-26,Department Of Health,4,4
2020-04-26,Department Of Public Health,4,5
2020-04-26,Division Of Employment Security,4,6
2020-04-26,Duke Energy Foundation,4,7
2020-04-26,Durham Va Healthcare System Community Nursing Home,4,8
2020-04-26,Health Department,4,9
2020-04-26,Human Services,4,10
2020-04-26,Johns Hopkins University,4,11
2020-04-26,Neuse Correctional Institution,4,12
2020-04-26,Pender Correctional Institution,4,13
2020-04-26,Rehabilitation Center,4,14
2020-04-26,School Board,4,15
2020-04-26,Sheriff Office,4,16
2020-04-26,Treyburn Rehabilitation Center,4,17
2020-04-26,United States,4,18
2020-04-27,Carolina Community Tracing Collaborative,2,27
2020-04-27,Department Of Emergency Management,2,28
2020-04-27,Carolina Correctional Institution For Women,3,24
2020-04-27,Carolina Department Of Public Safety,3,25
2020-04-27,Department Of Public Safety,3,26
2020-04-27,American Airlines,4,1
2020-04-27,Carolina Department Of Health,4,2
2020-04-27,Carolina Department Of Public Instruction,4,3
2020-04-27,Centers For Disease,4,4
2020-04-27,Communicable Disease Branch,4,5
2020-04-27,Coronavirus Task,4,6
2020-04-27,Department Of Health,4,7
2020-04-27,Department Of Public Health,4,8
2020-04-27,Division Of Employment Security,4,9
2020-04-27,Duke Energy Foundation,4,10
2020-04-27,Durham Recovery Response Center,4,11
2020-04-27,Durham Va Healthcare System Community Nursing Home,4,12
2020-04-27,Health Department,4,13
2020-04-27,Human Services,4,14
2020-04-27,Johns Hopkins University,4,15
2020-04-27,Neuse Correctional Institution,4,16
2020-04-27,Pender Correctional Institution,4,17
2020-04-27,Rehabilitation Center,4,18
2020-04-27,School Board,4,19
2020-04-27,Sheriff Office,4,20
2020-04-27,Treyburn Rehabilitation Center,4,21
2020-04-27,United States,4,22
2020-04-27,Vidant Health,4,23
2020-04-28,Smithfield Packing Company In Clinton,1,33
2020-04-28,Capitol Police,3,31
2020-04-28,Rehab Center,3,32
2020-04-28,Carolina Department Of Employment Services,5,29
2020-04-28,Duke University,5,30
2020-04-28,American Airlines,7,1
2020-04-28,Carolina Community Tracing Collaborative,7,2
2020-04-28,Carolina Correctional Institution For Women,7,3
2020-04-28,Carolina Department Of Health,7,4
2020-04-28,Carolina Department Of Public Instruction,7,5
2020-04-28,Carolina Department Of Public Safety,7,6
2020-04-28,Centers For Disease,7,7
2020-04-28,Communicable Disease Branch,7,8
2020-04-28,Coronavirus Task,7,9
2020-04-28,Department Of Emergency Management,7,10
2020-04-28,Department Of Health,7,11
2020-04-28,Department Of Public Health,7,12
2020-04-28,Department Of Public Safety,7,13
2020-04-28,Division Of Employment Security,7,14
2020-04-28,Duke Energy Foundation,7,15
2020-04-28,Durham Recovery Response Center,7,16
2020-04-28,Durham Va Healthcare System Community Nursing Home,7,17
2020-04-28,Health Department,7,18
2020-04-28,Human Services,7,19
2020-04-28,Johns Hopkins University,7,20
2020-04-28,Neuse Correctional Institution,7,21
2020-04-28,Pender Correctional Institution,7,22
2020-04-28,Rehabilitation Center,7,23
2020-04-28,School Board,7,24
2020-04-28,Sheriff Office,7,25
2020-04-28,Treyburn Rehabilitation Center,7,26
2020-04-28,United States,7,27
2020-04-28,Vidant Health,7,28
2020-04-29,Apex Police,1,36
2020-04-29,Senate On,1,37
2020-04-29,Assembly In Raleigh,3,34
2020-04-29,Smithfield Packing Company In Clinton,3,35
2020-04-29,American Airlines,4,1
2020-04-29,Bureau Of Prisons,4,2
2020-04-29,Capitol Police,4,3
2020-04-29,Carolina Community Tracing Collaborative,4,4
2020-04-29,Carolina Correctional Institution For Women,4,5
2020-04-29,Carolina Department Of Employment Services,4,6
2020-04-29,Carolina Department Of Health,4,7
2020-04-29,Carolina Department Of Public Instruction,4,8
