date,organization,count,rn
2020-02-03,Allen Police Department,1,1
2020-02-03,Army Signal Service,1,2
2020-02-03,Associated Press,1,3
2020-02-03,Atmospheric Administration,1,4
2020-02-03,China National Health Commission,1,5
2020-02-03,Cnn,1,6
2020-02-03,Democratic National Committee,1,7
2020-02-03,German Health,1,8
2020-02-03,Iowa Democratic Party,1,9
2020-02-03,Jones Day,1,10
2020-02-03,Monmouth University,1,11
2020-02-03,National Oceanic,1,12
2020-02-03,National Weather Service In Fort Worth,1,13
2020-02-03,Qatar Airways,1,14
2020-02-03,White House,1,15
2020-02-03,World Health Organization,1,16
2020-02-03,Xinhua News Agency,1,17
2020-02-09,Bachelor Of Business Administration,1,1
2020-02-09,Cain Campaign Finance,1,2
2020-02-09,Child Protective Services,1,3
2020-02-09,Commissioners Court,1,4
2020-02-09,Democratic Party,1,5
2020-02-09,Department Of Defense,1,6
2020-02-09,Department Of Motor Vehicles,1,7
2020-02-09,District Court,1,8
2020-02-09,Health Security,1,9
2020-02-09,Johns Hopkins Center,1,10
2020-02-09,National Guard Bureau Special Victim Counsel Program,1,11
2020-02-09,Public Utility Commission Of Texas,1,12
2020-02-09,Texas A M Law School,1,13
2020-02-09,Texas Army National Guard,1,14
2020-02-09,Texas Commission On Judicial,1,15
2020-02-09,Texas Ethics Commission,1,16
2020-02-09,Texas Legislature,1,17
2020-02-09,Texas Senate District,1,18
2020-02-09,Texas Wesleyan University,1,19
2020-02-09,United States,1,20
2020-02-09,University Of North Texas,1,21
2020-02-09,University Of Texas,1,22
2020-02-09,University Of Toronto,1,23
2020-02-09,Vermont Law School,1,24
2020-02-14,Baylor University,1,1
2020-02-14,Department Of State Health Services,1,2
2020-02-14,District Court,1,3
2020-02-14,Health Science Center,1,4
2020-02-14,Lackland Air Force,1,5
2020-02-14,Republican Party,1,6
2020-02-14,Senate Majority Leader Mitch Mcconnell,1,7
2020-02-14,Texas A M University,1,8
2020-02-14,Twitter,1,9
2020-02-14,United States,1,10
2020-02-14,University Of North Texas,1,11
2020-02-14,White House,1,12
2020-02-28,Lackland Air Force,1,1
2020-02-28,Texas Education Agency,1,2
2020-02-29,Centers For Disease,1,1
2020-02-29,Human Services,1,2
2020-02-29,San Antonio-Lackland,1,3
2020-02-29,Texas Department Of State Health Services,1,4
2020-02-29,United States,1,5
2020-03-01,Coalition Of Texans,1,1
2020-03-01,Justice Department,1,2
2020-03-01,Supreme Court,1,3
