date,organization,count,rn
2020-03-13,Associated Press,1,4
2020-03-13,Department Of Health,2,1
2020-03-13,United States,2,2
2020-03-13,World Health Organization,2,3
2020-03-14,Associated Press,1,4
2020-03-14,Department Of Health,2,1
2020-03-14,United States,2,2
2020-03-14,World Health Organization,2,3
2020-03-15,Arkansas Department Of Health,1,1
2020-03-15,Centers For Disease,1,2
2020-03-15,World Health Organization,1,3
2020-03-16,Science Department,3,3
2020-03-16,Department Of Health,5,2
2020-03-16,World Health Organization,7,1
2020-03-18,Department Of Corrections,1,1
2020-03-18,Department Of Health,1,2
2020-03-18,Science Department,1,3
2020-03-18,World Health Organization,1,4
2020-04-05,Health Department,1,1
2020-04-05,Johns Hopkins University,1,2
2020-04-05,Mississippi State Department Of Health,1,3
2020-04-07,Nan,1,1
2020-04-09,Delta State University,1,1
2020-04-09,Facebook,1,2
2020-04-09,Nan,1,3
2020-04-10,Arkansas Racing Commission,1,1
2020-04-10,Arkansas Racing Commission Rule,1,2
2020-04-16,Nan,1,1
2020-04-18,Emergency Management Agency,1,1
2020-04-18,Mississippi Emergency Management Agency,1,2
2020-04-18,National Weather Service,1,3
2020-04-18,National Weather Service In Jackson,1,4
2020-04-18,Salvation Army,1,5
2020-04-19,Nan,1,1
2020-04-22,York Racing Association,1,1
2020-04-24,Department Of Health,1,1
2020-04-24,Saracen Development Authority,1,2
2020-04-25,Department Of Health,1,1
2020-04-25,Saracen Development Authority,1,2
2020-04-29,Mississippi State Health,1,1
2020-04-29,Mississippi State Health Department,1,2
2020-05-02,Nan,1,1
2020-05-06,Nan,1,1
