date,organization,count,rn
2020-03-03,Department Of Health,1,1
2020-03-03,Lord Fairfax Health District,1,2
2020-03-03,United States,1,3
2020-03-03,Virginia Department Of Health,1,4
2020-03-10,China Centers For Disease,1,1
2020-03-10,Georgia Department Of Early Care,1,2
2020-03-10,Georgia Department Of Public Health,1,3
2020-03-10,Georgia State School Superintendent Richard Woods,1,4
2020-03-11,Facebook,1,1
2020-03-12,University System,1,1
2020-03-12,University System Of Georgia,1,2
2020-03-13,Centers For Disease,1,1
2020-03-13,Central Services,1,2
2020-03-13,Commission Agenda Setting Session,1,3
2020-03-13,Corrections Department,1,4
2020-03-13,Emergency Management Office,1,5
2020-03-13,Emergency Services,1,6
2020-03-13,Georgia Department Of Public Health,1,7
2020-03-13,Health District,1,8
2020-03-13,Information Technology,1,9
2020-03-13,Leisure Services,1,10
2020-03-13,Municipal Court,1,11
2020-03-13,University Of Georgia,1,12
2020-03-14,Elementary School,1,4
2020-03-14,Hilsman Middle School,1,5
2020-03-14,Trump Administration,1,6
2020-03-14,Winchester Medical Center,1,7
2020-03-14,Virginia Department Of Education,2,3
2020-03-14,Virginia Department Of Health,3,1
2020-03-14,World Health Organization,3,2
2020-03-15,Georgia Department Of Public Health,1,1
2020-03-16,Department Of Public Health,1,4
2020-03-16,Department Of Public Health On,1,5
2020-03-16,Virginia Department Of Education,2,1
2020-03-16,Virginia Department Of Health,2,2
2020-03-16,World Health Organization,2,3
2020-03-17,Banneker High School In Union City,1,7
2020-03-17,Delta Air Lines,1,8
2020-03-17,Department Of Public Health,1,9
2020-03-17,Department Of Public Health On,1,10
2020-03-17,Dobbins Air Reserve Base In Marietta,1,11
2020-03-17,Facebook,1,12
2020-03-17,Georgia Power Co,1,13
2020-03-17,Southern Co,1,14
2020-03-17,Supreme Court,1,15
2020-03-17,World Health Organization,3,6
2020-03-17,Associated Press,6,5
2020-03-17,Roman Catholic Diocese Of Savannah,7,4
2020-03-17,Georgia National Guard,9,1
2020-03-17,Georgia Public Health Department,9,2
2020-03-17,University System Of Georgia,9,3
2020-03-18,Gray Tv Full Court,1,1
2020-03-18,Nan,1,2
2020-03-18,Olympics,1,3
2020-03-18,Special Olympics,1,4
2020-03-18,Twitter,1,5
2020-03-18,United States,1,6
2020-03-19,Charlotte Dehart Elementary School,1,1
2020-03-19,Frederick Douglass Elementary School,1,2
2020-03-20,Carnival Corp,1,1
2020-03-20,Carter Center,1,2
2020-03-20,Facebook,1,3
2020-03-20,Human Services,1,4
2020-03-20,University Of Georgia,1,5
2020-03-20,University System Of Georgia,1,6
2020-03-21,Community Foundation,1,5
2020-03-21,Community Foundation Of Northwest Mississippi,1,6
2020-03-21,Community Foundation On Facebook,1,7
2020-03-21,Maddox Foundation,1,8
2020-03-21,Twitter,1,9
2020-03-21,Associated Press,2,4
2020-03-21,Georgia Department Of Public Health,4,3
2020-03-21,Department Of Public Health,5,1
2020-03-21,Facebook,5,2
2020-03-22,Associated Press,3,5
2020-03-22,Republican National Convention,4,4
2020-03-22,Georgia Department Of Public Health,5,3
2020-03-22,Department Of Public Health,6,1
2020-03-22,Facebook,6,2
2020-03-23,Associated Press,1,5
