date,organization,count,rn
2020-02-27,Bureau Of Land Management,1,1
2020-02-27,Economic Development,1,2
2020-02-27,Just Transition Advisory Committee,1,3
2020-02-27,Public Health,1,4
2020-03-16,American University,1,1
2020-03-16,Colorado Small Business Development Center,1,2
2020-03-16,Drug Administration,1,3
2020-03-16,Durango Coffee Co,1,4
2020-03-16,White House,1,5
2020-03-17,American University,1,1
2020-03-17,Colorado Small Business Development Center,1,2
2020-03-17,Durango Coffee Co,1,3
2020-03-17,Small Business Administration,1,4
2020-03-17,White House,1,5
2020-03-22,Public Health,1,1
2020-03-27,Association Of Northwest Colorado,3,1
2020-03-27,California Wok,3,2
2020-03-27,Colorado Northwestern Community College,3,3
2020-03-27,Community Outreach,3,4
2020-03-27,Department Of Local Affairs,3,5
2020-03-27,National Park Service Ranger Academy,3,6
2020-03-27,Trustees Alisa Granger,3,7
2020-03-30,Economic Development Ed Department,1,1
2020-03-30,Trauma Services Advisory Council,1,2
2020-03-30,United Companies,1,3
2020-04-02,Economic Development Ed Department,1,8
2020-04-02,Trauma Services Advisory Council,1,9
2020-04-02,United Companies,1,10
2020-04-02,Association Of Northwest Colorado,3,1
2020-04-02,California Wok,3,2
2020-04-02,Colorado Northwestern Community College,3,3
2020-04-02,Community Outreach,3,4
2020-04-02,Department Of Local Affairs,3,5
2020-04-02,National Park Service Ranger Academy,3,6
2020-04-02,Trustees Alisa Granger,3,7
2020-04-03,Associated Press,1,1
2020-04-03,California Emerging Infections Program,1,2
2020-04-03,Centers For Disease,1,3
2020-04-03,Department Of Microbiology,1,4
2020-04-03,Department Of Pediatrics,1,5
2020-04-03,Drug Administration,1,6
2020-04-03,Founder Of Genedrop Inc,1,7
2020-04-03,Genentech,1,8
2020-04-03,Gilead Sciences,1,9
2020-04-03,Gladstone Institute Of Virology,1,10
2020-04-03,Goethe University Hospital,1,11
2020-04-03,Harvard University,1,12
2020-04-03,Mission Bay,1,13
2020-04-03,National Institutes Of Health,1,14
2020-04-03,Twitter,1,15
2020-04-03,United States,1,16
2020-04-03,University Of California At San Francisco,1,17
2020-04-03,University Of Chicago,1,18
2020-04-03,University Of Colorado,1,19
2020-04-03,University Of Pennsylvania,1,20
2020-04-03,World Health Organization,1,21
2020-04-24,Baylor College Of Medicine,1,1
2020-04-24,Human Research Program,1,2
2020-04-24,Research Center,1,3
2020-04-24,Translational Research Institute For Space Health,1,4
2020-04-24,University Of Colorado,1,5
2020-04-24,University Of Louisville,1,6
2020-05-07,Centura Health,1,1
2020-05-07,Colorado Department Of Public Health,1,2
2020-05-07,Durango Centura Centers For Occupational Medicine,1,3
2020-05-07,Emergency Department,1,4
2020-05-07,Mercy Regional Medical Center,1,5
2020-05-07,San Juan Basin Public Health,1,6
2020-05-08,Centura Health,1,1
2020-05-08,Colorado Department Of Public Health,1,2
2020-05-08,Durango Centura Centers For Occupational Medicine,1,3
2020-05-08,Emergency Department,1,4
2020-05-08,Mercy Regional Medical Center,1,5
2020-05-08,San Juan Basin Public Health,1,6
2020-05-09,Colorado River Outfitters Association,1,1
2020-05-09,Office Spiritorium,1,2
2020-05-09,Paycheck Protection Program,1,3
2020-05-09,San Juan Basin Public Health,1,4
2020-05-09,Strater Hotel,1,5
2020-05-14,Bureau Of Land Management,1,1
2020-05-14,Colorado Department Of Transportation,1,2
2020-05-14,Roaring Fork Mountain Bike Association,1,3
2020-05-17,Area Agency On Aging,1,1
2020-05-17,Energy Gateway Transmission Expansion,1,2
2020-05-17,Forest Service,1,3
2020-05-17,Lakes Lodge,1,4
2020-05-17,Pacificorp,1,5
2020-05-17,Pioneers Healthcare Foundation,1,6
2020-05-17,Strata Networks,1,7
2020-06-16,American Civil Liberties Union Of New Mexico,1,1
2020-06-16,Associated Press,1,2
2020-06-16,Aztec High School,1,3
2020-06-16,Behavioral Health Services Division,1,4
2020-06-16,Dinosaur National Monument,1,5
2020-06-16,Environment Department,1,6
2020-06-16,Exxonmobile,1,7
2020-06-16,Exxonmobile To Partner On Produced Water Research,1,8
2020-06-16,Felicia Fonseca Associated,1,9
2020-06-16,Human Services Department,1,10
2020-06-16,Luna Community College,1,11
2020-06-16,Mexico Begins Tribal Outreach Campaign Amid Coronavirus,1,12
2020-06-16,Mexico Indian Affairs Department,1,13
2020-06-16,Mexico State University,1,14
2020-06-16,Treasury Department,1,15
2020-06-17,American Civil Liberties Union Of New Mexico,1,1
2020-06-17,Associated Press,1,2
2020-06-17,Aztec High School,1,3
2020-06-17,Behavioral Health Services Division,1,4
2020-06-17,Dinosaur National Monument,1,5
2020-06-17,Environment Department,1,6
2020-06-17,Exxonmobil,1,7
2020-06-17,Exxonmobil To Partner On Produced Water Research,1,8
2020-06-17,Felicia Fonseca Associated,1,9
2020-06-17,Human Services Department,1,10
2020-06-17,Luna Community College,1,11
2020-06-17,Mexico Begins Tribal Outreach Campaign Amid Coronavirus,1,12
2020-06-17,Mexico Indian Affairs Department,1,13
2020-06-17,Mexico State University,1,14
2020-06-17,Police Violence,1,15
2020-06-17,Supreme Court,1,16
2020-06-17,Treasury Department,1,17
